Ticker,open,high,low,close,volume
A,142.0,143.78,141.01,141.79,914265
AA,58.9,63.36,58.33,62.74,8076610
AAL,16.65,17.175,16.545,16.57,30642813
AAP,235.99,235.99,232.17,232.49,521542
AAPL,174.48,176.2399,172.12,172.9,89418074
ABBV,139.5,141.71,139.04,140.73,10272729
ABC,137.09,139.315,135.25,137.88,1114438
ABMD,296.0,305.09,285.85,290.52,740579
ABT,128.63,130.935,128.2573,130.11,5613547
ACN,345.275,351.93,343.9754,345.55,2706285
ADBE,522.87,525.18,508.75,510.83,3058710
ADI,165.64,167.62,161.57,162.02,4452216
ADM,76.005,76.46,75.15,75.67,2116161
ADP,204.33,207.65,203.86,205.13,1938047
ADS,69.45,70.46,68.32,68.61,517585
ADSK,242.45,245.835,236.81,237.76,1570151
ADT,7.57,7.66,7.37,7.41,1475028
AEE,88.78,89.19,87.89,88.01,917241
AEP,90.0,90.6,89.61,90.19,2529799
AES,22.04,22.26,21.705,21.76,5251355
AFL,63.69,64.0,62.6,63.75,3899022
AIG,60.29,60.79,59.35,59.49,3381578
AIV,6.94,6.98,6.82,6.82,1226910
AIZ,153.39,153.44,151.54,151.8,322718
AJG,156.54,157.7,154.04,154.45,871211
AKAM,113.9,115.67,113.9,114.58,1526719
ALB,218.0,220.9862,214.58,215.06,654376
ALGN,480.36,518.0,479.47,503.31,1890676
ALK,54.1,54.61,53.12,53.24,1374158
ALL,117.95,122.1,115.61,121.67,5012073
ALLE,119.31,120.16,115.885,116.11,1116248
ALTR,59.94,61.448,59.33,59.48,133468
AMAT,138.19,141.22,135.1,136.51,10040639
AMCR,12.02,12.07,11.72,11.76,9829609
AMD,120.32,125.37,118.816,120.08,103599467
AME,134.65,143.48,134.65,138.26,1260127
AMG,147.74,149.1,143.57,144.13,241096
AMGN,228.66,229.0,223.75,224.04,3002509
AMP,309.18,311.48,303.79,304.25,645019
AMT,250.9,252.69,249.86,250.7,1367343
AMZN,141.7375,144.2475,138.333,138.8455,225531360
AN,107.88,109.81,107.22,107.36,459709
ANET,122.68,123.99,121.47,122.22,1595881
ANF,38.69,39.26,37.34,37.47,1703114
ANSS,330.73,333.98,323.62,325.08,435036
AON,277.41,278.97,275.34,276.5,1046156
AOS,74.52,75.43,73.97,74.09,956426
APA,34.375,35.145,33.9,34.54,6909153
APD,282.22,284.445,279.91,280.88,1089477
APH,79.5,80.105,78.96,79.07,2326801
APTV,134.51,139.385,131.69,131.86,2601101
ARE,195.76,196.73,191.34,191.79,962843
ATI,22.18,23.07,21.78,22.46,5075441
ATO,106.77,107.13,105.58,106.78,964657
ATVI,79.25,79.79,78.7,78.95,19961433
AVB,248.66,253.09,245.21,250.21,696117
