Ticker,open,high,low,close,volume
A,118.38,120.34,116.49,119.57,1756159
AA,67.0,67.62,64.43,66.16,5816742
AAL,18.75,18.955,18.0337,18.56,32639376
AAP,200.49,202.86,197.105,200.49,733477
AAPL,156.71,158.23,153.27,157.96,123055265
ABBV,146.65,148.9,143.44,147.87,9690811
ABC,152.27,152.9,147.85,148.97,2102597
ABMD,287.01,289.76,275.94,285.71,367046
ABT,113.5,114.015,110.2757,112.83,4904965
ACN,300.46,306.05,297.25,304.6,2528925
ADBE,397.13,407.98,394.04,407.29,3009981
ADI,155.34,158.5373,152.79,158.15,2865903
ADM,90.21,90.4536,88.0,89.31,3578577
ADP,219.79,222.035,215.13,219.32,2283222
ADSK,189.23,193.28,186.76,192.9,1741613
ADT,6.84,6.89,6.68,6.86,1616611
AEE,93.42,94.02,90.91,92.0,1254463
AEP,99.47,100.38,96.99,98.13,2653133
AES,20.58,20.82,20.1,20.6,5730315
AFL,57.78,58.19,56.33,57.3,3250496
AIG,58.97,59.45,57.67,59.06,4276894
AIV,6.35,6.385,5.97,6.19,2494407
AIZ,182.52,183.53,177.94,180.84,496011
AJG,171.7,172.82,162.7,165.85,1482450
AKAM,112.28,114.32,110.17,112.31,1685631
ALB,191.93,194.35,185.15,191.42,1020772
ALGN,292.48,310.97,288.02,308.88,1683042
ALK,54.13,54.45,51.51,53.06,2680169
ALL,127.39,129.41,125.43,127.73,1587840
ALLE,114.39,117.11,112.27,114.78,1064056
ALTR,54.37,55.69,53.52,55.6,244728
AMAT,111.1,113.2,108.18,112.97,9425103
AMCR,11.86,11.95,11.52,11.7,12552385
AMD,85.655,90.37,85.3201,89.84,98304091
AME,126.07,127.0,123.365,126.32,2039625
AMG,122.96,130.46,121.325,130.13,547579
AMGN,233.37,234.05,227.32,230.92,4154839
AMP,267.31,269.45,263.18,268.81,727179
AMT,241.38,245.275,232.73,236.95,2127652
AMZN,122.40100000000001,124.66825,118.375,124.5,148788980
AN,116.42,120.0,115.35,119.74,865953
ANET,115.71,118.86,115.16,118.26,2984177
ANF,34.57,36.23,34.29,36.1,1700479
ANSS,275.1,282.65,272.31,279.93,476764
AON,289.94,294.98,274.4,282.12,1467566
AOS,58.33,60.265,58.2,59.32,1290044
APA,40.3125,41.1,39.1775,40.61,10677813
APD,235.61,238.15,230.92,235.4,972396
APH,71.405,72.16,69.87,71.59,2553279
APTV,106.12,108.84,103.99,108.69,1486014
ARE,182.04,182.96,174.01,178.15,1073242
ATI,27.22,27.93,26.45,27.17,1936332
ATO,114.18,114.66,110.67,111.76,1086350
ATVI,77.165,78.22,76.94,78.06,14708229
AVB,228.48,229.69,216.97,221.15,1363174
AVGO,557.14,577.64,556.38,576.35,2672471
AVY,181.46,182.37,175.83,179.25,679468
AWK,154.84,154.93,147.562,148.83,1349520
AXP,174.65200000000002,174.88,167.51,171.62,3881837
AYI,173.29,174.27,169.5,173.13,273115
AZO,1964.6,2009.99,1963.765,2006.69,188358
BA,148.02,149.4517,143.3821,148.61,12399196
BAC,36.03,36.28,35.4,36.14,46652228
BALL,82.09,82.3,79.44,80.64,1447590
BAX,71.33,72.43,69.715,70.61,3854724
BBBY,13.6,13.79,12.85,13.72,4258394
BBWI,53.56,54.36,52.51,54.3,3814438
BBY,90.0,93.89,88.88,93.81,2066794
BDX,248.12,250.79,243.6,245.58,997352
BEAM,37.38,40.96,36.36,40.78,1072235
BEN,24.61,25.35,24.45,25.33,5203355
BF.B,67.88,68.08,64.33,65.32,1233584
BHF,51.41,52.57,50.99,52.56,591077
BIG,31.16,32.65,30.63,32.6,970483
BIIB,206.3,209.12,202.52,207.32,1526346
BIO,506.66,509.31,488.165,501.42,254973
BK,42.37,42.94,41.765,42.7,8096841
BKNG,2207.0,2224.59,2116.0,2192.92,595111
BKR,30.735,31.36,30.235,30.91,8737819
BLK,629.71,630.75,610.0,624.8,1537163
BMY,75.37,75.975,74.325,75.08,20533667
BR,144.47,145.58,140.22,143.26,537114
