Ticker,open,high,low,close,volume
A,126.09,126.92,124.13,124.14,814426
AA,61.46,61.7,55.56,55.56,10345893
AAL,16.08,16.22,15.455,15.47,31530189
AAP,184.86,187.94,184.17,184.66,632793
AAPL,147.08,147.95,142.53,142.64,69472976
ABBV,149.72,150.52,145.3,145.43,5644278
ABC,145.39,146.76,143.89,143.96,938831
ABMD,261.76,264.02,256.9,257.11,155626
ABT,114.64,115.4375,112.68,112.71,3424730
ACN,300.65,302.62,294.75,295.43,2497945
ADBE,424.17,436.04,423.48,426.42,2572418
ADI,163.99,167.03,161.51,161.61,3144770
ADM,88.24,88.61,85.861,85.98,2042867
ADP,218.48,221.011,215.56,215.7,1080394
ADSK,202.77,203.19,194.96,195.06,975465
ADT,7.32,7.38,7.22,7.23,1294192
AEE,92.39,92.71,89.875,89.94,1094682
AEP,100.47,101.175,98.17,98.26,2279761
AES,22.1,22.16,21.54,21.55,4708764
AFL,58.75,58.75,57.42,57.43,1865136
AIG,57.74,57.74,55.87,55.88,6574058
AIV,6.27,6.38,6.2,6.24,1777104
AIZ,182.6,183.04,178.75,178.76,302930
AJG,161.02,161.41,156.81,156.96,754268
AKAM,100.38,101.78,99.77,99.82,1335322
ALB,251.18,252.15,241.48,241.78,1212417
ALGN,268.72,273.91,262.13,262.55,813612
ALK,47.51,47.84,46.06,46.07,1296716
ALL,131.23,131.94,127.84,127.86,1137325
ALLE,110.12,111.12,108.51,108.53,383049
ALTR,54.84,56.75,53.86,55.14,912531
AMAT,111.1,111.97,107.15,107.24,5947853
AMCR,13.3,13.355,13.14,13.17,9944107
AMD,101.57,103.94,98.74,98.8,95298975
AME,120.61,121.64,118.77,118.82,1220506
AMG,134.49,136.55,133.16,133.95,305188
AMGN,244.72,246.72,241.44,241.75,2695187
AMP,271.99,272.48,265.56,265.7,469732
AMT,261.17,267.73,260.02,260.2,2051225
AMZN,119.99,121.3,116.1,116.15,67029842
AN,121.7,124.47,120.52,122.76,440574
ANET,102.5,102.96,97.8,98.41,2131025
ANF,19.9,20.05,19.25,19.36,1380892
ANSS,256.0,259.245,250.77,250.81,286512
AON,266.61,268.23,259.02,259.11,931958
AOS,60.83,62.28,60.625,60.81,756633
APA,50.65,51.63,50.02,50.04,6461791
APD,250.0,257.17,249.66,253.62,1444612
APH,70.16,70.67,69.02,69.14,1473645
APTV,108.67,109.74,107.18,107.22,813638
ARE,155.3,156.34,150.29,150.47,1104375
ATI,26.65,26.7,25.57,25.65,1106462
ATO,115.27,115.647,112.9,112.95,554365
ATVI,77.51,77.69,76.62,76.78,4295171
AVB,199.91,200.39,194.69,194.87,635778
AVGO,561.16,573.64,555.93,556.22,1878740
AVY,177.54,178.6,173.74,173.95,402227
AWK,153.11,154.845,150.43,150.56,704571
AXP,166.22,166.57,160.93,160.98,2274633
AYI,178.94,180.085,177.84,178.0,173276
AZO,2082.3,2130.5006,2082.3,2101.15,133526
BA,139.35,139.66,133.7,133.73,6018982
BAC,35.74,35.84,34.5,34.51,49464073
BALL,71.0,71.596,70.35,70.42,2045055
BAX,72.3,72.85,71.5,72.03,2865183
BBBY,8.1,8.13,7.33,7.36,6257350
BBWI,37.23,37.23,35.2991,35.35,6094377
BBY,76.63,77.40899999999999,74.93,74.93,3138750
BDX,253.78,254.66,248.03,248.37,721862
BEAM,39.5,40.05,37.74,37.795,674556
BEN,25.83,26.11,25.61,25.65,2010600
BF.B,69.54,70.41,68.28,68.28,1356808
BHF,48.69,49.0,46.92,46.94,371297
BIG,24.19,25.2,23.959,24.78,1295827
BIIB,205.98,206.53,202.18,202.22,894082
BIO,530.26,536.62,520.67,520.81,172641
BK,45.0,45.38,44.01,44.04,2716498
BKNG,2330.0,2336.055,2276.23,2277.84,372602
BKR,37.05,37.26,36.03,36.08,8662968
BLK,660.77,670.265,659.46,659.85,969181
BMY,76.09,76.98,75.8215,75.98,11760777
BR,144.9,145.6,142.42,142.49,287428
BRK.B,308.1,308.38,300.57,300.8,3221154
BRO,58.47,58.84,56.81,56.84,1058211
BSX,38.8,38.95,37.95,37.97,5868766
BTU,27.24,27.25,26.09,26.17,4521953
BWA,39.47,39.82,39.16,39.17,1487240
BXP,102.83,102.83,98.52,98.57,799419
C,51.54,51.6,49.96,49.97,14287767
CAG,32.77,32.98,32.23,32.25,2363204
CAH,53.15,53.34,52.31,52.35,1994507
CARR,39.19,39.6,38.84,38.85,2070512
CAT,227.43,228.21099999999998,223.62,223.67,3047339
CB,210.33,210.97,206.1,206.25,1524083
CBOE,113.81,115.11,113.18700000000001,113.62,475266
CBRE,77.5,77.58,75.1,75.16,1822505
CCI,183.5,185.83,179.37,179.63,1381413
CCK,104.55,104.74,102.44,102.73,897185
CCL,12.82,12.85,11.73,11.73,63378715
CDAY,56.66,56.66,54.81,55.11,829821
CDNS,158.48,160.03,155.75,155.81,1199218
CDW,174.03,176.6,172.87,173.59,719020
CE,156.9,157.93,155.14,155.27,397254
CEG,64.26,64.46,61.16,61.21,1811196
