Ticker,open,high,low,close,volume
A,119.13,119.13,112.64,113.11,1861704
AA,58.5,58.5731,53.73,54.21,12074884
AAL,17.36,17.575,16.21,16.32,37938935
AAP,200.63,205.4262,198.19,202.64,493513
AAPL,154.925,155.83,151.49,152.06,131577921
ABBV,151.62,153.5362,148.9338,150.96,6968994
ABC,158.26,159.58,156.61,157.32,1936766
ABMD,253.45,253.87,232.47,234.1,555297
ABT,110.69,111.2,106.94,107.39,6478186
ACN,290.66,292.49,285.86,287.49,2584159
ADBE,381.95,389.6271,374.86,376.91,4324888
ADI,154.2,156.03,151.78,152.25,4123127
ADM,88.52,88.55,83.99,84.36,4328991
ADP,214.04,215.23,209.14,209.79,2602592
ADSK,189.33,191.91,185.03,186.32,3236848
ADT,6.9,6.93,6.52,6.6,2647557
AEE,92.19,93.38,91.17,92.68,1699070
AEP,98.9,100.74,97.8,99.69,3170320
AES,20.77,20.96,19.92,20.06,7248776
AFL,57.75,58.155,57.1,57.56,3130104
AIG,61.61,62.33,59.26,59.61,6605602
AIV,5.92,5.94,5.67,5.74,2463188
AIZ,186.89,187.96,180.085,180.97,510239
AJG,162.97,162.97,159.53,160.19,1005175
AKAM,93.95,96.7148,93.74,95.5,2974002
ALB,238.0,239.4,220.77,221.64,2422233
ALGN,274.22,277.67,265.3,268.96,1308104
ALK,49.23,49.5,47.0541,47.27,2302499
ALL,129.87,130.03,127.91,128.96,1405409
ALLE,111.48,115.59,110.7,113.85,923587
ALTR,50.44,51.465,48.77,49.58,1229430
AMAT,107.94,110.79,105.38,105.75,10088432
AMCR,12.69,12.805,12.58,12.61,17452908
AMD,92.865,93.74,85.38,86.36,144523670
AME,121.81,123.15,120.87,121.84,1684509
AMG,126.72,128.2,124.28,124.98,234765
AMGN,236.58,242.775,234.535,239.24,4376470
AMP,262.05,265.1,257.39,259.64,782251
AMT,242.13,242.13,229.96,231.09,2423354
AMZN,111.3125,114.0,107.95700000000001,108.789,128124380
AN,122.8,124.24,120.46,121.51,907193
ANET,108.74,109.1759,101.79,102.48,2870504
ANF,33.63,34.96,33.49,34.06,1480063
ANSS,257.84,258.324,248.01,249.17,709799
AON,283.33,284.045,274.22,275.09,1133123
AOS,58.7,60.54,58.7,59.79,1120299
APA,43.125,43.125,37.35,37.53,13347565
APD,231.87,236.53,231.04,233.22,1272718
APH,69.42,70.47,68.83,69.09,2449209
APTV,99.94,100.82,94.72,95.21,2133419
ARE,174.75,175.49,166.615,167.27,1241368
ATI,25.96,26.39,25.33,25.61,1815573
ATO,114.54,114.75,113.015,113.63,1134418
ATVI,77.42,77.64399999999999,76.34,77.17,8484425
AVB,211.0,211.0,202.405,203.72,1140047
AVGO,572.88,578.0,560.27,562.92,3007388
AVY,174.45,179.0,174.415,176.41,512898
AWK,147.28,147.94,144.94,145.79,953937
AXP,165.03,166.02,160.38,161.02,4485182
AYI,164.46,167.61,164.0,165.42,323867
AZO,1971.74,1992.42,1939.84,1951.66,172709
BA,146.0,146.95,132.65,133.31,12593832
BAC,36.87,37.06,36.06,36.37,51241970
BALL,70.62,72.21,69.1,69.49,2937166
BAX,72.16,74.51,71.88,73.62,4362412
BBBY,11.75,11.89,10.91,10.97,4749245
BBWI,52.09,52.58,49.99,50.34,7371504
BBY,89.82,92.15,89.62,91.08,2681544
BDX,255.01,255.55,251.562,252.2,1492149
BEAM,34.34,36.71,32.9,33.29,1917499
BEN,24.65,25.22,24.515,24.84,4526899
