Ticker,open,high,low,close,volume
A,125.26,128.53,124.91,128.29,2735911
AA,84.73,87.74,83.15,87.42,4797730
AAL,17.88,18.99,17.86,18.95,90231903
AAP,221.72,223.075,219.48,220.58,758054
AAPL,167.39,171.04,166.77,170.4,70618925
ABBV,165.0,165.0,156.445,158.95,18312612
ABC,162.63,164.15,161.37,162.96,1075403
ABMD,300.24,306.99,299.01,304.43,165077
ABT,117.56,119.81,117.25,119.48,4407967
ACN,324.34,327.35,323.24,325.59,2081424
ADBE,427.3,433.52,425.67,431.67,3078941
ADI,156.72,158.96,155.21,158.12,2335214
ADM,95.28,96.145,93.91,95.55,2781572
ADP,231.85,234.17,231.775,233.74,1566209
ADSK,196.0,202.19,195.34,201.74,1158898
ADT,7.12,7.185,7.07,7.16,1351107
AEE,96.75,97.03,95.79,96.25,1132264
AEP,102.63,102.84,101.29,102.25,1737352
AES,24.39,24.565,24.23,24.47,4850787
AFL,64.63,65.17,64.11,64.99,1842300
AIG,62.21,63.05,61.8,62.98,3386407
AIV,6.76,6.81,6.62,6.79,3271682
AIZ,184.94,187.85,184.8921,187.77,241759
AJG,179.76,181.43,178.74099999999999,181.01,798517
AKAM,118.0,119.53,117.4845,119.19,1239593
ALB,206.77,212.7,206.02,212.5,517406
ALGN,409.02,420.18,407.01,416.91,442506
ALK,56.34,57.0,55.04,56.24,2348054
ALL,141.37,143.71,140.18,141.88,1367650
ALLE,105.8,108.57,105.8,108.19,826717
ALTR,59.63,61.15,59.5,60.59,86400
AMAT,115.24,118.12,114.49,116.86,9351383
AMCR,11.69,11.735,11.6,11.7,4212039
AMD,95.3,98.33,94.71,97.74,77728418
AME,128.12,129.935,128.12,129.54,825054
AMG,131.43,135.14,131.35,134.96,223737
AMGN,251.14,253.965,249.77,253.51,2402811
AMP,285.74,293.09,285.74,292.74,395334
AMT,258.07,258.23,254.94,257.16,1317790
AMZN,150.0185,156.025,149.6,155.541,53390880
AN,101.13,102.31299999999999,98.02,100.46,950052
ANET,127.94,131.96,127.27,131.37,1133143
ANF,32.88,34.305,32.72,34.26,1775396
ANSS,291.08,297.83,290.1859,295.8,424654
AON,328.59,331.86,328.265,330.1,728838
AOS,64.4,65.04,64.195,64.7,929952
APA,42.85,43.99,42.13,43.61,6519518
APD,248.2,250.0,246.19,249.92,729286
APH,71.83,72.195,71.55,71.91,2453561
APTV,110.16,111.7,108.58,108.9,1981304
ARE,197.66,198.9,195.84,198.3,716014
