Ticker,open,high,low,close,volume
A,127.21,127.46,119.18,120.38,3524637
AA,60.03,61.4592,58.88,60.94,6188583
AAL,15.44,16.18,15.405,16.13,31846931
AAP,177.61,187.26,177.23,185.31,1493125
AAPL,138.43,141.785,138.34,140.52,92482696
ABBV,150.36,152.99,149.79,151.96,5042646
ABC,152.69,155.01,151.85,154.27,1424323
ABMD,247.85,255.48,244.2,254.29,346699
ABT,113.2,114.94,112.345,113.19,3921666
ACN,278.33,281.34,275.24,279.64,1812625
ADBE,395.32,406.095,394.71,402.5,2726718
ADI,160.47,163.24,159.34,162.32,2500281
ADM,87.63,89.39,87.54,88.77,2732158
ADP,212.18,214.7,211.34,213.9,1339527
ADSK,180.12,187.655,178.6,186.53,1841764
ADT,6.89,7.24,6.84,7.19,2574254
AEE,95.71,95.71,94.94,95.49,1278707
AEP,102.35,102.99,101.75,102.48,2392981
AES,21.18,21.54,21.155,21.43,4469976
AFL,57.01,58.24,56.91,57.8,4087553
AIG,56.32,57.625,56.17,56.67,5805893
AIV,6.03,6.21,6.01,6.14,1005985
AIZ,180.44,183.0,179.44,181.27,560533
AJG,157.64,158.34,155.78,157.49,1017555
AKAM,99.49,99.85,98.63,99.1,1118618
ALB,243.99,247.19,232.39,237.51,1532599
ALGN,267.15,281.48,266.69,276.57,909120
ALK,44.2,45.76,43.88,45.16,2227351
ALL,128.33,131.57,127.87,130.95,2035797
ALLE,107.19,108.72,106.65,108.1,538661
ALTR,51.4,53.07,50.8,52.47,218673
AMAT,105.07,109.42,105.07,108.53,7378173
AMCR,12.94,13.04,12.83,12.97,10125928
AMD,90.425,93.89,89.52,92.65,111771116
AME,118.03,118.48,116.44,118.05,935648
AMG,123.89,129.09,123.89,127.79,144392
AMGN,253.0,254.81,250.03,253.01,3538388
AMP,259.2,266.8,259.2,265.25,581271
AMT,256.79,261.19,252.58,260.29,2392874
AMZN,103.6555,108.174995,103.65,106.775,93120100
AN,108.55,115.44,108.55,114.84,848932
ANET,99.0,101.8,98.64,100.95,2003011
ANF,18.95,22.7318,18.8601,22.23,6340668
ANSS,245.95,251.12,245.925,247.36,465305
AON,265.4,269.29,262.64,265.24,925158
AOS,57.97,59.06,57.735,58.54,868772
APA,43.51,45.575,43.51,45.55,7895119
APD,239.19,239.53,233.96,236.42,884381
APH,68.57,69.32,68.0,68.75,2657936
APTV,90.51,94.19,89.835,93.5,1208764
ARE,159.99,162.19,159.41,160.28,1049065
ATI,26.07,26.835,25.89,26.42,1187057
ATO,115.9,116.79,115.42,115.92,1013634
ATVI,77.075,77.77,77.0,77.71,3468936
AVB,203.89,205.62,202.48,204.94,578435
AVGO,523.9,537.45,523.9,531.63,1784225
AVY,161.73,166.45,160.53,165.35,672874
AWK,147.85,148.635,146.31,146.89,677177
AXP,157.14,161.76,156.075,160.51,4380974
AYI,164.38,170.11,163.44,168.74,229954
AZO,1901.95,1978.08,1882.18,1964.66,293220
BA,119.17,122.595,118.76,122.06,7707912
