Ticker,open,high,low,close,volume
A,137.3,137.66,133.7,135.71,1403732
AA,95.89,98.09,91.02,91.96,6039434
AAL,16.75,17.44,16.74,17.01,39510274
AAP,216.13,216.27,211.72,215.58,802930
AAPL,173.88,175.28,172.75,174.72,80546156
ABBV,160.55,161.98,160.23,161.33,5129839
ABC,152.84,155.34,152.705,154.69,760618
ABMD,323.31,325.0,315.38,318.88,204078
ABT,118.65,119.31,117.7399,118.95,2896335
ACN,327.58,329.51,324.26,327.71,1813967
ADBE,435.44,438.6205,425.995,431.62,3285206
ADI,165.06,165.92,162.8578,165.63,2236404
ADM,90.39,93.5,90.36,93.49,4800824
ADP,217.71,219.07,216.525,219.04,1249810
ADS,58.99,60.13,58.53,59.7,543011
ADSK,213.26,214.74,207.755,212.14,1466517
ADT,7.43,7.48,7.35,7.36,1443620
AEE,89.99,91.18,89.56,90.78,1675456
AEP,96.35,97.39,96.35,96.84,2032224
AES,24.37,24.4,24.085,24.37,5146760
AFL,64.27,65.54,64.23,65.53,1921020
AIG,63.25,64.53,63.17,64.48,3712552
AIV,7.35,7.44,7.305,7.41,862616
AIZ,183.35,184.83,182.81,184.48,391802
AJG,166.35,168.42,165.61,168.06,472919
AKAM,117.94,118.7,117.1,117.95,1294496
ALB,214.11,218.02,212.42,217.58,836396
ALGN,439.05,439.99,418.665,430.44,678948
ALK,56.53,57.77,56.1,57.44,2196643
ALL,138.86,141.82,138.75,141.8,1897974
ALLE,112.63,112.78,111.19,112.3,521392
ALTR,64.03,64.37,61.84,62.4,106276
AMAT,138.63,138.99,134.8,137.06,6076376
AMCR,11.24,11.435,11.24,11.34,7171692
AMD,119.915,121.4,117.2533,119.67,95852381
AME,132.87,133.61,132.28,133.56,799012
AMG,140.66,143.3,140.64,143.22,172756
AMGN,236.87,239.49,236.21,238.79,1424650
AMP,312.36,316.18,310.85,314.63,706678
AMT,237.42,241.325,236.54,240.69,1530214
AMZN,164.0,165.3685,162.25,164.7735,49085500
AN,114.0,114.1275,111.37,112.08,421708
ANET,140.0,140.01,135.1477,138.4,1613147
ANF,31.48,32.04,31.17,31.93,1584201
ANSS,311.76,312.18,305.22,308.97,484402
AON,318.11,322.96,317.29,322.94,887640
AOS,66.49,67.05,66.105,66.97,940375
APA,40.44,42.09,40.24,41.53,5891364
