Ticker,open,high,low,close,volume
A,132.85,133.94,131.19,133.26,1805585
AA,79.8,80.81,77.0,79.52,11917672
AAL,14.44,14.75,14.05,14.3,88884229
AAP,205.49,207.11,202.43,204.88,776772
AAPL,161.475,163.41,159.41,162.95,91454905
ABBV,148.26,150.11,147.76,148.84,5368890
ABC,146.45,147.17,145.0,145.83,1458253
ABMD,298.62,307.855,298.62,306.74,175577
ABT,117.9,119.2,116.44,118.39,5004766
ACN,311.03,312.69,307.75,309.42,2825956
ADBE,443.8,453.11,438.93,450.87,2905656
ADI,153.09,155.06,151.3,153.62,3046254
ADM,83.29,83.6,80.44,81.78,5769881
ADP,210.33,211.135,206.07,209.7,1791687
ADS,55.78,59.85,55.54,57.31,2516816
ADSK,202.71,207.755,200.98,204.88,1850028
ADT,7.35,7.68,7.35,7.61,3788344
AEE,88.58,88.58,86.62,86.74,1930852
AEP,95.9,95.9,94.2,95.01,3006258
AES,21.96,22.23,21.745,21.96,6540739
AFL,60.75,61.24,60.18,60.39,2940499
AIG,57.99,59.3,57.87,58.28,5984798
AIV,7.28,7.405,7.22,7.22,975647
AIZ,169.47,171.96,167.84,168.77,359087
AJG,153.16,159.37,153.16,155.94,1720122
AKAM,108.05,109.91,106.27,109.18,1729434
ALB,188.54,189.93,182.23,187.13,1332422
ALGN,433.22,444.84,426.31,442.05,694358
ALK,48.56,50.055,48.29,48.63,3640665
ALL,123.63,124.13,121.45,122.42,1918733
ALLE,113.37,116.17,113.37,114.54,652728
ALTR,63.27,65.19,62.73,64.91,136610
AMAT,127.7,129.84,126.2,128.62,7623175
AMCR,11.16,11.2,11.02,11.09,6575782
AMD,108.41,111.71,106.85,111.05,102310329
AME,131.01,131.73,130.015,130.51,784840
AMG,128.04,131.45,127.11,130.42,251163
AMGN,234.23,234.53,230.43,231.46,2640854
AMP,273.32,279.215,272.52,274.52,625829
AMT,231.65,236.47,231.25,233.11,1481262
AMZN,139.5,140.25,136.828,139.279,82656660
AN,114.04,115.49,109.95,110.22,867660
ANET,118.92,121.645,117.55,120.61,1907408
ANF,27.54,28.42,27.44,27.86,3166351
ANSS,307.69,313.765,305.77,312.33,404751
AON,281.21,293.68,280.835,291.0,1383525
AOS,67.82,68.44,67.16,67.68,843147
APA,36.99,38.895,36.36,38.7,13634711
APD,225.26,229.72,224.45,227.0,1433819
APH,74.56,75.33,73.4,74.91,2864097
APTV,107.7,108.6211,103.965,104.61,2756894
ARE,193.4,195.02,191.97,192.21,825936
ATI,25.99,26.6,24.64,25.67,2956248
ATO,114.15,114.71,112.15,112.18,1096196
ATVI,81.37,81.485,80.66,80.83,9914482
AVB,244.25,246.64,242.665,244.46,523754
AVGO,588.79,601.635,587.0,597.02,2256049
AVY,164.19,168.2,163.16,165.8,539371
AWK,155.96,156.77,152.61,153.79,881199
AXP,168.02,170.73,166.71,168.65,4788406
AYI,186.31,190.52,184.76,188.0,176762
AZO,1896.04,1903.505,1867.3801,1884.56,172044
BA,179.8,182.87,177.41,178.56,10062148
BAC,40.31,41.605,40.1585,41.04,78207910
BALL,89.35,89.65,85.91,86.41,3066314
BAX,81.33,81.76,79.26,79.74,3453652
BBBY,23.12,24.49,22.02,22.53,8323647
BBWI,47.48,48.86,47.456,47.69,6288594
BBY,103.13,103.76,100.62,101.74,2980681
BDX,266.13,268.295,263.47,264.84,1231563
BEAM,64.53,66.27,64.0,65.11,1137152
BEN,28.49,28.93,28.45,28.54,3574761
BF.B,65.14,65.38,64.16,64.24,1202921
BHF,46.28,47.65,46.08,46.75,728371
BIG,36.45,37.7,36.45,36.74,838743
BIIB,206.14,209.695,201.49,202.27,1236890
BIO,547.89,555.98,540.32,554.27,250884
BK,52.81,53.36,52.02,52.18,6970478
BKNG,2009.54,2082.99,2007.495,2035.47,776359
BKR,33.9,34.82,32.735,33.81,21479175
BLK,686.95,702.375,680.0,693.25,1432507
BMY,68.38,68.62,67.96,68.13,12430799
BR,147.69,148.22,145.14,147.07,589276
BRK.B,326.59,327.47,322.575,325.4,5879917
BRO,62.4,64.23,61.62,63.54,2700388
BSX,41.76,42.295,41.295,42.07,10484470
BTU,21.77,21.81,19.99,21.15,17021122
BWA,37.64,38.52,37.44,37.46,2735423
BXP,124.13,125.2,123.535,124.02,966995
C,56.9,57.28,55.81,55.95,32757051
CAG,31.36,32.25,31.17,31.18,5442834
CAH,53.49,53.835,53.09,53.19,1576768
CARR,44.44,45.14,44.135,44.59,4528951
CAT,212.57,213.6,207.45,209.78,4798346
CB,202.81,205.47,202.44,203.94,1479109
CBOE,115.65,116.265,113.69,115.08,633237
CBRE,88.02,89.15,86.99,87.77,2234018
CCI,175.94,177.13,173.49,173.96,1238259
CCK,118.9,120.35,117.71,118.78,1051389
CCL,16.91,17.78,16.85,17.27,58123210
CDAY,62.93,67.37,62.48,66.04,1675666
CDNS,149.47,152.215,146.96,150.89,2086904
CDW,169.16,171.895,166.94,171.0,720203
CE,137.3,140.26,136.44,138.61,1321966
CEG,52.44,53.68,50.59,51.33,3050627
CF,89.5,92.48,84.7,92.34,7765253
CFG,47.79,48.35,47.34,47.85,5649551
CHD,96.26,97.63,94.625,97.06,1642052
CHK,79.39,82.46,78.13,80.88,2079265
CHRW,102.54,102.7,99.58,101.59,1694079
CHTR,562.17,568.04,555.57,557.75,1212273
CI,233.13,233.69,230.11,231.26,1298146
CIEN,60.18,60.461999999999996,59.09,59.37,2006871
CINF,122.43,123.68,121.14,121.36,639273
CL,76.18,76.64,75.435,75.54,7013374
CLF,23.85,24.9,23.37,24.71,31857636
CLX,138.44,139.445,137.05,137.27,1286642
CMA,87.93,89.65,87.49,88.23,1194027
CMCSA,46.78,47.14,45.98,46.12,20113718
CME,225.25,231.58,224.611,230.09,1642541
CMG,1336.6,1422.68,1336.6,1420.63,387344
CMI,196.69,200.88,196.47,198.44,1407835
CMS,66.33,66.52,65.12,65.22,2225939
CNC,83.06,83.36,81.34,82.85,3064000
CNP,28.8,28.9,28.34,28.38,3795412
CNX,17.44,18.26,17.18,18.18,4095511
COF,132.18,135.01,130.98,131.91,3061682
COO,386.12,389.37,381.68,386.73,408494
COP,94.36,97.72,91.76,95.21,12656214
COST,527.62,530.86,515.71,527.65,2789706
COTY,7.92,8.29,7.8902,8.07,10752316
CPB,42.78,43.98,42.54,42.63,3872192
CPRI,50.15,52.09,49.17,50.39,7827730
CPRT,112.59,116.06,112.0301,115.9,2624716
CPT,169.89,171.21,168.53,168.99,973326
CPWR,0.0105,0.0105,0.0105,0.0105,9525
CRL,265.35,271.61,263.2671,268.49,671965
CRM,198.35,205.23,197.22,203.16,6881263
CSCO,55.64,56.245,55.25,55.92,19150856
CSX,35.69,35.73,34.265,34.61,21741832
CTAS,375.81,376.39,370.71,374.16,460652
CTLT,96.05,99.13,95.71,98.69,814727
CTRA,25.65,25.73,24.6801,25.46,14117084
CTSH,88.97,90.3,87.64,87.96,4135694
CTVA,50.41,51.93,50.22,51.53,4827339
CTXS,101.5,101.94,101.26,101.92,2012815
CVS,104.54,104.9338,102.37,103.6,4937009
CVX,162.77,169.77,161.2125,166.27,43429994
CZR,74.26,80.41,74.25,77.59,4083826
D,82.23,82.34,80.78,81.0,2768713
DAL,32.93,33.78,32.555,32.76,25808003
DD,71.01,73.819,70.55,72.49,3915734
DE,369.25,373.96,364.24,368.86,1744631
DELL,51.45,52.555,51.13,51.98,4199789
DFS,108.2,110.4999,105.76,107.0,2275488
DG,203.18,208.93,201.5301,207.22,1508777
DGX,136.32,137.51,134.345,135.58,884551
DHI,82.64,84.28,82.25,82.65,2179909
DHR,263.27,266.57,261.26,264.82,1900620
DIS,135.49,135.5,133.36,133.65,14673081
DISH,31.58,32.03,30.89,30.94,2842283
DLR,135.81,137.12,134.67,135.45,952604
DLTR,153.975,153.975,147.33,147.75,6167252
DNB,16.75,17.17,16.66,17.15,2238316
DOV,150.34,153.0,149.82,151.2,711537
DOW,59.25,60.9,58.94,59.8,7484736
DPZ,393.75,401.62,389.265,397.19,573323
DRE,54.64,54.89,54.07,54.37,1313843
DRI,127.71,130.14,126.385,128.56,1426969
DTE,126.95,127.355,124.41,125.03,1368999
DUK,106.19,106.57,105.12,105.33,3293419
DV,23.7,24.69,21.94,23.73,1472538
DVA,114.56,115.1,112.05,112.5,644058
DVN,57.8,59.64,56.01,58.94,17694675
DXC,30.69,30.94,29.97,29.98,3548586
DXCM,101.0325,103.07,100.0025,103.06,4221216
DYN,8.41,9.26,8.41,8.89,192170
EA,124.04,125.96,123.29,125.52,2139504
EBAY,53.93,53.93,52.6,53.06,10250423
ECL,161.43,166.56,160.31,165.02,2048900
ED,89.53,89.83,88.16,88.38,1524231
EFX,222.13,225.32,221.345,225.05,1138106
EIX,65.8,66.27,65.42,65.47,1601017
EL,282.98,283.94,276.1,277.68,1435909
ELV,460.99,469.53,455.945,465.37,1168284
EMN,107.81,109.63,107.35,108.71,2445443
EMR,97.37,97.39,94.105,94.39,4150451
ENDP,2.32,2.505,2.28,2.47,4987064
ENPH,173.05,182.0,167.1,179.87,4552029
EOG,111.55,113.55,108.7315,110.97,5747749
EP,17.49,17.49,15.5,16.3,28107
EPAM,200.48,200.93,187.16,198.41,2247000
EQIX,699.45,713.77,688.1245,704.2,465319
EQR,87.39,88.645,87.1,87.78,1157737
EQT,25.29,26.32,24.52,26.13,9272602
ES,84.78,85.135,84.01,84.19,2720958
ESS,342.26,345.695,340.43,342.37,375358
ETN,150.25,151.5,148.98,149.12,1794236
ETR,110.42,110.85,107.88,107.98,1833078
ETSY,141.78,145.37,139.05,144.72,3230462
EVRG,64.34,64.52,63.255,63.37,1615002
EW,104.91,106.38,103.23,105.91,3320789
EXC,43.74,43.92,43.255,43.55,8573141
EXPD,102.51,103.7,99.47,100.82,1273164
EXPE,172.68,180.83,172.35,174.68,4235398
EXR,199.64,200.67,196.89,197.97,598542
F,16.65,16.83,16.28,16.37,62846720
FANG,132.85,132.85,125.89,130.05,4367393
FAST,55.05,55.075,53.7501,54.76,3616368
FBHS,83.48,86.13,83.06,84.97,1289273
FCX,45.67,47.555,44.9,46.99,23418117
FDS,412.88,417.735,407.56,414.96,263079
FDX,209.0,218.4099,209.0,216.72,3192353
FE,44.62,44.78,44.03,44.08,7068339
FFIV,199.56,200.83,197.75,199.6,526246
FHN,23.54,23.61,23.42,23.47,13358985
FIS,88.2,92.22,88.2,91.98,5046878
FISV,95.85,97.04,94.72,96.27,4452408
FITB,43.46,45.41,43.265,44.74,8115974
FL,30.02,30.68,29.87,29.99,2998955
FLR,27.58,28.18,26.74,27.8,4168899
FLS,33.06,33.64,32.66,33.31,2083845
FLT,232.42,235.97,229.265,230.25,397657
FMC,118.62,120.67,118.4,120.0,982005
FOSL,12.99,14.58,12.99,14.53,1943519
FOX,38.74,38.92,37.37,37.43,883199
FOXA,42.39,42.6,40.765,40.87,3604686
FRC,161.34,167.02,160.94,164.8,1431051
FRT,120.61,122.0,119.23,119.4,369477
FSLR,78.69,80.4,76.08,78.89,2339680
FTI,7.61,7.845,7.27,7.46,11919361
FTNT,57.022,57.86,54.806000000000004,57.486000000000004,10994280
FTV,57.79,59.615,57.71,58.49,5818796
GD,234.98,238.42,231.62,236.81,2425462
GE,91.46,92.99,91.1,91.25,6475832
GHC,583.06,583.5,580.7,582.16,11912
GILD,60.01,60.3,58.92,59.0,13681985
GIS,64.48,65.39,64.01,64.11,3761250
GL,97.72,99.11,97.32,97.45,665958
GLW,38.09,38.16,37.59,37.63,5225084
GM,42.26,42.86,41.8,42.28,21309046
GME,106.98,108.86,103.5,105.21,1399597
GNRC,311.79,314.56,298.39,311.2,633264
GNW,3.83,3.9,3.8,3.82,3462691
GOOG,2628.0,2683.97,2601.76,2677.32,1612872
GOOGL,2625.0,2674.71,2598.01,2668.4,1851270
GPC,121.86,123.1,121.15,121.51,666041
GPN,126.9,128.595,126.24,128.1,1379917
GPS,14.575,14.94,14.2208,14.38,11857996
GRMN,111.83,112.48,109.985,110.72,2000066
GS,331.68,337.465,330.03,333.59,3202098
GT,13.02,13.355,12.865,13.13,9597028
GWW,496.0,498.51,486.85,487.41,254045
HAL,35.28,35.52,33.35,34.84,26474491
HAS,90.0,90.99,89.71,89.93,1113512
HBAN,14.61,14.87,14.545,14.71,10998072
HBI,16.03,16.15,15.21,15.22,5996529
HCA,263.61,268.48,262.78,264.36,1197245
HD,320.0,322.46,316.92,317.2,4443609
HES,95.05,97.44,93.45,96.7,3744142
HIG,67.89,68.88,67.623,67.89,1832766
HII,208.55,212.59,203.63,208.15,809967
HLT,138.5,140.67,137.455,138.52,3171056
HOG,38.31,39.49,37.93,39.08,1721514
