Ticker,open,high,low,close,volume
A,134.89,136.58,133.59,136.41,1346742
AA,91.65,95.44,91.39,95.06,7352274
AAL,16.31,16.76,16.1,16.72,33893987
AAP,213.72,215.675,212.32,214.67,816960
AAPL,171.06,174.14,170.21,174.07,90131418
ABBV,159.22,160.73,158.85,160.28,4638125
ABC,152.48,152.87,151.29,152.61,696764
ABMD,313.66,322.36,306.9664,321.47,268687
ABT,117.38,117.88,116.61,117.82,4505761
ACN,320.36,325.415,320.0,325.29,1430383
ADBE,426.08,432.21,421.49,432.14,5544251
ADI,160.82,165.06,159.86,164.96,3152290
ADM,89.5,91.1,89.24,90.43,5208250
ADP,213.84,217.09,212.71,216.95,1153279
ADS,58.59,58.74,57.5,58.64,441985
ADSK,208.9,213.08,204.58,213.05,2507738
ADT,7.44,7.48,7.38,7.47,1100073
AEE,89.04,90.02,88.84,89.55,893066
AEP,96.29,97.19,95.66,96.44,3036699
AES,23.56,24.25,23.375,24.24,6925098
AFL,63.9,64.55,63.81,64.49,1246229
AIG,62.25,63.3,61.98,63.16,3185788
AIV,7.35,7.38,7.235,7.33,1006647
AIZ,179.5,183.07,178.27,182.87,437499
AJG,164.47,167.27,164.215,166.27,551168
AKAM,117.03,117.43,116.42,117.38,1042622
ALB,208.0,214.68,206.4798,214.15,753083
ALGN,438.85,438.85,422.2,436.26,794235
ALK,55.4,56.0,54.255,55.94,2265815
ALL,136.75,138.82,136.7,138.75,1653283
ALLE,113.62,113.62,111.68,112.59,607612
ALTR,63.37,63.92,62.71,63.84,81010
AMAT,133.01,138.65,131.3301,138.59,7617816
AMCR,11.22,11.3,11.15,11.28,4076319
AMD,114.96,120.55,113.71,120.53,121961329
AME,133.17,133.64,132.19,132.5,869722
AMG,140.8,140.8,138.78,140.66,216149
AMGN,235.8,237.85,234.0,236.87,2349036
AMP,304.54,311.78,302.11,311.72,663601
AMT,233.6,235.56,230.67,235.49,2081191
AMZN,163.7495,164.1185,160.05,163.6495,56798060
AN,115.75,116.515,112.88,113.39,539833
ANET,136.03,139.95,133.1,139.67,2398372
ANF,30.87,31.55,30.8,31.16,1328436
ANSS,307.79,311.27,302.79,310.96,481332
AON,314.63,317.55,314.06,317.37,587863
AOS,65.6,66.29,64.9,66.23,991761
APA,40.8,41.725,40.35,40.78,5551712
APD,236.88,242.435,235.81,242.41,1296711
APH,74.65,75.43,74.34,75.42,2487170
APTV,119.06,119.38,117.53,118.78,1816619
ARE,190.0,192.025,189.06,191.87,521023
ATI,27.96,28.16,27.51,27.91,1737308
ATO,114.61,115.89,114.25,115.67,792020
ATVI,79.35,79.65,78.96,79.62,3717356
AVB,240.68,243.35,240.5,243.2,390725
AVGO,606.63,627.2169,602.0,626.43,2601580
AVY,165.94,168.035,164.56,166.82,704125
AWK,156.04,158.25,155.61,158.15,520766
AXP,186.61,189.37,185.7,188.89,2424574
AYI,189.58,190.03,187.61,189.84,152533
AZO,1969.38,2014.41,1945.46,2013.61,161931
BA,186.35,189.19,184.72,189.05,7094360
BAC,43.38,43.4325,42.885,43.07,30360801
BALL,91.69,92.96,90.23,92.95,1580681
BAX,77.375,78.0,76.86,77.68,7617417
BBBY,22.19,22.19,20.76,22.1,3247730
BBWI,48.77,50.0,48.64,49.78,3414638
BBY,96.84,97.58,95.26,96.71,1849065
BDX,262.58,263.87,261.94,263.09,652865
BEAM,57.79,58.92,53.88,58.68,921057
BEN,27.35,27.605,27.21,27.6,1908625
BF.B,65.37,66.54,65.22,66.43,885527
BHF,51.81,52.54,51.25,52.25,499086
BIG,37.0,37.45,36.16,37.44,801776
BIIB,210.51,213.72,210.01,213.01,736209
BIO,570.7,573.78,559.7,567.7,128445
BK,52.04,52.2,51.45,52.04,3879721
BKNG,2164.0,2265.97,2161.99,2261.99,339984
BKR,37.49,39.78,37.42,38.29,13293939
BLK,740.04,743.4,734.3258,738.28,462997
BMY,71.62,72.6,71.49,72.41,12981791
BR,150.88,152.2,150.43,151.92,304776
BRK.B,351.5,352.5694,349.13,352.37,3947297
BRO,68.68,69.4125,68.61,68.99,1575987
BSX,42.36,42.995,42.11,42.87,5653405
BTU,26.01,26.7,24.85,25.25,7695484
BWA,37.71,38.76,37.54,38.52,1361392
BXP,123.26,126.21,123.16,126.12,720552
C,56.61,56.635,56.2,56.42,16770236
CAG,32.2,32.38,32.03,32.28,3332355
CAH,56.73,57.56,56.41,57.27,1818982
CARR,46.69,46.73,46.03,46.17,2676535
CAT,222.54,225.0,221.51,222.21,2110867
CB,210.81,213.32,210.05,213.19,1287075
CBOE,115.28,115.45,113.05,113.7,667016
CBRE,89.24,90.06,88.66,90.06,1770603
CCI,172.98,175.42,172.1432,175.31,1568699
CCK,127.0,129.18,125.61,128.48,814739
