Ticker,open,high,low,close,volume
A,124.03,125.58,122.44,125.13,2594718
AA,63.06,63.7499,58.51,60.57,8740955
AAL,17.06,17.16,15.83,16.26,34090605
AAP,197.55,197.55,176.72,181.89,1919554
AAPL,139.09,140.7,132.61,137.59,137426130
ABBV,152.33,153.52,147.81,151.01,6746396
ABC,149.59,151.68,148.08,150.18,2256059
ABMD,241.06,242.43,226.46,235.75,515391
ABT,113.4,113.72,110.82,113.24,4509572
ACN,275.58,278.4,268.17,276.65,3007904
ADBE,401.39,406.24,385.621,399.09,3432395
ADI,163.6,165.16,156.72,162.44,3977616
ADM,84.56,85.36,82.29,84.0,4850302
ADP,208.86,209.87,203.63,208.64,2651284
ADSK,196.21,197.97,185.575,191.41,2246121
ADT,7.09,7.105,6.7,6.97,1612512
AEE,92.85,92.97,91.8,92.64,2045262
AEP,99.05,99.94,98.1899,99.7,2925622
AES,20.81,20.9,20.12,20.53,5709388
AFL,55.67,55.96,54.1758,55.09,4413448
AIG,58.14,58.53,53.83,55.62,8977096
AIV,5.96,6.03,5.78,5.9,1788962
AIZ,181.49,181.95,173.93,176.17,607084
AJG,156.3,156.52,150.49,155.0,1042696
AKAM,99.09,99.45,95.365,97.51,1857819
ALB,241.66,243.12,228.1,236.44,1120089
ALGN,280.0,282.41,267.01,275.04,922921
ALK,47.53,47.73,45.1,46.1,1428190
ALL,125.2,125.915,120.57,123.03,2070045
ALLE,109.78,109.78,106.78,109.08,696043
ALTR,53.2,53.31,50.71,52.03,275708
AMAT,112.0,112.74,101.33,106.46,16285504
AMCR,13.08,13.12,12.68,12.93,16514098
AMD,98.385,98.64,88.26,93.5,164126810
AME,117.29,117.57,115.28,117.36,1021942
AMG,126.89,127.49,123.521,127.35,228245
AMGN,244.06,247.66,242.96,247.5,3860535
AMP,257.23,259.21,248.78400000000002,256.01,717282
AMT,235.45,245.17,234.305,244.28,2853943
AMZN,109.5685,109.897995,105.00934,107.59100000000001,99500640
AN,110.01,110.6572,102.53,108.39,1164022
ANET,103.0,103.63,98.6701,102.64,2707445
ANF,29.15,29.375,27.075,27.97,2571562
ANSS,252.83,254.01,244.15,252.15,461033
AON,267.76,269.01,255.9,262.71,1403847
AOS,58.9,59.23,56.61,57.77,1378911
APA,41.08,42.3,40.23,41.66,8298525
APD,237.36,237.74,231.13,237.59,1032773
APH,68.38,68.53,66.71,68.43,2697054
APTV,97.25,97.66,90.63,93.58,1812087
ARE,158.0,159.89,157.15,159.71,1603941
ATI,26.19,26.56,24.22,24.73,1790691
ATO,110.54,112.12,109.94,111.7,981351
ATVI,78.06,78.21,77.01,77.4,4896111
AVB,201.34,201.55,197.8916,200.95,846640
AVGO,553.9,554.99,512.44,543.19,4028103
AVY,169.43,169.794,161.03,164.5,698398
AWK,145.83,146.6599,143.23,145.57,2037997
AXP,154.35,154.8,149.71,153.24,2982520
AYI,167.8,168.23,160.88,164.33,279265
AZO,1882.66,1886.53,1703.3203,1771.68,443179
BA,128.77,128.85,117.08,120.7,18822241
BAC,34.8,34.98,32.9561,33.86,62406548
BALL,70.05,70.91,67.75,68.98,2928713
BAX,73.14,73.295,72.07,73.23,1695544
BBBY,9.66,9.66,8.31,8.7,6029542
BBWI,40.03,40.98,36.499,38.69,12573712
BBY,74.0,74.07,69.07,72.36,4858606
BDX,252.4,253.47,247.82,252.3,910923
BEAM,34.58,35.86,31.58,35.19,1198520
BEN,25.49,25.815,25.1,25.8,3319138
BF.B,62.29,63.08,61.45,62.91,1449627
BHF,46.28,46.64,44.57,45.87,435206
BIG,29.0,29.28,26.62,27.54,1784166
BIIB,195.33,199.78,194.495,199.65,972550
BIO,526.14,534.745,511.69,522.2,217642
BK,43.77,44.13,42.95,43.77,5013639
BKNG,2127.77,2132.28,2052.85,2115.9,431076
BKR,35.32,35.57,33.955,34.55,9027684
BLK,596.85,607.18,587.15,600.44,1200898
BMY,76.5,77.15,75.34,76.19,17329678
BR,139.05,139.5361,136.12,138.98,383050
BRK.B,307.05,307.46,298.11,304.05,5522056
BRO,55.23,55.37,53.4,55.0,5480465
BSX,39.25,39.57,38.24,39.22,12397592
BTU,22.05,22.41,20.42,21.4,4723003
BWA,39.59,39.63,37.135,38.15,1980383
BXP,106.1,106.1,103.825,105.23,1104768
C,50.26,50.73,48.51,49.75,29025508
CAG,31.93,32.08,31.015,31.72,6200373
CAH,55.87,56.16,54.67,55.8,2259371
CARR,37.96,38.23,36.98,37.96,5539622
CAT,206.45,206.63,194.04,197.82,5404500
CB,204.28,206.46,199.64,204.0,1939042
CBOE,106.05,107.19,104.94,106.94,626433
CBRE,81.13,81.21,77.56,78.97,2405434
CCI,179.9,182.94,178.32,182.2,1501761
CCK,102.12,102.4,98.385,101.08,1432948
CCL,13.81,13.96,12.695,13.13,45620621
CDAY,56.76,57.26,54.64,56.6,1617681
CDNS,146.93,147.47,141.0,146.6,2917607
CDW,163.21,163.42,155.3925,160.2,749696
CE,152.0,153.87,148.08,150.73,1002299
CEG,57.51,58.94,55.49,56.65,2266207
CF,101.67,102.24,92.68,95.79,3684379
CFG,38.26,38.555,36.76,37.75,5551869
CHD,88.37,88.859,86.92,88.75,1667799
CHK,87.86,91.76,87.42,91.13,2546466
CHRW,102.39,104.78,100.73,101.92,1533104
CHTR,480.32,485.7,468.79,479.03,1290845
CI,256.76,261.87,254.42,259.49,1623714
CIEN,50.77,50.77,48.565,49.84,2039947
CINF,123.42,124.08,120.26,121.98,813845
CL,75.38,75.628,73.87,75.13,6937213
CLF,22.15,22.3299,20.96,21.79,16231626
CLX,137.82,138.96,132.96,138.3,1659546
CMA,73.98,74.57,70.79,73.08,1658710
CMCSA,42.38399999999999,42.68,41.175,42.01,24325770
CME,192.09,193.0,188.73,192.11,2601985
CMG,1293.0,1296.75,1256.39,1294.11,348092
CMI,201.95,202.3353,193.675,197.31,819090
CMS,69.34,69.39,68.2,68.83,2142005
CNC,82.9,85.02,82.27,84.96,2554436
CNP,30.72,30.76,30.225,30.58,4105783
CNX,19.82,19.84,19.125,19.58,2151733
COF,115.1,115.79,110.29,113.7,2586651
COO,340.31,342.68,334.505,341.21,363934
COP,104.43,106.85,101.49,104.32,6717710
COST,428.8,428.85,406.5101,416.43,5115014
COTY,6.41,6.5,6.11,6.27,8515308
CPB,46.18,46.49,44.95,46.03,3409728
