Ticker,open,high,low,close,volume
A,123.71,126.83,123.7,126.53,1579969
AA,87.85,88.2,85.51,86.58,5120603
AAL,18.86,19.8,18.86,19.59,41227991
AAP,218.84,223.6,218.84,222.9,561903
AAPL,165.02,167.82,163.91,167.4,67723833
ABBV,160.4,160.5,153.71,156.35,9359942
ABC,162.38,163.46,161.61,162.85,905710
ABMD,302.72,327.31,302.72,323.42,317046
ABT,116.68,120.225,116.645,119.98,5120871
ACN,312.71,320.8,312.15,320.57,1758190
ADBE,422.02,437.49,420.64,436.4,1962652
ADI,160.34,162.8,158.61,162.32,2674781
ADM,95.55,96.05,94.01,95.93,3848713
ADP,227.2,230.46,225.39,229.6,2263426
ADSK,194.35,205.735,194.35,203.8,1764238
ADT,6.88,7.39,6.88,7.31,2824750
AEE,96.54,96.82,96.21,96.62,1111265
AEP,101.82,102.64,101.53,102.43,1892124
AES,24.18,24.48,24.15,24.42,5368707
AFL,65.64,65.96,64.86,65.49,2393499
AIG,64.14,64.63,63.19,63.61,5089131
AIV,6.8,6.87,6.73,6.81,1248083
AIZ,189.22,190.95,188.71099999999998,189.52,525471
AJG,180.51,180.92,176.8425,179.5,1423341
AKAM,119.75,121.51899999999999,119.34,121.34,1654108
ALB,210.14,218.73,207.17,218.15,718357
ALGN,403.17,426.705,403.01,424.54,711734
ALK,57.47,58.82,57.1934,58.27,2273369
ALL,139.86,142.05,138.77,141.74,1806991
ALLE,107.1,109.41,107.1,109.29,398069
ALTR,57.08,58.77,56.94,58.72,159540
AMAT,114.13,117.24,113.54,117.06,6086635
AMCR,11.49,11.795,11.49,11.76,4107493
AMD,93.385,97.07,92.84,96.93,77069496
AME,127.73,130.25,127.585,130.13,783322
AMG,131.98,138.06,131.98,137.85,263033
AMGN,252.49,255.73,250.35,253.37,2355130
AMP,292.67,298.61,291.63,297.63,540542
AMT,254.85,259.55,254.78,258.77,1308493
AMZN,152.0295,158.649,151.5505,158.1155,54926420
AN,103.51,108.76,103.51,108.64,1226823
ANET,126.1,129.185,124.5,128.84,1302840
ANF,34.88,37.27,34.71,37.0,2467839
ANSS,280.89,292.57,280.5,291.46,516832
AON,328.49,331.31,326.48,330.79,720030
AOS,63.73,65.51,63.73,65.37,761840
APA,43.55,45.2194,43.46,44.39,6837106
APD,246.15,250.54,245.395,249.57,1157351
APH,70.63,71.28,70.26,71.11,6142128
APTV,106.37,110.825,106.37,110.47,1121971
ARE,195.44,198.16,193.65,197.55,620125
ATI,29.37,30.07,28.89,29.73,1225685
ATO,120.12,120.87,119.75,120.61,532431
ATVI,78.91,79.345,78.81,79.03,3455458
AVB,245.84,248.54,245.56,246.92,592659
AVGO,579.36,598.695,579.36,597.62,1658242
AVY,164.67,169.86,163.7,169.03,543123
AWK,162.89,164.57,162.13,164.38,582258
AXP,185.01,188.0876,184.71,187.17,2713778
AYI,173.24,178.05,172.06,177.03,326606
AZO,2178.4,2202.03,2169.04,2196.79,121896
BA,180.36,187.61,180.28,185.98,7485607
BAC,39.21,39.88,39.11,39.57,53714213
BALL,86.33,87.74,86.12,87.63,1318268
BAX,75.22,76.625,75.08,76.51,2524039
BBBY,16.85,17.87,16.5,16.87,3721460
BBWI,53.37,55.76,53.32,55.57,5167405
BBY,93.31,96.13,92.78,95.57,1809352
BDX,259.42,263.88,259.22,263.49,983474
BEAM,44.0,45.91,43.72,44.7,1133356
BEN,25.77,26.815,25.69,26.76,2455364
BF.B,67.46,68.4,67.31,68.03,1545496
BHF,53.67,55.81,53.67,55.56,487619
BIG,37.03,38.86,36.72,38.54,1030260
BIIB,212.98,224.32,212.55,223.02,1448690
BIO,541.9,557.47,541.785,556.46,117239
BK,46.33,46.82,46.15,46.52,6382692
BKNG,2204.81,2252.99,2204.81,2239.38,339652
BKR,37.14,37.645,36.51,36.74,10263986
BLK,681.5,704.655,681.5,701.57,998277
BMY,76.88,76.89,75.98,76.4,12875692
BR,151.96,155.03,151.05,154.64,372910
BRK.B,347.0,349.13,345.85,348.5,3393483
BRO,70.05,70.46,69.55,70.16,1553690
BSX,43.92,45.95,43.83,45.72,9196715
BTU,31.3,31.6569,29.89,31.06,5802172
BWA,37.46,38.495,37.46,38.43,1525154
BXP,124.43,126.69,123.88,126.21,481801
C,52.73,53.175,52.5026,52.92,19996835
CAG,35.49,36.46,35.46,36.23,3830095
CAH,63.1,63.45,62.41,62.72,1807916
CARR,41.45,42.55,41.35,42.5,4335865
CAT,230.25,232.94,227.57,232.16,2689367
CB,211.07,212.8,209.07,209.92,1499879
CBOE,116.88,117.97,115.821,117.78,647105
CBRE,85.81,87.37,85.69,86.46,3408493
CCI,191.78,194.59,191.32,193.87,1361928
CCK,117.79,120.7,117.02,120.63,1016051
CCL,19.11,20.08,19.11,19.91,28760204
CDAY,59.76,61.54,59.35,61.32,877978
CDNS,149.68,156.22,149.39,155.62,1322299
CDW,172.15,175.2,172.15,173.94,2277115
CE,145.25,148.04,144.69,147.39,792454
CEG,63.63,66.89,62.88,66.71,2078885
CF,109.85,110.5999,105.56,107.0,3646696
CFG,43.75,44.93,43.41,44.04,8730381
CHD,101.12,102.5,100.77,102.35,1057095
CHK,93.76,94.19,90.49,91.65,1951850
CHRW,103.02,104.075,102.19,103.39,1030649
CHTR,535.62,560.839,535.62,557.75,1208806
CI,260.13,262.31,258.66,261.03,1501891
CIEN,55.6,57.11,55.53,57.08,1482110
CINF,138.93,139.1,137.9,138.84,545065
CL,79.85,80.875,79.8,80.61,4644623
CLF,30.59,31.45,30.1,31.43,11171581
CLX,142.91,145.88,141.87,145.31,950345
CMA,88.69,90.34,88.68,90.06,1800109
CMCSA,46.75,48.22,46.74,48.11,21438519
CME,237.12,237.77,231.7,234.1,1356640
CMG,1589.76,1639.96,1589.76,1632.03,230669
CMI,197.39,201.94,197.39,201.28,1174898
CMS,71.56,72.55,71.55,72.31,1707294
CNC,85.5,86.7994,85.27,85.99,1735724
CNP,32.4,32.53,32.035,32.17,5251555
CNX,22.41,22.5527,21.765,22.14,2548832
COF,138.09,142.35,138.09,141.59,3119301
COO,396.06,412.22,396.06,410.77,216709
COP,102.13,102.88,100.32,100.86,5331654
COST,583.35,594.83,582.0,594.3,2327834
COTY,8.25,8.62,8.24,8.59,13715015
CPB,45.53,46.34,45.53,46.2,1458805
CPRI,50.25,52.52,49.945,52.14,1239155
CPRT,115.76,120.71,115.76,120.42,1065919
CPT,164.14,166.1,163.77,165.74,769990
CPWR,0.0105,0.0105,0.006999999999999999,0.00875,10893
CRL,277.64,290.19,277.23,288.55,526789
CRM,187.24,192.2,185.52,191.39,6120405
CSCO,51.0,51.935,50.92,51.83,15490875
CSX,34.83,35.32,34.73,35.29,12754073
CTAS,412.28,420.8702,412.28,418.96,372800
CTLT,94.35,95.67,92.92,95.33,2917039
CTRA,30.59,30.83,29.805,30.47,10059957
CTSH,84.33,85.945,84.33,85.74,1790108
CTVA,61.35,61.83,60.64,61.14,3865475
CTXS,102.1,102.11,101.86,101.94,1027892
CVS,103.6,104.41,102.95,103.86,3615255
CVX,173.08,173.685,171.03,171.83,6970194
CZR,68.39,73.35,68.23,71.75,2767332
D,87.22,87.37,86.3,86.97,2644879
DAL,42.81,43.77,42.72,43.04,18452972
DD,68.45,69.86,68.39,69.27,1759055
DE,439.8,441.52,434.74,437.82,1207841
DELL,47.15,48.15,47.07,47.99,4394142
DFS,116.7,119.47,116.5,118.75,1451569
DG,251.58,256.69,251.18,255.36,2018439
DGX,133.75,136.96,133.23,135.88,1056073
DHI,71.6,74.43,71.6,74.12,2551813
DHR,276.38,277.91700000000003,272.77,273.1,3565837
DIS,128.09,133.19,127.79,131.9,12767220
DISH,33.11,33.61,33.07,33.5,1914066
DLR,145.52,150.89,145.52,150.35,1475996
DLTR,171.68,173.615,170.4,171.87,2016822
DNB,17.08,17.7,17.02,17.59,1831478
DO,7.5,7.99,7.43,7.93,1918315
DOV,147.47,151.93,147.195,151.68,762159
DOW,66.03,67.35,65.91,67.05,5292467
DPZ,378.58,397.72,378.58,394.08,424745
DRE,58.72,60.37,58.5,60.21,1404196
DRI,132.87,136.27,132.665,135.4,877056
DTE,137.53,138.0,136.4851,137.77,547964
DUK,114.37,114.7,113.765,114.47,2018154
DV,23.43,24.62,23.43,24.03,727813
DVA,119.3,121.72,119.3,120.76,359080
DVN,63.24,64.43,62.6008,63.0,8155951
DXC,31.25,31.91,31.06,31.41,1688519
DXCM,119.4725,123.9975,119.4725,122.9475,1992192
DYN,8.74,9.295,8.74,8.97,266361
EA,120.12,124.31,120.12,124.04,1547319
EBAY,54.16,55.22,54.16,55.17,4698343
ECL,175.93,181.64,175.08,180.76,1663381
ED,97.41,98.24,97.08,98.01,1132786
EFX,211.81,218.76,211.165,218.43,1765515
EIX,71.89,72.33,71.7,71.81,1173065
EL,262.38,276.22,262.38,274.56,1780858
ELV,516.07,520.44,513.5,517.04,1157418
EMN,106.62,110.6,106.24,109.57,1246244
EMR,94.64,95.88,94.17,95.69,2314836
ENDP,2.51,2.83,2.51,2.74,4676332
ENPH,190.32,195.96,185.39,195.6,1646559
EOG,121.13,122.55,119.28,119.96,4861649
EP,22.95,23.1,22.39,22.97,42280
EPAM,281.71,299.5,280.0,297.98,619177
EQIX,730.66,756.79,730.66,754.22,463998
EQR,90.27,91.36,90.27,90.96,1261155
EQT,44.22,45.36,42.105,43.97,17241592
ES,91.86,92.78,91.54,92.5,1347899
ESS,346.17,349.35,344.86,347.68,203521
ETN,141.72,146.07,140.8,145.77,1826746
ETR,124.62,124.86,122.99,124.55,839733
ETSY,110.22,118.7398,109.229,115.29,4065133
EVRG,71.28,71.5,70.81,71.11,742150
EW,119.43,124.93,119.43,124.52,3020638
EXC,49.33,49.6,49.105,49.5,4314241
EXPD,97.27,99.12,97.01,98.69,1384976
EXPE,186.25,188.69,184.0,186.34,1495593
EXR,212.88,219.7,212.83,218.32,947063
F,15.74,16.23,15.74,16.15,55398336
FANG,138.95,140.58,137.02100000000002,137.92,1950749
FAST,55.05,56.82,54.94,56.7,4744495
FBHS,69.11,72.26,69.11,71.73,1750919
FCX,50.07,50.92,49.72,50.64,10278468
FDS,422.15,434.56,422.15,434.49,245581
FDX,204.55,210.09,204.27,208.81,1761400
FE,47.55,47.61,47.26,47.5,2815787
FFIV,196.13,202.69,195.87,202.46,514830
FHN,23.1,23.28,23.08,23.28,3605625
