Ticker,open,high,low,close,volume
A,138.01,140.1997,137.65,139.29,1977714
AA,89.98,91.56299999999999,88.52,89.88,6100540
AAL,16.2,16.76,16.085,16.56,40143350
AAP,207.79,211.58,204.92,209.4,1203700
AAPL,165.51,169.42,164.91,168.82,81532007
ABBV,160.05,160.3,158.02,160.01,5756607
ABC,153.81,154.67,151.61,152.11,1057669
ABMD,305.31,319.19,304.58,313.34,207718
ABT,121.89,122.53,121.26,121.89,4479596
ACN,324.0,328.75,323.26,327.47,2022841
ADBE,453.5,471.98,450.69,466.45,5377001
ADI,163.79,166.49,163.42,164.77,2568449
ADM,87.5,87.81,86.58,87.56,3166292
ADP,212.66,215.55,211.37,215.21,1893906
ADS,60.2,62.0,60.2,61.0,554418
ADSK,211.98,218.87,211.02,216.66,1470872
ADT,7.58,7.775,7.5602,7.62,2745645
AEE,89.83,89.83,88.4,88.58,1149493
AEP,94.73,95.6,94.29,95.25,3653897
AES,23.68,23.945,23.59,23.72,4527228
AFL,64.0,64.81,63.88,64.46,2456877
AIG,62.39,63.77,62.35,62.68,4486573
AIV,7.53,7.59,7.43,7.53,1601964
AIZ,179.55,181.38,178.82,179.61,339525
AJG,166.77,168.03,165.62,167.6,898423
AKAM,115.98,117.27,115.12,116.68,1108084
ALB,198.98,206.35,197.91,205.6,990800
ALGN,434.81,461.79,434.81,457.03,919163
ALK,54.29,55.17,54.205,54.53,1738031
ALL,135.0,137.48,134.6,137.04,2475744
ALLE,117.44,118.19,116.9,117.47,490190
ALTR,63.0,64.8,62.57899999999999,64.54,149218
AMAT,134.0,137.34,133.85,135.48,4997842
AMCR,11.53,11.615,11.41,11.45,7917077
AMD,115.43,117.95,113.81,114.78,101672560
AME,135.09,135.82,134.59,134.62,973775
AMG,143.66,145.49,142.53,143.53,626824
AMGN,236.32,237.52,234.54,236.47,2212396
AMP,302.78,308.205,301.485,307.48,603656
AMT,242.23,243.29,239.11,239.67,1909859
AMZN,161.8055,166.167,161.69899999999998,164.889,64086120
AN,118.33,119.82,116.02,117.98,512504
ANET,132.28,136.36,131.38,136.02,2234750
ANF,32.01,32.8,31.31,32.07,1280797
ANSS,311.04,319.79,309.2275,317.39,434278
AON,314.15,316.57,307.91,315.24,1956787
AOS,68.35,68.53,67.73,67.8,778390
APA,40.68,41.28,39.8462,40.52,7202860
APD,235.45,237.5,235.08,236.54,1192622
APH,75.69,76.31,75.59,75.7,5693555
APTV,116.96,118.66,116.21,118.3,2083096
ARE,194.17,194.99,192.73,193.26,886286
ATI,26.66,27.44,26.26,27.07,1745874
ATO,115.67,116.0,113.75,114.16,756717
ATVI,78.9,79.43,78.9,79.3,6444490
AVB,246.01,246.88,241.63,243.07,566316
