Ticker,open,high,low,close,volume
A,124.77,125.1,121.15,121.32,1947222
AA,71.87,72.3,66.72,67.37,10970339
AAL,20.6,21.15,20.065,20.18,42141923
AAP,224.47,224.47,218.15200000000002,218.39,498254
AAPL,166.46,167.8699,161.5,161.79,84882424
ABBV,157.28,158.32,154.34,154.99,7938279
ABC,163.5,163.571,158.8,159.0,1301475
ABMD,312.95,320.75,295.53,295.83,249243
ABT,123.02,123.18,119.56,119.64,6710063
ACN,321.02,323.84,310.305,310.8,1906809
ADBE,420.71,424.33,408.02,408.67,3198841
ADI,157.98,159.625,155.17,155.25,2640542
ADM,95.96,96.12,92.02,92.18,4111629
ADP,230.59,232.2,223.3,223.52,1622347
ADSK,194.57,195.62,187.07,187.31,1686900
ADT,7.29,7.32,7.04,7.08,1188042
AEE,97.69,97.99,96.68,96.88,1111276
AEP,102.0,102.15,100.12,100.25,2426475
AES,23.01,23.21,22.48,22.49,7456990
AFL,65.23,65.36,63.3,63.37,2706028
AIG,63.0,63.0,60.34,60.44,4865386
AIV,6.92,6.94,6.69,6.7,971342
AIZ,189.46,190.52,186.44,186.57,364760
AJG,182.61,183.6,177.92,178.03,971632
AKAM,119.48,119.76,116.95,117.14,1205271
ALB,207.52,210.7,200.37,200.64,877283
ALGN,380.57,381.6,360.17,360.57,1235999
ALK,59.34,59.3691,56.33,56.55,3021393
ALL,139.0,140.03,131.94,132.07,2305737
ALLE,114.32,116.31,113.06,114.51,1760197
ALTR,56.17,57.43,55.21,55.51,142762
AMAT,115.23,116.1859,112.63,112.8,8489399
AMCR,11.89,11.89,11.57,11.58,4744135
AMD,90.03,91.46,87.935,88.14,75017652
AME,131.41,131.41,127.02,127.17,1211671
AMG,134.22,135.167,133.015,133.09,230369
AMGN,254.1,255.9,250.06,250.35,2617802
AMP,289.87,291.19,279.84,280.08,723767
AMT,267.13,267.13,261.85,261.9,1664695
AMZN,148.25,149.615,143.697505,144.35,73078580
AN,102.09,108.765,99.82,106.37,1658791
ANET,120.6,121.0,117.48,117.7,2108847
ANF,34.81,36.03,34.57,34.79,2543939
ANSS,283.41,285.26,275.94,276.52,354835
AON,331.7,333.38,321.22,321.64,1048958
AOS,65.78,66.2716,64.54,64.74,991283
APA,41.78,42.69,40.47,40.71,8827480
APD,249.93,250.0,242.53,242.92,1203758
APH,71.18,71.73,69.37,69.44,2040519
APTV,107.55,109.24,106.25,106.48,1289922
ARE,199.21,199.37,195.78,195.78,735139
ATI,29.03,29.29,28.11,28.56,1313381
ATO,121.0,121.0,118.57,118.7,844130
ATVI,78.85,79.01,78.53,78.61,3893149
AVB,256.17,256.17,250.69,250.85,874765
AVGO,590.11,598.74,586.26,586.95,2106519
AVY,171.73,172.9,167.19,167.42,660497
AWK,165.49,166.5082,163.112,164.2,993106
AXP,185.43,185.55,180.32,180.54,4373711
AYI,178.43,179.37,173.35,174.24,272441
AZO,2212.28,2212.59,2155.02,2160.27,149370
BA,180.78,182.67,176.5,176.92,6372406
BAC,38.81,38.85,37.5,37.56,50409832
BALL,88.44,88.44,86.33,86.45,1453686
BAX,77.4,77.4,72.89,73.08,4266519
