Ticker,open,high,low,close,volume
A,120.88,121.88,118.0,121.08,1629034
AA,62.37,62.8,60.0,61.04,5591505
AAL,18.45,18.47,17.61,17.84,34359983
AAP,200.25,203.86,196.68,202.86,794664
AAPL,156.01,159.44,154.18,157.28,116124647
ABBV,149.68,153.52,149.015,152.83,6145590
ABC,154.4,159.165,154.03,159.01,1880136
ABMD,270.93,270.93,252.06,257.54,441144
ABT,112.55,113.67,110.97,112.27,4966926
ACN,295.65,297.06,289.71,295.74,2476987
ADBE,395.0,401.26,382.82,391.01,3522430
ADI,156.55,158.77,154.35,156.13,2710543
ADM,88.91,90.14,88.37,89.73,2597604
ADP,217.17,218.2,213.91,216.94,1581620
ADSK,196.39,197.65,187.105,193.77,2921609
ADT,7.0,7.095,6.755,7.0,2317477
AEE,92.61,93.4,91.72,92.65,1800577
AEP,99.49,100.105,98.66,99.65,3291015
AES,20.98,21.32,20.09,20.94,6054087
AFL,57.88,58.49,57.43,58.23,3073936
AIG,62.11,62.52,61.19,62.23,5885530
AIV,5.99,6.03,5.84,6.01,1678272
AIZ,188.97,190.72,187.24,188.58,565164
AJG,163.8,165.62,161.78,164.48,944522
AKAM,97.1,98.025,95.08,95.37,3384473
ALB,235.5,242.91,228.0,242.41,2321092
ALGN,285.85,286.34,271.53,280.41,1243760
ALK,51.0,51.08,49.1,50.22,1577225
ALL,131.26,132.0,129.46,130.56,1851948
ALLE,113.0,113.0,110.11,112.57,795569
ALTR,53.74,53.74,50.72,51.57,337830
AMAT,111.88,115.05,109.8935,112.5,6247012
AMCR,12.63,12.92,12.49,12.81,16675451
AMD,94.34,98.18,92.65,95.34,144286560
AME,121.24,123.97,118.94,123.13,1779629
AMG,130.88,132.01,127.04,129.0,284405
AMGN,231.76,237.46,231.75,236.5,4682110
AMP,268.37,270.63,262.17,266.6,665776
AMT,239.25,245.12,238.8,244.07,1843149
AMZN,114.85,119.0505,113.08125,114.7725,124259900
AN,123.29,124.98,122.0,123.82,817641
ANET,109.71,113.47,109.18,110.98,1674708
ANF,34.37,34.91,33.31,34.23,1640170
ANSS,266.91,270.16,259.5,261.59,681343
AON,284.3,288.345,281.37,286.29,983461
AOS,58.72,59.58,57.665,59.4,1172261
APA,41.98,44.1699,41.13,44.11,9499833
APD,235.86,237.47,230.19,235.82,1293834
APH,70.52,70.815,69.14,70.42,2402322
APTV,104.47,104.7,98.96,101.84,2474457
ARE,178.82,178.96,174.67,176.68,727518
ATI,26.69,26.86,25.91,26.69,2681291
ATO,114.31,115.3,113.35,114.9,1356518
ATVI,78.7,78.86,77.48,77.84,10358631
AVB,214.27,215.11,209.57,212.43,1167399
AVGO,574.94,589.98,569.43,580.1,2074700
AVY,177.7,178.83,174.76,177.34,387655
AWK,146.83,149.64,146.6448,149.01,1110011
AXP,169.17,169.99,165.01,167.15,3129999
AYI,171.19,171.19,165.56,166.52,456297
AZO,1959.0,2002.03,1918.42,2000.0,170611
BA,149.96,150.9,145.85,148.9,7697850
BAC,37.37,37.62,36.61,37.45,50440080
BALL,74.83,75.59,70.33,71.91,4294949
BAX,72.51,73.195,71.79,72.79,3174386
BBBY,12.57,12.66,11.765,12.07,3967968
BBWI,54.06,54.06,51.3,52.82,4596181
BBY,91.69,93.6,89.01,91.41,1977005
BDX,256.0,259.36,250.31,257.97,2098874
BEAM,36.62,37.15,33.89,35.68,1748285
BEN,25.05,25.34,24.5,25.01,3261697
BF.B,64.99,64.99,64.06,64.62,1136293
BHF,53.38,53.4469,51.465,52.11,625920
BIG,31.25,31.3,29.73,30.99,1207427
BIIB,198.94,199.26,190.65,193.61,1888755
BIO,500.0,505.46,489.75,501.46,279038
BK,44.08,44.14,43.2,43.76,4787986
BKNG,2145.14,2244.975,2082.7,2194.23,690070
BKR,32.23,32.56,31.57,32.13,6917602
BLK,631.3,637.1,616.955,628.62,725798
BMY,76.12,76.85,75.76,76.67,15177776
BR,142.39,143.3,139.26,141.84,487454
BRK.B,317.99,320.372,314.19,318.88,4200043
BRO,58.47,58.79,57.51,58.24,1880368
BSX,41.84,41.91,40.62,40.85,9138291
BTU,22.21,23.059,21.33,22.43,6176732
BWA,38.27,38.37,37.17,37.97,1893650
BXP,119.25,120.225,117.84,119.12,957432
C,51.24,52.0,50.58,51.62,25912858
CAG,35.24,35.73,35.24,35.59,3818094
CAH,57.27,58.595,57.08,58.27,2969685
CARR,37.78,38.0,37.07,37.78,4821051
CAT,217.01,217.01,210.35,214.65,2268402
CB,207.84,209.92,206.27,209.16,1454308
CBOE,110.71,111.94,108.64,111.25,603891
CBRE,81.45,83.11,80.21,81.22,2750601
CCI,180.19,182.77,179.11,182.6,1876886
CCK,107.58,108.405,104.45,105.5,1021601
CCL,16.42,16.56,15.59,15.92,43828942
CDAY,56.06,56.7388,52.79,54.89,2462856
CDNS,148.12,149.22,142.82299999999998,146.37,1539474
CDW,170.25,171.97,166.97,170.62,792458
CE,151.08,151.24,147.045,148.99,1238719
CEG,60.26,61.23,58.7,60.27,2861013
CF,100.36,100.8359,95.8401,99.82,2945007
CFG,40.62,40.72,39.26,40.01,6960818
CHD,94.74,95.9,94.34,95.73,1206336
CHK,97.1,97.49,91.5,93.15,2778003
CHRW,106.51,109.69,105.69,106.97,1327893
CHTR,454.21,471.285,452.385,459.77,2560868
CI,255.8,267.51,255.04,266.9,2208190
CIEN,54.01,54.655,53.49,54.25,1461312
CINF,125.51,126.98,124.23,126.46,533840
CL,76.07,77.06,75.77,76.84,5379651
CLF,24.86,25.0653,23.785,24.12,17771537
CLX,148.73,154.41,148.55,153.94,1912748
CMA,82.4,82.65,79.88,81.42,1182485
CMCSA,40.25,40.42,39.47,40.0,36595565
CME,212.2,212.85,208.15,210.37,1296100
CMG,1345.0,1365.965,1312.03,1354.53,298940
CMI,204.34,204.34,198.12,201.72,886177
CMS,67.2,68.01,66.92,67.75,2060662
CNC,84.48,85.13,82.41,84.03,2252799
CNP,30.77,31.09,30.455,30.73,6879570
CNX,20.64,20.81,20.05,20.29,2365492
COF,129.85,130.29,125.69,127.04,2434197
COO,345.0,345.94,334.93,337.55,374412
COP,103.47,107.01,102.1,106.99,9213091
COST,514.4,516.4362,498.82,503.36,3560758
COTY,7.41,7.48,7.07,7.28,11995621
CPB,48.57,49.85,48.51,49.67,3050367
CPRI,44.85,45.25,42.77,44.12,2384649
CPRT,112.37,113.09,108.26,109.62,1422226
CPT,149.65,150.28,147.0,148.81,707044
CPWR,0.0102,0.0125,0.0099,0.011000000000000001,987018
CRL,247.38,247.91,239.63,241.96,606656
CRM,169.49,172.43,165.58,169.7,7232666
CSCO,49.15,49.835,48.85,49.33,21743857
CSX,34.74,35.035,33.69,34.78,23166731
CTAS,385.01,385.895,377.345,383.94,449708
CTLT,99.42,100.86,96.58,98.83,1204080
CTRA,32.85,32.9,31.6275,32.55,10587398
CTSH,73.03,75.67,72.6,75.52,3904734
CTVA,57.14,57.27,54.83,55.74,5236628
CTXS,101.16,101.35,100.62,101.0,1477625
CVS,97.31,100.93,97.19,100.69,8220432
CVX,168.27,170.97,165.42,170.69,10418069
CZR,62.3,62.37,59.3,59.95,3434445
D,82.48,84.24,82.0,84.02,4843929
DAL,41.97,41.97,40.4,41.0,12996028
DD,65.96,66.46,64.795,65.42,3510317
DE,383.57,383.57,371.635,377.46,1516137
DELL,46.75,46.93,45.36,45.58,5542918
DFS,114.78,115.37,110.68,111.01,1977032
DG,230.98,235.27,230.3201,233.56,2525392
DGX,135.41,136.74,134.3524,136.3,707608
DHI,70.05,70.67,67.85,70.02,3513657
DHR,248.59,250.64,244.29,249.24,2122445
DIS,111.77,112.09,108.3,110.29,12525166
DISH,26.18,26.6599,21.77,22.22,13288914
DLR,139.93,141.85,138.88,141.08,1081338
DLTR,160.98,164.89,157.87,164.39,1936129
DNB,15.25,15.2895,14.83,15.15,1134511
DO,7.92,7.99,7.76,7.79,2117126
DOV,134.39,134.68,131.51,133.01,888784
DOW,68.07,68.37,66.65,67.93,5807753
DPZ,339.62,346.02,335.3,341.79,602615
DRE,50.45,50.71,49.1242,49.76,3411294
DRI,127.35,130.75,126.15,130.1,1264253
DTE,128.22,130.0,127.98,129.68,1204386
DUK,109.79,111.97,109.33,111.32,2723528
DV,21.14,22.13,20.02,20.85,747918
DVA,96.7,104.47,96.7,102.96,1741308
DVN,68.61,69.75,66.0412,69.69,14629749
DXC,29.65,29.82,28.75,29.42,1320575
DXCM,93.0525,93.449375,86.92,87.9725,5272240
DYN,7.53,7.535,6.56,6.67,107927
EA,119.16,119.5,114.39,115.29,2122454
EBAY,48.0,49.64,47.03,48.81,11281345
ECL,165.65,165.95,160.03,165.2,1402162
ED,91.6,94.47,91.0,93.98,1747179
EFX,206.95,209.03,203.36,205.1,1035575
EIX,68.63,70.47,68.63,70.3,1588087
EL,239.57,242.73,234.26,240.3,1833024
ELV,500.88,508.07,498.24,504.64,946630
EMN,105.62,106.6,104.12,105.89,1309554
EMR,88.89,88.89,86.69,88.01,3262318
ENDP,1.285,1.5199,1.28,1.42,20785747
ENPH,179.64,179.86,164.72,165.89,2543237
EOG,124.1,130.55,123.25,130.42,7042613
EP,24.52,24.74,24.02,24.7,38262
EPAM,352.02,362.26,335.91,347.0,1625511
EQIX,708.09,715.81,698.8,713.44,295144
EQR,77.29,77.335,75.25,76.47,1828321
EQT,42.6,42.78,40.37,41.05,6063108
ES,89.29,91.41,89.285,90.4,2037973
ESS,314.97,315.31,308.3434,313.43,388193
ETN,147.79,148.46,144.45,147.29,2101758
ETR,117.92,119.55,117.54,119.27,822139
ETSY,89.67,90.8799,81.115,86.38,9282126
EVRG,68.0,68.65,67.48,68.1,1623149
EW,102.41,102.81,99.5,100.52,4024240
EXC,46.86,47.32,46.49,47.06,10963702
EXPD,108.81,110.13,106.84,108.05,1749902
EXPE,139.88,139.88,131.43,132.33,5206846
EXR,187.42,188.82,180.3,181.66,984347
F,14.46,14.6,14.0,14.21,66622187
FANG,141.48,143.6,137.6,142.93,2732196
FAST,53.91,53.99,52.59,53.16,3870035
FBHS,72.92,72.92,70.27,70.91,2159648
FCX,39.17,39.21,37.6,37.88,22379508
FDS,379.56,379.82,373.9,378.17,179701
FDX,206.42,212.43599999999998,203.24599999999998,210.21,2357774
FE,42.13,42.81,42.03,42.68,3307732
FFIV,168.12,172.17,167.44,170.5,750682
FHN,22.34,22.625,22.22,22.5,5221526
FIS,100.29,100.29,97.33,98.27,4569494
FISV,98.7,98.79,94.83,95.71,3347742
FITB,37.91,38.01,36.78,37.51,6481329
FL,29.34,29.825,28.08,29.49,2882879
FLR,26.01,26.7,24.86,26.67,3633184
FLS,31.52,31.52,30.52,31.24,1111189
FLT,242.41,242.41,223.38,224.26,888553
FMC,118.02,119.53,115.77,119.0,1133921
FOSL,9.18,9.22,8.57,9.0,568798
FOX,33.56,33.64,31.71,32.06,1387839
FOXA,36.28,36.37,34.205,34.6,3164644
FRC,148.52,148.87,142.51,144.91,1592843
FRT,116.83,117.36,113.71,115.14,493752
FSLR,75.28,75.68,71.25,72.14,1398122
FTI,7.73,7.78,7.3901,7.77,11488041
FTNT,55.824,55.9,52.652,53.273999999999994,7994790
FTV,60.71,60.99,59.35,60.78,2843710
GD,238.4,240.9232,236.0,239.6,1329712
GE,78.33,78.39,76.19,78.23,5363668
GHC,598.61,599.6,585.7,590.82,15833
GILD,61.13,61.4,60.39,61.18,7468253
GIS,70.47,71.51,70.47,71.4,2759581
GL,99.39,100.7,98.61,100.03,416042
GLW,36.39,37.0155,35.835,36.86,4858825
GM,39.79,40.119,38.8,39.58,14684856
GME,117.28,120.56,110.23,114.7,1790408
GNRC,257.71,257.71,237.07,241.69,1231601
GNW,3.99,4.07,3.96,4.05,2741893
GOOG,2310.38,2349.97,2282.86,2313.2,1765474
GOOGL,2303.69,2351.43,2280.31,2314.93,1985479
GPC,129.5,131.65,127.77,130.79,747470
GPN,124.71,124.99,120.555,121.0,2114022
GPS,12.85,12.94,12.115,12.69,7791249
GRMN,107.46,108.17,104.71,106.03,709534
GS,312.28,313.71,306.0583,312.96,2375613
GT,13.57,13.6,12.21,12.31,10766691
GWW,476.59,481.9,470.35,477.92,299701
HAL,37.32,37.46,36.28,37.35,9853170
HAS,91.63,92.68,90.55,91.92,1104569
HBAN,13.59,13.62,13.2,13.35,11571914
HBI,12.54,12.74,12.2,12.6,11866454
HCA,221.3,229.0,219.51,227.35,1679198
HD,296.3,296.75,289.41,294.31,4325343
HES,111.64,117.33,108.73,117.25,3301976
HIG,71.96,72.54,71.22,72.11,1583395
HII,218.53,220.98,213.8475,216.25,303515
HLT,149.75,150.0,142.16,143.48,3611521
HOG,37.39,39.4,36.75,38.35,2036027
HOLX,74.56,74.95,73.23,74.11,1889875
HON,197.28,197.42,193.16,195.43,3624831
HP,49.19,49.65,47.78,48.73,1187757
HPE,15.91,15.95,15.57,15.69,11665780
HPQ,37.35,37.65,36.32,37.09,10110915
HRB,25.44,25.765,25.17,25.31,1712470
HRL,51.28,52.3,51.28,52.01,1530400
HSIC,82.97,85.92,82.66,85.76,1930200
HST,19.72,20.45,19.51,20.24,10392092
HSY,223.02,226.88,223.02,226.05,1445885
HUM,430.38,437.25,426.36,430.66,784208
HWM,35.27,35.305,34.215,35.03,3061119
IBM,135.47,137.99,135.47,137.67,7306396
ICE,101.36,101.48,98.67,99.81,7995774
IDXX,380.17,383.87199999999996,358.18,366.64,1527794
IEX,188.64,188.95,183.46,188.06,428320
IFF,122.22,122.74,119.7,122.15,1427770
IGT,20.27,20.92,19.19,20.67,3709205
ILMN,283.0,283.0,239.03,249.05,3551066
