Ticker,open,high,low,close,volume
A,141.56,144.04,140.58,141.66,1063719
AA,70.94,73.72,70.12,71.17,11437736
AAL,18.42,19.08,18.35,18.71,36411849
AAP,223.12,229.32,221.36,222.73,1905138
AAPL,174.14,175.48,171.55,172.12,90865899
ABBV,143.15,144.42,142.31,142.71,7333409
ABC,142.07,143.61,140.88,141.54,1359203
ABMD,307.55,316.89,305.31,307.11,279025
ABT,128.57,129.92,127.17,127.76,5917727
ACN,346.09,351.58,339.99,342.39,2457672
ADBE,508.08,514.4799,492.28,495.02,4735802
ADI,163.82,168.33,161.03,161.67,3462561
ADM,77.23,78.03,76.09,76.44,2423641
ADP,207.2469,208.31,204.18,205.54,2270554
ADS,72.32,74.8,71.925,72.25,955829
ADSK,242.68,248.03,236.49,238.52,2050066
ADT,7.69,8.04,7.66,7.75,1640010
AEE,86.97,87.42,85.37,85.56,1109967
AEP,88.59,89.0,87.19,87.39,3065054
AES,22.64,23.06,22.22,22.35,7026250
AFL,65.81,66.97,65.5,65.55,4416268
AIG,61.55,63.5,61.5324,62.22,4926495
AIV,6.69,6.935,6.62,6.76,3057186
AIZ,165.86,166.91,161.31,162.57,561385
AJG,158.0,161.4593,157.5,158.81,1280456
AKAM,113.63,115.12,112.58,112.84,1153550
ALB,233.45,244.31,232.15,236.04,795702
ALGN,525.9936,551.9999,524.19,532.36,1062916
ALK,58.09,59.87,57.89,58.62,2001079
ALL,124.06,125.93,122.95,123.28,2199671
ALLE,122.66,123.68,120.03,120.69,854760
ALTR,62.13,63.6,60.98,62.6,235397
AMAT,139.79,145.16,139.01,139.77,8525688
AMCR,11.67,11.84,11.53,11.62,5797862
AMD,128.84,131.7589,124.61,125.77,108939859
AME,134.67,137.71,134.535,135.49,1373232
AMG,145.18,150.96,145.005,146.62,273412
AMGN,235.0,236.14,227.71,228.82,5035244
AMP,314.77,323.97,313.59,315.9,840317
AMT,246.63,249.46,241.18,242.51,1453093
AMZN,158.35,160.7165,157.75,159.0035,68268120
AN,107.21,107.91,105.03,105.83,669772
ANET,126.57,130.75,125.41,127.07,2066578
ANF,40.25,42.09,40.07,40.97,1700070
ANSS,332.67,341.23,329.78,333.01,513127
AON,289.33,294.03,285.64,287.28,1152210
AOS,73.25,74.39,71.81,72.23,831446
APA,33.25,34.6101,33.13,33.46,8841762
APD,258.03,260.98,251.15,252.38,1739141
APH,78.77,79.87,77.02,77.6,2932238
APTV,136.9,141.14,134.9,135.92,1977330
ARE,187.11,190.48,184.105,185.21,1664010
ATI,23.4,24.6,23.32,23.57,2579951
ATO,108.05,108.345,105.42,105.95,940696
ATVI,81.12,81.94,81.08,81.45,9061296
AVB,245.89,248.7224,240.31,242.0,881033
AVGO,595.3,614.64,588.57,591.36,2491954
AVY,185.63,189.88,184.34,186.74,829028
AWK,152.75,154.265,150.05,150.41,854135
AXP,196.36,198.23,194.61,195.51,4511139
AYI,188.48,192.76,186.98,187.67,229976
AZO,1944.83,1952.37,1904.835,1939.54,355486
BA,213.71,223.23,213.695,218.75,11695860
BAC,49.68,50.11,48.76,49.05,47082839
BALL,93.28,94.68,92.15,92.67,1301224
BAX,88.9,89.24,87.57,87.75,3295114
BBBY,16.83,17.3,15.9617,16.1,4880455
BBWI,59.27,62.265,59.06,60.75,4364375
BBY,100.84,102.7586,100.09,100.47,2283266
BDX,275.63,275.63,270.44,271.94,1366710
BEAM,65.74,71.55,63.11,64.6,1291446
BEN,30.95,33.03,30.95,31.39,4175435
BF.B,67.36,67.94,67.07,67.28,818242
BHF,59.52,62.33,59.38,60.13,1031347
BIG,37.6,38.9099,36.81,36.99,1445199
BIIB,224.47,226.97,219.03,220.04,1315981
BIO,624.8,638.96,623.48,625.17,255181
BK,62.825,64.63,62.825,63.47,6032973
BKNG,2580.8,2658.27,2580.8,2628.38,473432
BKR,27.45,28.26,27.22,27.44,7381195
BLK,803.73,810.05,770.21,778.19,2082171
BMY,66.87,67.1,66.17,66.51,21184508
BR,147.94,150.02,145.73,146.45,558283
BRK.B,320.99,322.46,318.485,319.85,7081291
BRO,68.98,70.5,68.68,69.1,2943286
BSX,44.26,44.54,43.56,43.75,8719369
BTU,14.44,16.46,14.36,14.94,18780691
BWA,44.21,45.4,43.9,44.06,1438559
BXP,115.9,118.83,114.79,115.58,902811
C,67.95,68.55,67.2248,67.5,22522291
CAG,35.1,35.3,34.78,34.92,3041854
CAH,53.65,53.92,52.575,52.81,2334291
CARR,47.22,48.19,46.755,47.15,5086196
CAT,202.57,206.75,201.56,203.07,3538497
CB,208.03,211.78,207.41,208.6,2613782
CBOE,120.06,124.39,119.55,121.1,769347
CBRE,104.35,106.3316,103.3629,104.21,1173932
CCI,177.1,178.88099999999997,172.44,173.05,1877404
CCK,116.77,118.73,114.62,115.43,1442975
CCL,22.87,23.8564,22.6,23.12,42465570
CDAY,72.285,79.87,72.285,76.86,4009584
CDNS,149.53,153.28,147.59,148.87,1385344
CDW,186.54,187.775,182.55,183.37,1700692
CE,159.09,162.08,159.09,160.02,604844
CEG,45.51,48.5,45.38,47.05,2449951
CF,72.47,76.4292,71.61,73.76,4033016
CFG,55.24,56.11,54.74,55.0,4169714
CHD,100.19,100.27,98.35,98.71,2014034
CHK,65.01,67.14,65.01,65.62,1403707
CHRW,88.74,91.745,88.18,90.33,1493260
CHTR,607.17,613.085,604.02,606.52,1514780
CI,230.06,235.5,229.3,230.27,1358090
CIEN,65.23,66.525,64.7,65.08,1199351
CINF,122.4,124.13,121.87,122.54,941509
CL,80.38,80.71,79.425,79.72,3728256
CLF,20.3,21.525,20.23,20.95,24152359
CLX,142.24,143.58,141.101,141.38,1353976
CMA,99.52,102.09,99.48,100.18,1129081
CMCSA,48.95,49.61,48.75,48.92,21583393
CME,246.52,246.97,242.84,244.05,2366732
CMG,1586.9,1606.74,1565.89,1578.0,367047
CMI,223.29,228.6,222.185,223.22,1007258
CMS,64.0,64.012,62.28,62.48,1551730
CNC,84.94,85.88,83.775,84.15,1775809
CNP,27.99,28.22,27.53,27.62,5685219
CNX,14.82,15.685,14.66,15.37,2785141
COF,158.36,160.5,156.78,157.51,2865526
COO,402.46,407.925,400.65,402.69,156030
COP,91.24,93.33,90.29,90.91,7149932
COST,520.87,524.47,514.7498,518.48,2558857
COTY,9.4,10.015,9.38,9.64,15396831
CPB,43.46,43.802,43.08,43.19,2090545
CPRI,68.43,72.37,68.21,70.0,2456982
CPRT,128.16,131.45,127.26,128.43,829637
CPT,165.28,168.575,163.5225,164.16,2085869
CPWR,0.01,0.011000000000000001,0.0074,0.008,458479
CRL,338.87,348.5,336.66,339.6,265896
CRM,217.7,221.99,215.81,217.67,5312607
CSCO,55.24,56.025,54.74,54.87,19730640
CSX,34.01,34.66,33.805,33.99,10937669
CTAS,384.45,388.08,379.1,381.65,519625
CTLT,100.96,104.22,100.89,101.35,1179033
CTRA,22.53,23.41,22.53,22.99,7095140
CTSH,90.0,92.44,89.65,90.25,3886226
CTVA,51.3,52.38,50.7,50.95,4628153
CTXS,102.2,102.38,102.01,102.15,2676784
CVS,104.6,106.64,104.46,105.32,8605711
CVX,137.56,138.79,135.39,136.04,11012720
CZR,85.55,89.79899999999999,84.89,86.49,2993346
D,79.41,79.8,78.0,78.25,3727746
DAL,43.43,44.73,43.31,43.9,13210068
DD,80.85,82.53,80.065,80.33,3303398
DE,392.8,399.21,390.09,393.15,1402281
DELL,60.44,61.54,60.14,60.72,3676756
DFS,124.49,127.65,124.1,124.77,2025844
DG,203.11,205.5,200.955,202.1,1854296
DGX,135.62,136.94,133.29,133.71,1306004
DHI,86.23,88.26,84.68,85.03,5476533
DHR,288.635,288.64,280.62,282.2,2559145
DIS,156.02,157.5,151.11,152.16,42500322
DISH,31.97,32.91,31.75,31.93,1913867
DLR,144.17,144.96,139.58,140.21,1392964
DLTR,138.73,140.74,137.09,137.93,2306350
DNB,19.44,19.94,19.07,19.26,3104433
DOV,164.74,167.3,162.85,163.94,784136
DOW,61.89,62.46,60.71,60.95,6537194
DPZ,434.99,447.62,433.4,438.58,548394
DRE,57.65,57.98,55.71,55.95,1690107
DRI,145.42,150.5,144.56,146.85,1287447
DTE,118.96,119.96,115.565,115.88,1847826
DUK,104.19,104.33,99.5799,99.79,5918179
DV,27.93,29.51,27.26,28.02,420082
DVA,112.23,112.89,111.09,111.46,634972
DVN,51.73,53.95,51.73,52.22,9753239
DXC,38.38,38.82,37.48,37.81,1738036
DXCM,108.57,113.8075,106.805,110.5675,4499744
DYN,7.22,7.61,7.145,7.25,236131
EA,133.19,136.9,133.19,134.98,1718625
EBAY,59.492,60.03,58.48,58.81,3976438
ECL,189.19,192.38,186.27,187.35,1032907
ED,85.65,85.93,83.83,84.03,1592137
EFX,231.84,239.85,229.4,231.17,1745670
EIX,61.22,61.72,60.34,60.57,2658260
EL,313.57,319.32,310.82,315.61,1418209
ELV,462.87,468.1799,455.11,457.6,880512
EMN,122.1,124.46,122.1,122.61,743622
EMR,96.99,98.84,96.485,96.87,4274449
ENDP,3.29,3.49,3.25,3.35,4379721
ENPH,156.19,166.7078,153.27,154.64,5356110
EOG,109.6,112.664,109.05,109.86,3861945
EP,11.6,11.84,11.6,11.84,788
EPAM,459.81,486.5,459.0,470.42,528327
EQIX,705.16,713.61,685.91,687.72,415737
EQR,89.04,90.0,86.355,86.97,1953966
EQT,20.9,22.2,20.6301,21.67,12760355
ES,86.24,86.42,84.375,84.69,2124545
ESS,322.03,328.78,317.72,319.65,339411
ETN,154.02,158.26,153.85,154.79,2450889
ETR,109.56,110.14,106.35,106.45,1071016
ETSY,142.27,148.84,140.77,143.03,2052752
EVRG,64.79,65.05,63.13,63.29,1802071
EW,110.16,112.77,110.06,110.64,2338200
EXC,42.205,42.91,41.955,42.04,11356527
EXPD,110.47,112.09,109.39,109.84,1179630
EXPE,194.57,201.9299,194.22,197.52,5758506
EXR,201.47,204.52,197.4,198.86,509942
F,17.965,18.63,17.92,18.08,76195321
FANG,128.09,134.09,127.56,130.42,2416791
FAST,53.59,53.9051,52.58,52.86,3233615
FBHS,91.3,92.97,89.24,89.62,1279678
FCX,42.86,45.56,42.8,43.91,29329415
FDS,411.16,418.36,406.675,408.16,312924
FDX,242.38,243.815,239.54,240.41,2614192
FE,41.95,42.11,41.32,41.42,3557115
FFIV,201.5,205.0,199.1,200.73,915705
FHN,18.2,18.48,18.01,18.09,7135318
FIS,113.46,116.2677,112.8,113.69,2799548
FISV,100.53,101.22,98.97,99.18,4352753
FITB,49.32,50.13,48.91,49.12,5784226
FL,44.47,45.59,44.08,44.4,1007284
FLR,21.72,22.52,21.53,21.69,1869668
FLS,34.26,34.79,33.37,33.52,1482523
FLT,248.39,252.43,245.54,247.43,668206
FMC,117.64,120.57,116.94,117.3,1164537
FOSL,12.66,13.21,12.615,12.8,774369
FOX,39.6,40.91,39.29,40.05,1282442
FOXA,43.46,44.95,42.73,44.0,6921866
FRC,177.65,181.75,175.45,176.6,1488049
FRT,124.96,127.37,123.15,124.0,460407
FSLR,72.0016,73.9,70.875,71.22,1365442
FTI,6.6,6.86,6.59,6.62,6657816
FTNT,64.25,66.472,64.104,65.072,5764770
FTV,65.1,66.59,64.77,65.76,3261340
