Ticker,open,high,low,close,volume
A,138.22,139.32,137.21,138.42,1608646
AA,86.5,90.1,84.1295,90.07,7530657
AAL,17.885,18.43,17.86,18.16,58105513
AAP,212.58,216.39,212.125,215.45,587320
AAPL,176.69,179.01,176.34,178.96,100589440
ABBV,162.99,163.28,161.29,162.18,6154068
ABC,155.1,155.3499,153.38,155.04,869735
ABMD,328.06,331.725,324.88,331.5,250796
ABT,121.83,122.065,119.3099,120.19,5126112
ACN,339.0,341.06,337.0,340.69,2223024
ADBE,459.16,467.8,452.44,466.33,4323766
ADI,169.05,171.56,167.73,170.18,3127723
ADM,90.0,90.2978,85.66,87.84,9529046
ADP,222.86,225.44,222.0,224.95,1560890
ADS,57.2,59.16,57.2,58.71,584542
ADSK,219.545,223.45,217.955,223.0,1799337
ADT,7.63,7.955,7.58,7.85,2681352
AEE,92.02,92.46,91.42,92.4,1533708
AEP,97.46,98.81,97.35,98.69,2943061
AES,25.04,25.55,24.78,25.45,5255123
AFL,65.82,66.11,64.77,65.32,1678170
AIG,64.58,64.9,62.475,63.05,4393209
AIV,7.52,7.57,7.475,7.51,1018068
AIZ,184.3,184.97,180.595,181.31,368735
AJG,172.02,173.11,171.4934,172.76,709720
AKAM,120.0,120.44,118.12,120.42,1299344
ALB,218.0,223.885,214.13,222.48,859556
ALGN,442.57,458.25,441.415,452.94,821889
ALK,58.88,59.54,57.4801,58.39,3000041
ALL,140.86,140.91,138.37,139.59,1626995
ALLE,115.01,115.72,113.29,115.05,704423
ALTR,64.86,66.97,64.45,66.57,133295
AMAT,140.08,142.01,138.905,141.44,6162641
AMCR,11.48,11.61,11.385,11.57,7160308
AMD,122.28,123.71,119.59,123.23,94143028
AME,134.71,136.705,134.07,135.97,838737
AMG,145.71,148.13,143.8586,146.71,208168
AMGN,241.66,242.61,238.61,241.54,2230581
AMP,317.28,318.49,310.39,312.22,551556
AMT,247.64,251.23,247.265,250.55,1917462
AMZN,170.38400000000001,170.8315,167.8685,169.315,66153600
AN,111.0,113.08,109.97,112.71,570075
ANET,141.15,142.15,138.55,140.8,1370850
ANF,34.16,34.9,33.66,34.4,2167009
ANSS,323.23,328.94,323.12,327.65,411523
AON,329.58,329.58,325.37,325.98,1318058
AOS,67.37,67.72,66.75,67.48,965857
APA,38.88,40.97,38.52,40.96,7534484
