Ticker,open,high,low,close,volume
A,137.85,137.955,133.4482,134.18,1337390
AA,91.49,95.79,91.02,94.22,6848035
AAL,16.31,16.46,16.17,16.21,31335959
AAP,208.85,214.29,207.17,213.34,962123
AAPL,167.99,172.64,167.65,170.21,98062674
ABBV,160.01,161.18,158.36,158.42,6300611
ABC,152.01,152.56,150.54,151.53,1038349
ABMD,310.2,312.345,302.6,311.03,244764
ABT,121.11,121.24,116.735,116.92,5656038
ACN,325.0,327.175,320.29,320.5,1837548
ADBE,437.51,437.98,416.47,422.9,13979763
ADI,163.38,164.3081,158.79,159.14,3409911
ADM,88.0,89.53,87.4114,89.09,7256607
ADP,215.78,215.79,212.47,212.57,1120308
ADS,60.26,60.98,57.87,58.2,661632
ADSK,213.76,214.97,206.325,207.34,2462943
ADT,7.53,7.55,7.37,7.41,1648190
AEE,88.78,89.59,88.25,89.13,1530003
AEP,95.2,96.475,95.04,96.01,2989528
AES,23.64,23.75,23.35,23.4,5353069
AFL,64.2,64.47,63.72,63.74,1865144
AIG,62.35,62.89,61.82,61.85,3071255
AIV,7.47,7.48,7.315,7.34,1336975
AIZ,179.05,179.765,178.01,178.97,379003
AJG,166.95,167.6,163.62,164.07,1191709
AKAM,115.88,116.83,114.54,116.41,1060568
ALB,203.21,212.22,202.66,208.21,903619
ALGN,451.22,452.735,435.77,437.06,622560
ALK,54.05,54.76,53.8,54.12,2184821
ALL,136.92,138.06,135.86,137.05,2855631
ALLE,116.9,116.9,112.94,113.19,501920
ALTR,63.9,64.11,62.81,63.23,139160
AMAT,133.61,135.1,131.2,131.42,5457871
AMCR,11.37,11.41,11.205,11.22,5450009
AMD,114.29,117.55,112.21,113.92,90579150
AME,133.93,134.54,132.41,132.55,866409
AMG,142.69,143.88,139.44,139.74,151360
AMGN,237.29,239.38,234.04,234.18,2533060
AMP,305.1,309.19,302.36,303.16,494455
AMT,239.07,240.22,233.71,234.0,1968581
AMZN,163.705,166.37,162.687,163.408,55811860
AN,118.08,118.08,115.165,115.91,544671
