Ticker,open,high,low,close,volume
A,119.95,121.35,118.446,121.29,3780403
AA,47.19,49.8462,46.52,49.36,7387829
AAL,12.97,13.96,12.885,13.9,41326586
AAP,179.19,183.78,178.65,183.1,1014870
AAPL,139.9,141.91,139.77,141.66,89116837
ABBV,150.89,152.74,149.62,152.34,8527824
ABC,145.57,149.01,143.2,148.46,4123372
ABMD,251.42,255.57,248.04,255.32,405716
ABT,107.0,109.64,106.43,109.45,14301628
ACN,285.41,299.61,284.97,299.37,4648047
ADBE,380.64,388.06,378.22,387.72,3305337
ADI,147.59,150.05,147.2,149.69,5108928
ADM,71.9,74.72,71.55,74.52,12491842
ADP,212.09,218.85,211.97,218.79,1911951
ADSK,184.32,192.99,183.25,192.48,2814160
ADT,6.18,6.63,6.175,6.45,5667546
AEE,85.69,88.51,85.311,87.91,3015258
AEP,92.51,93.89,92.4201,93.6,3647236
AES,20.88,21.475,20.81,21.42,8178851
AFL,54.01,55.93,53.71,55.79,3295593
AIG,50.13,52.92,50.02,52.77,7883278
AIV,6.11,6.23,6.1,6.2,3252514
AIZ,168.82,173.24,168.67,172.86,804776
AJG,161.13,165.64,161.13,165.25,1454828
AKAM,93.0,94.53,92.65,94.46,1209207
ALB,216.75,226.59,214.41,224.79,2392246
ALGN,253.08,258.93,252.51,258.75,2794003
ALK,39.92,42.07,39.85,41.92,1696571
ALL,122.71,127.77,122.23,127.16,5383226
ALLE,97.65,99.88,97.01,99.6,967287
ALTR,54.72,56.11,54.495,55.73,764092
AMAT,95.32,98.28,94.67,97.36,10582948
AMCR,12.04,12.42,11.99,12.41,12990312
AMD,83.56,87.53,83.0801,87.08,88553886
AME,110.0,113.58,109.84,113.5,1245004
AMG,119.97,124.23,119.77,124.04,395244
AMGN,244.0,246.0,242.875,245.37,4527676
AMP,237.78,249.36,237.78,249.29,954671
AMT,260.76,262.13,256.58,261.65,3131490
AMZN,112.38,116.71,111.43,116.46,69867618
AN,112.5,116.82,111.71,116.33,653184
ANET,96.93,99.89,96.93,99.82,2395218
ANF,18.81,19.83,18.77,19.47,2282813
ANSS,249.07,257.88,247.06,256.95,804826
AON,266.04,271.9,263.64,271.74,1890933
AOS,54.69,56.055,54.41,55.82,1369078
APA,36.93,37.88,36.255,36.45,9966400
APD,244.88,252.595,243.95,252.08,1529373
APH,64.88,65.94,64.63,65.85,3311209
APTV,93.0,97.16,92.75,97.09,2436991
ARE,139.14,144.07,138.79,143.53,1857328
ATI,21.78,23.17,21.59,23.17,4275728
ATO,107.65,109.67,107.41,109.24,723378
ATVI,76.78,78.03,76.57,77.94,6541277
AVB,196.58,197.01,194.26,195.15,1164260
AVGO,505.0,511.8,501.445,509.09,2120140
AVY,156.91,165.38,156.91,165.35,745316
AWK,146.03,148.655,144.67,148.34,1079400
AXP,141.63,146.27,141.0,146.15,8957200
AYI,148.94,155.55,148.46,154.68,572607
AZO,2127.64,2175.27,2106.98,2158.91,442241
BA,135.01,141.87,134.95,141.53,13626216
BAC,31.25,32.7699,31.23,32.31,79504692
BALL,66.11,71.66,66.11,71.59,4482662
BAX,63.75,67.03,63.75,66.78,4080348
BBBY,7.17,7.48,6.785,7.0,10017720
BBWI,29.81,31.42,29.73,30.95,8287044
BBY,72.1,74.74,71.42,74.69,5060878
BDX,246.57,251.26,243.23,250.92,1555624
BEAM,42.65,43.83,39.73,42.51,2777970
BEN,24.66,25.45,24.645,25.34,3264476
BF.B,70.38,71.57,70.16,71.51,1303745
BHF,40.7,42.42,40.7,42.17,1294745
BIG,22.11,23.31,22.01,23.18,1568380
BIIB,211.38,212.71,207.19,211.93,2947056
BIO,509.94,511.7091,502.91,507.84,171276
BK,42.03,43.79,42.03,43.6,15201791
BKNG,1867.83,1933.02,1853.33,1931.05,509235
BKR,28.76,29.28,28.38,28.47,18456836
BLK,632.44,648.34,632.1701,647.78,1013796
BMY,78.62,79.0,78.12,78.96,12372297
BR,140.0,145.735,139.47,145.59,557565
BRK.B,268.97,279.67,268.5701,278.28,6454976
BRO,57.72,59.11,57.6,59.06,1377714
BSX,37.2,38.105,36.99,38.02,10453789
BTU,21.81,22.58,21.03,21.59,8314480
BWA,34.97,35.98,34.85,35.69,2103565
BXP,90.9,92.9,90.42,92.0,2230680
C,45.56,48.26,45.53,47.86,27322637
CAG,33.43,34.2599,33.22,34.1,6089218
CAH,53.46,54.985,52.85,54.45,5741962
CARR,35.16,36.4,34.965,36.3,15472996
CAT,181.34,185.6,179.37,185.49,4868921
CB,188.04,194.64,187.04,194.53,2370894
CBOE,112.22,115.34,111.84,114.94,894289
CBRE,72.35,73.54,71.89,73.13,4312060
CCI,172.8,175.67,169.35,174.99,2245103
