Ticker,open,high,low,close,volume
A,132.9,137.08,132.225,135.93,1956231
AA,87.7,88.3943,83.1701,86.1,6516553
AAL,17.14,17.2501,16.37,16.95,42285211
AAP,211.61,218.78,210.88,217.58,729538
AAPL,171.16,173.36,169.85,172.14,77594650
ABBV,167.67,174.59,167.54,173.28,7468993
ABC,158.13,163.805,157.52,162.92,1653602
ABMD,314.24,320.41,314.24,317.52,163210
ABT,119.6,124.21,119.29,123.37,5863463
ACN,338.99,344.81,337.81,341.77,2313131
ADBE,444.09,455.9199,440.76,452.72,2757799
ADI,159.27,162.91,159.14,161.25,3161761
ADM,92.83,94.45,92.18,93.98,2818367
ADP,236.58,239.56,236.55,238.5,2141694
ADSK,202.43,206.86,201.52,204.77,1391952
ADT,7.23,7.29,6.96,7.15,1788089
AEE,97.0,97.12,95.93,96.8,1314134
AEP,104.37,104.43,102.53,103.37,3226321
AES,25.45,25.58,25.18,25.23,6435937
AFL,64.89,65.535,63.89,65.17,2607692
AIG,61.55,61.97,60.68,61.66,3506834
AIV,7.07,7.12,6.92,6.97,1282519
AIZ,184.61,186.535,182.6351,185.74,367709
AJG,178.91,181.65,177.92,181.45,1016776
AKAM,119.3,120.205,117.79,119.34,1578625
ALB,212.0,215.0,205.82,211.85,847400
ALGN,418.79,426.7,415.13,422.18,541647
ALK,54.64,54.64,52.32,53.4,2139117
ALL,139.37,140.97,138.24,140.41,1703172
ALLE,106.11,109.06,106.0,108.45,1006873
ALTR,61.45,62.63,60.82,61.4,214151
AMAT,119.08,123.9,118.59,122.4,11817187
AMCR,11.48,11.59,11.36,11.53,6043507
AMD,103.92,105.24,100.91,103.72,91895526
AME,131.56,132.8,130.81,132.3,1024083
AMG,134.95,136.35,131.92,135.03,251334
AMGN,249.2,252.73,249.02,251.64,2674431
AMP,291.09,293.58,284.98,289.3,626801
AMT,265.96,267.85,264.02,265.73,1752353
AMZN,158.4,160.079,154.5115,157.7845,68136780
AN,97.99,100.91,96.56,100.14,1288204
ANET,132.1,134.36,130.935,132.82,1546510
ANF,31.2,31.7,30.25,31.62,2460602
ANSS,310.64,314.09,305.996,311.11,409256
AON,330.32,334.63,327.995,333.49,842764
AOS,64.29,64.365,63.07,63.33,1503615
