Ticker,open,high,low,close,volume
A,120.71,123.89,119.05,119.27,2269171
AA,71.06,72.68,67.225,67.8,6093752
AAL,19.15,19.51,18.72,18.77,24044935
AAP,208.57,209.8,198.815,199.63,894843
AAPL,161.84,166.2,157.25,157.65,131747571
ABBV,149.56,149.86,139.93,146.88,25155901
ABC,156.96,157.205,150.71,151.29,2057146
ABMD,284.97,292.09,280.47,286.58,444745
ABT,117.06,117.77,113.13,113.5,6815890
ACN,310.0,311.98,299.8,300.36,2972089
ADBE,407.47,413.0,394.64,395.95,3033248
ADI,158.04,159.72,154.24,154.38,4835835
ADM,91.98,92.73,89.3917,89.56,6341737
ADP,228.68,229.16,217.48,218.18,2621358
ADSK,193.71,196.6,188.76,189.28,1425848
ADT,7.0,7.07,6.82,6.85,1380242
AEE,94.94,95.0,92.78,92.9,1537523
AEP,101.93,102.24,98.82,99.11,3589336
AES,20.99,21.13,20.37,20.42,5822798
AFL,59.06,59.19,57.07,57.28,5062718
AIG,59.74,60.13,58.33,58.51,5789504
AIV,6.6,6.6,6.29,6.3,1287069
AIZ,185.5,186.73,181.26,181.88,480453
AJG,176.32,176.32,168.13,168.49,1906795
AKAM,115.15,115.62,112.175,112.28,1559407
ALB,195.36,202.055,191.8,192.83,986946
ALGN,303.33,319.09,288.88,289.91,1758747
ALK,55.06,56.08,54.18,54.39,1676910
ALL,129.27,129.89,126.17,126.54,1614130
ALLE,118.21,118.89,114.01,114.24,891428
ALTR,54.78,56.04,54.07,54.32,710607
AMAT,113.03,116.16,110.16,110.35,7998881
AMCR,12.185,12.275,11.81,11.86,17666738
AMD,88.05,91.79,85.38,85.52,82647701
AME,127.39,129.2,125.99,126.26,1667502
AMG,130.65,132.46,125.2,125.57,433575
AMGN,236.5,240.48,232.74,233.19,4029371
AMP,271.23,275.14,264.57,265.49,771220
AMT,250.31,251.3128,240.68,241.02,2151909
AMZN,129.849,130.761,121.625,124.2815,272661720
AN,115.12,117.795,115.06,115.91,674844
ANET,119.5,121.24,115.3,115.57,1948549
ANF,35.13,35.38,34.36,34.58,1058177
ANSS,283.15,288.44,275.215,275.69,545464
AON,314.36,314.36,286.95,287.99,1928640
AOS,59.74,60.47,58.2,58.43,3856601
APA,41.54,42.6271,40.6699,40.93,12974531
APD,240.3,241.58,233.27,234.07,1888043
APH,72.89,73.63,71.4,71.5,3822448
APTV,107.4,109.9,106.08,106.4,1423087
ARE,189.44,189.82,181.71,182.16,1381188
ATI,28.2,28.49,26.96,27.18,1738323
ATO,116.48,116.48,113.01,113.4,2886916
ATVI,76.41,76.75,75.33,75.6,8847652
AVB,237.35,238.62,226.89,227.48,1427120
AVGO,572.62,578.2806,553.395,554.39,2611006
AVY,184.05,185.39,180.21,180.6,752268
AWK,159.18,159.89,153.73,154.08,1358590
AXP,180.09,182.305,174.33,174.71,3210677
AYI,176.87,178.12,172.27,172.48,195298
AZO,2006.17,2006.17,1950.14,1955.47,275363
BA,153.44,157.0299,148.52,148.84,10896594
BAC,36.75,37.13,35.54,35.68,47420201
BALL,83.01,83.985,80.87,81.16,2293052
BAX,70.24,72.115,69.72,71.06,4019219
