Ticker,open,high,low,close,volume
A,120.75,124.22,120.715,123.85,1768031
AA,60.95,63.25,59.74,62.85,5268412
AAL,16.37,17.4184,16.31,17.24,33955209
AAP,186.45,191.55,184.98,190.9,1286490
AAPL,137.39,144.34,137.14,143.78,90601548
ABBV,151.63,153.065,150.39,150.57,6659284
ABC,157.17,158.12,155.47,155.8,1601501
ABMD,256.21,263.1,251.69,260.97,258853
ABT,113.78,115.51,113.21,114.87,4027839
ACN,282.44,292.88,281.11,291.55,2742760
ADBE,405.09,411.55,402.46,408.6,2419479
ADI,162.36,165.89,161.405,164.0,3820055
ADM,89.4,89.5,87.64,88.31,3482641
ADP,215.0,219.91,214.57,218.28,1348269
ADSK,187.38,193.56,185.42,191.63,2278042
ADT,7.2,7.47,7.18,7.35,1847365
AEE,96.32,96.69,95.84,95.87,1164816
AEP,103.1,103.49,102.48,102.58,2574843
AES,21.57,22.225,21.53,22.0,4105154
AFL,58.33,59.39,57.86,59.12,2895499
AIG,57.58,58.16,57.12,57.73,6122634
AIV,6.22,6.305,6.2,6.22,1083227
AIZ,183.08,183.08,179.45,180.05,461008
AJG,159.15,162.0,158.69,161.02,700621
AKAM,99.67,101.065,98.52,100.87,1113537
ALB,239.14,258.29,237.31,255.05,2265507
ALGN,274.42,279.15,268.15,274.83,983484
ALK,45.92,47.67,45.92,47.13,2333080
ALL,132.06,134.13,131.59,133.69,1676281
ALLE,109.32,111.56,109.17,110.78,583840
ALTR,52.38,53.46,51.14,53.1,330787
AMAT,106.96,115.71,106.82,115.07,9173135
AMCR,13.06,13.24,13.04,13.1,10078988
AMD,91.34,100.33,90.74,98.75,128792745
AME,119.32,121.075,119.125,120.44,663350
AMG,129.38,133.01,129.38,132.56,129833
AMGN,253.39,255.605,252.08,253.05,2222518
AMP,268.47,275.34,268.47,274.33,591988
AMT,260.72,262.27,253.96,254.69,1487229
AMZN,107.97,112.66549499999999,107.4535,111.0775,93002600
AN,116.0,118.93,114.08,118.36,729251
ANET,101.16,104.37,100.23,103.71,2001687
ANF,22.74,23.25,21.73,21.85,4425674
ANSS,248.2,255.0,247.71,252.95,414055
AON,268.32,274.195,265.89,272.74,1266766
AOS,58.71,60.01,58.55,59.63,759895
APA,46.07,46.89,45.58,45.84,9513943
APD,236.67,243.41,236.67,242.49,866134
APH,69.05,70.33,68.61,69.92,2215498
APTV,95.48,102.46,95.46,101.75,3394492
ARE,162.07,164.385,159.935,163.3,1269624
ATI,26.68,27.47,26.62,27.05,953830
ATO,116.4,117.46,116.07,116.74,1083944
ATVI,77.59,78.12,77.36,77.99,4489288
AVB,206.19,207.38,205.18,205.45,625938
AVGO,531.54,554.57,527.72,550.66,3974283
AVY,167.75,169.79,166.89,168.85,441602
AWK,148.37,149.43,147.805,148.82,829711
AXP,162.7,166.77,162.7,165.37,2463957
AYI,170.64,175.29,170.64,174.96,167000
AZO,1986.69,2039.91,1980.88,2028.96,235554
BA,123.1,128.8416,122.74,127.73,8333861
BAC,36.5,36.84,36.34,36.67,60201240
BALL,70.36,72.45,70.3,71.76,1402010
BAX,75.18,76.3,74.71,75.75,1824250
BBBY,8.24,9.24,8.24,8.54,6629823
BBWI,40.04,43.085,39.8168,42.53,5802432
BBY,81.24,84.4,81.12,82.05,4552300
BDX,253.54,255.53,251.8,252.5,786990
BEAM,32.11,33.89,31.71,32.56,1441537
BEN,26.61,27.34,26.49,27.21,2018957
BF.B,64.88,65.82,64.21,65.2,846277
BHF,47.34,48.915,47.34,48.45,341087
BIG,31.38,32.25,30.16,30.65,3199681
BIIB,202.98,205.73,202.34,204.22,531968
BIO,509.35,523.66,504.88,522.46,190948
BK,45.35,45.87,45.29,45.66,3251769
BKNG,2170.82,2252.0,2158.37,2221.51,302220
BKR,36.33,37.36,36.28,37.1,6661214
