Ticker,open,high,low,close,volume
A,141.5,142.485,139.81,140.37,1444112
AA,64.95,65.77,63.02,63.75,5021855
AAL,16.69,17.505,16.64,17.28,52927528
AAP,228.44,228.97,223.93,225.94,709934
AAPL,172.86,173.9458,170.95,171.66,77251204
ABBV,141.17,143.015,140.33,142.53,9597817
ABC,137.02,140.24,135.39,139.41,1737687
ABMD,296.0,300.41,289.35,289.84,235030
ABT,129.87,129.95,127.68,128.05,4035240
ACN,346.18,348.27,343.01,343.96,1265190
ADBE,516.0,516.0,500.95,507.1,3120737
ADI,161.08,163.25,160.3,160.82,2443478
ADM,75.91,76.29,75.2701,75.98,2111628
ADP,206.89,207.98,205.24,205.98,1581881
ADS,69.29,70.71,68.63,70.04,1247103
ADSK,242.54,245.42,239.47,240.48,1313280
ADT,7.3,7.74,7.3,7.6,3697815
AEE,86.67,87.63,86.4,87.36,1277232
AEP,88.7786,90.38,88.7786,89.81,3011372
AES,21.86,22.07,21.6,21.8,5478352
AFL,64.86,65.855,64.64,65.27,3251562
AIG,61.12,62.41,61.12,61.79,3968125
AIV,6.77,6.815,6.6,6.64,1583370
AIZ,153.07,154.35,152.5,152.74,450299
AJG,156.19,158.14,155.565,156.36,683385
AKAM,114.77,114.77,113.3,113.53,1087229
ALB,217.46,223.88,217.215,219.78,780136
ALGN,490.0,509.405,489.08,500.22,864462
ALK,54.53,55.885,54.48,55.36,2038199
ALL,122.98,125.84,122.36,124.76,3108736
ALLE,120.24,122.31,119.25,120.46,1114556
ALTR,60.76,61.93,60.25,61.0,172873
AMAT,135.76,138.29,135.2,136.13,7242186
AMCR,11.62,11.64,11.47,11.49,8625744
AMD,123.56,127.63,122.785,123.67,81672504
AME,134.74,136.28,134.2,135.26,816388
AMG,148.41,150.42,143.99,146.12,378184
AMGN,222.09,224.76,220.63,223.53,3596417
AMP,307.95,314.48,306.93,311.91,821071
AMT,245.77,248.36,244.5,246.26,1171570
AMZN,158.52,162.69075,157.25,157.9355,102624380
AN,104.31,105.76,102.61200000000001,103.57,631347
ANET,122.28,123.39,121.52,122.17,1081586
ANF,38.42,39.52,38.34,39.05,1408854
ANSS,329.41,333.96,326.79,329.73,485049
AON,289.03,289.99,285.67,286.12,1211460
AOS,73.61,74.87,73.61,73.86,1188131
APA,34.18,34.78,33.28,34.09,7646994
APD,257.67,260.83,254.18,254.38,2333654
APH,79.07,79.61,77.76,77.97,2159200
APTV,132.24,134.19,130.63,130.84,1614031
ARE,190.58,191.01,187.12,187.56,1124451
ATI,23.1,23.26,22.52,22.94,2047405
ATO,105.8,106.44,104.8,105.94,871806
ATVI,79.795,79.98,79.32,79.5,9059732
AVB,246.96,249.505,244.06,244.37,597345
AVGO,590.16,601.58,584.16,587.63,1867302
AVY,189.12,189.315,180.91,181.47,1109938
AWK,155.7,156.21,153.53,155.42,942363
AXP,185.63,188.91,184.75,187.87,3260818
AYI,188.35,189.09,185.8701,186.5,198805
AZO,2023.89,2045.525,1989.77,1996.5,182685
BA,205.79,214.37,205.42,211.92,11816911
BAC,48.56,48.76,47.985,48.51,44824807
BALL,94.13,94.2,92.18,92.41,1340832
BAX,86.98,87.325,86.06,86.87,2676230
BBBY,16.19,16.8599,15.955,16.27,4081368
BBWI,56.53,56.9235,55.03,55.93,4429500
BBY,97.7,98.16,96.0,97.58,1474020
BDX,269.59,272.21,267.42,269.27,1592533
BEAM,61.11,66.5,60.82,63.14,680572
BEN,31.09,31.605,30.85,31.08,3497850
BF.B,67.47,67.73,67.06,67.18,652225
BHF,57.83,59.5,57.83,59.0,729537
BIG,39.95,40.7,38.86,38.99,615050
BIIB,220.74,223.43,219.39,221.3,832583
BIO,630.46,637.45,620.31,625.06,185448
BK,61.96,62.54,61.63,62.25,2890601
BKNG,2467.4,2501.39,2454.16,2483.05,432504
BKR,26.57,27.89,26.48,27.53,9541234
BLK,810.0,824.76,803.74,816.92,568685
BMY,65.38,66.45,65.0,66.19,17537971
BR,149.6,149.625,147.65,147.87,534066
BRK.B,314.91,318.22,312.06,316.51,3129336
BRO,67.59,68.26,67.5,67.6,1935071
BSX,42.64,43.51,42.54,42.91,7259545
BTU,13.19,13.3877,12.460999999999999,12.66,4207230
BWA,43.46,43.62,42.91,43.38,1402595
BXP,112.8,114.61,112.495,113.85,820884
C,66.09,66.79,65.5,66.36,20081607
CAG,34.77,35.14,34.49,34.98,2424805
CAH,52.17,53.04,51.3,52.63,2660993
CARR,45.65,46.12,45.35,45.72,7355309
CAT,198.84,201.53,198.0253,199.82,2402040
CB,207.73,208.39,203.99,205.0,2175343
CBOE,121.33,121.73,119.14,119.95,509712
CBRE,101.27,103.54,101.05,102.19,1190916
CCI,180.54,182.52,180.04,180.89,1098741
CCK,113.25,114.1,110.94,111.2,731541
CCL,20.14,21.74,20.11,21.52,41055701
CDAY,77.06,79.14,76.12,76.95,1219489
CDNS,148.15,149.59,146.065,146.72,1111582
CDW,192.58,193.58,189.35,191.31,638181
CE,157.2,157.2,154.05,155.1,652397
CEG,50.0,50.04,46.0,46.07,9432628
CF,74.96,75.98,71.76,72.46,3568819
CFG,54.08,54.65,53.68,54.23,3403837
CHD,101.43,101.82,100.68,101.14,1573519
CHK,66.21,67.525,65.86,66.79,1411164
CHRW,88.18,90.02,87.39,89.32,1470428
CHTR,610.12,613.63,605.85,610.75,1359651
CI,218.16,226.6,218.01,224.48,1473260
CIEN,65.11,65.505,64.71,64.77,1020991
CINF,122.155,122.62,120.75,121.32,466049
CL,81.47,81.73,80.37,81.12,3502781
CLF,19.1,19.38,18.71,19.0,13518768
CLX,140.26,146.63,138.61,146.21,3725995
CMA,97.25,98.23,96.3,97.64,788133
CMCSA,49.45,49.53,48.71,48.86,19033982
CME,246.17,246.68,242.05,242.67,1192579
CMG,1485.86,1505.0,1445.42,1452.94,332379
CMI,229.12,229.4,225.73,226.54,1267796
