Ticker,open,high,low,close,volume
A,135.43,136.44,130.16,130.31,1815769
AA,80.49,81.8672,78.65,79.04,5690036
AAL,14.4,14.56,13.9,14.02,48409529
AAP,205.58,207.495,203.855,204.08,527517
AAPL,158.93,159.28,154.5,154.73,96970102
ABBV,149.34,150.4,148.98,149.06,5171515
ABC,146.09,147.53,144.46,144.56,1041283
ABMD,309.35,309.35,286.73,286.79,201178
ABT,117.44,118.06,113.88,114.02,8012571
ACN,314.41,318.72,311.21,311.58,3811927
ADBE,439.66,440.61,415.43,416.38,4434498
ADI,153.2,153.7834,147.29,147.6,3964265
ADM,84.88,85.29,83.56,83.6,3017212
ADP,210.63,212.35,206.7,207.27,1664796
ADS,55.94,56.345,54.56,55.47,537838
ADSK,198.26,200.6258,192.11,192.31,1987062
ADT,7.605,7.71,7.495,7.64,4866476
AEE,87.37,88.53,87.26,87.49,933131
AEP,96.35,96.825,95.21,95.54,2254945
AES,22.39,22.74,22.19,22.2,4679528
AFL,60.38,60.81,59.9,59.96,2228551
AIG,57.78,58.47,56.9,57.0,3423624
AIV,7.26,7.32,7.01,7.05,505052
AIZ,170.47,172.58,169.93,169.95,249059
AJG,155.63,156.72,153.61,153.62,624478
AKAM,109.69,110.3,108.245,108.44,1242380
ALB,188.77,191.45,184.64,184.76,769655
ALGN,438.16,438.16,400.0,400.67,957114
ALK,50.56,50.76,48.6,48.82,2192003
ALL,123.43,125.13,122.775,123.38,1475911
ALLE,113.77,113.985,111.28,111.31,432817
ALTR,63.99,63.99,60.97,61.05,141740
AMAT,130.0,130.0,123.37,123.64,6015969
AMCR,10.97,11.04,10.88,10.9,8134673
AMD,108.13,108.19,104.08,104.29,87584432
AME,129.06,129.2,126.22,126.34,1126879
AMG,130.34,130.46,127.37,127.46,137030
AMGN,228.11,230.03,226.77,228.85,2667024
AMP,276.71,277.91,271.67,271.87,451387
AMT,235.31,238.03,234.68,234.84,1889183
AMZN,149.5745,149.675,145.369,145.5245,68900560
AN,110.26,111.97,109.01,110.58,484022
ANET,121.79,124.74,119.72,119.91,1437536
ANF,28.82,29.7,28.37,28.44,1581854
ANSS,307.61,308.1,293.24,293.62,691956
AON,294.7,299.07,293.92,295.33,1252154
AOS,67.18,67.7,65.66,65.72,1090495
APA,39.56,40.15,39.0,39.05,8395131
APD,229.94,230.87,219.29,219.38,1488884
APH,74.97,75.395,73.49,73.61,2296312
APTV,107.01,107.62,104.45,106.15,2859543
ARE,191.97,192.89,187.52,188.43,927991
ATI,26.7,27.49,26.4,26.5,1653600
ATO,113.31,114.425,112.375,113.74,1308283
ATVI,80.8,81.2,80.18,80.31,10714298
AVB,245.79,246.98,240.64,241.12,449982
AVGO,592.0,594.4299,577.12,577.85,1981534
AVY,165.46,167.16,162.3,162.38,523962
AWK,153.33,154.93,151.2575,152.08,964547
AXP,171.75,172.31,167.63,167.9,3000007
AYI,184.99,187.33,180.8,180.87,164967
AZO,1870.72,1894.68,1860.44,1864.59,98045
BA,183.59,184.86,175.95,176.23,9373598
BAC,41.04,41.38,40.29,40.33,43946613
BALL,87.44,88.62,85.52,85.56,973614
BAX,79.42,79.42,76.67,76.85,3832975
BBBY,20.91,21.23,19.49,19.99,4986806
BBWI,48.73,48.73,46.76,46.81,3361162
BBY,99.0,99.81,94.5,94.59,3159064
BDX,257.95,258.99,254.17,254.51,1304420
BEAM,66.48,67.99,60.51,60.91,719829
BEN,27.62,27.85,27.24,27.26,3589428
BF.B,64.05,64.68,62.42,62.55,1781534
BHF,47.08,47.72,46.16,46.21,424586
BIG,35.39,35.39,33.03,33.2,1111488
BIIB,201.13,201.66,197.25,197.67,787917
BIO,548.52,553.93,529.1,529.89,152304
BK,50.86,51.12,49.795,50.0,5755471
BKNG,2062.0,2080.75,2010.64,2017.4,360797
BKR,36.05,38.41,36.05,37.64,15390712
BLK,700.37,704.9799,686.2,687.04,814666
BMY,68.09,69.49,67.94,68.87,14023946
BR,147.16,147.73,144.48,144.6,394138
