Ticker,open,high,low,close,volume
A,117.24,117.77,113.77,116.47,1886299
AA,49.55,52.39,49.01,51.11,10392370
AAL,13.07,13.675,13.02,13.31,49703423
AAP,172.12,173.635,169.0,172.29,859151
AAPL,134.29,137.34,132.16,135.43,91532972
ABBV,136.57,139.09,136.23,138.09,5981766
ABC,141.28,144.19,141.09,142.31,1309539
ABMD,229.27,238.095,226.92,232.35,390532
ABT,104.32,106.08,102.66,104.8,5278086
ACN,276.98,285.85,276.1,281.19,2536026
ADBE,376.03,382.75,368.5,376.92,3664477
ADI,149.17,152.4735,146.73,150.08,3263391
ADM,83.2,83.439,81.47,82.28,3131792
ADP,205.98,210.14,203.66,207.15,1784714
ADSK,174.57,180.27,171.67,176.71,1911715
ADT,6.5,6.56,6.31,6.47,3895926
AEE,83.85,84.59,82.33,83.26,1263870
AEP,91.11,91.91,88.69,90.65,3954880
AES,19.21,19.92,19.12,19.55,8139553
AFL,54.22,54.865,53.43,54.23,2650810
AIG,52.52,52.91,51.04,52.05,6844727
AIV,5.93,6.095,5.785,5.88,4444072
AIZ,177.19,178.21,170.75,173.24,497680
AJG,155.0,156.855,150.34,152.75,895034
AKAM,90.59,91.925,89.55,91.04,1662508
ALB,225.8,225.98,210.88,215.08,1951835
ALGN,240.99,249.53,237.12,243.78,1396205
ALK,41.18,42.0,40.72,41.18,1779588
ALL,122.85,123.88,119.88,121.67,1661404
ALLE,101.33,102.24,99.45,100.69,726210
ALTR,49.56,52.28,49.5,51.36,350753
AMAT,97.85,99.3,95.59,97.42,9377192
AMCR,12.22,12.235,11.81,12.1,12427269
AMD,87.9,90.86,86.19,89.3,95774807
AME,112.36,113.68,110.75,112.28,914367
AMG,119.35,122.47,118.45,120.23,224243
AMGN,236.53,237.26,231.98,235.58,3076707
AMP,246.18,250.54,241.625,246.48,534569
AMT,235.4,244.5,235.01,241.4,2076667
AMZN,103.86,109.06,103.53,107.67,85011060
AN,115.9,117.08,111.62,113.4,684420
ANET,93.5,94.51,91.25,92.87,1504246
ANF,19.62,19.88,19.04,19.77,2205135
ANSS,234.34,242.8,233.095,238.75,546347
AON,254.66,257.32,250.21,253.13,896671
AOS,55.84,56.888999999999996,55.18,56.04,761789
APA,46.065,46.5,44.35,45.63,7478040
APD,241.52,244.41,236.11,239.29,1085823
APH,66.15,67.12,65.14,66.12,2097852
APTV,96.65,97.8425,91.18,95.46,3937902
ARE,136.98,138.8,134.37,135.73,1364550
ATI,24.04,24.24,23.24,23.53,1593094
ATO,106.17,108.03,105.22,106.09,982495
ATVI,75.13,75.91,74.47,75.35,5679467
AVB,186.81,190.23,185.36,187.58,628486
AVGO,529.15,533.83,515.52,526.71,1914054
AVY,162.32,163.1417,158.3,161.1,504492
AWK,134.69,137.33,132.39,135.02,1061871
AXP,146.69,147.885,143.44,146.22,3327823
AYI,168.85,171.4,167.16,169.0,290333
AZO,2028.0,2054.34,1991.06,2013.81,173056
BA,124.35,134.99,123.83,133.72,25997847
BAC,31.98,32.49,31.423000000000002,32.05,51540135
BALL,67.43,67.8899,64.32,66.27,2619805
BAX,67.84,68.74,66.91,67.83,3746231
BBBY,6.95,7.19,6.5029,6.61,6611912
BBWI,33.08,34.535,32.9,34.0,5991633
BBY,70.84,72.68,70.38,71.76,3347757
BDX,237.3,238.97,233.695,236.79,912131
BEAM,31.24,33.05,30.7,31.95,1641021
BEN,23.37,24.11,23.3,23.78,2965543
BF.B,66.42,67.75,65.94,67.09,896095
BHF,42.51,43.0,41.32,42.24,734676
BIG,23.16,23.7,22.35,22.68,1360473
BIIB,196.17,199.2525,193.39,197.26,760208
BIO,475.8,488.12,472.8,480.44,149097
BK,41.29,42.46,41.29,41.87,6117035
BKNG,1992.9,2003.88,1931.61,1973.24,380353
BKR,33.19,33.19,31.3,31.74,13069199
BLK,598.42,610.71,589.78,599.9,922789
BMY,73.16,73.6,72.46,73.02,14264612
BR,135.32,139.48,134.99,137.95,675130
BRK.B,281.16,282.5,273.87,278.93,5827037
BRO,55.34,55.88,54.02,54.94,1086085
BSX,36.1,36.68,35.52,36.03,13548222
BTU,22.895,24.0,22.5121,23.39,5001829
BWA,35.5,36.15,35.04,35.78,1974881
BXP,91.72,93.64,90.77,92.04,1037047
C,46.47,48.18,46.45,47.58,30001539
CAG,31.93,32.33,31.62,31.98,4491670
CAH,51.29,51.86,50.49,51.04,2255115
CARR,36.33,37.175,35.9,36.77,4040303
CAT,207.48,208.65,203.13,206.0,2343231
CB,200.62,202.94,196.74,199.28,2428807
CBOE,109.05,110.46,107.66,109.72,593353
CBRE,71.51,72.39,70.48,71.4,2976536
CCI,160.35,163.1,157.8,160.25,2949834
CCK,95.55,97.14,92.62,95.83,1607659
CCL,9.64,10.02,9.51,9.84,67274103
CDAY,45.99,48.1326,45.8,47.21,2246155
CDNS,145.2,149.91,144.02,147.72,1647588
CDW,163.38,166.69,161.54,163.85,582588
CE,137.52,137.76,131.59,134.38,1441296
CEG,55.7,59.555,55.68,58.2,3891756
CF,92.46,94.26,90.2,92.07,4799890
