Ticker,open,high,low,close,volume
A,133.22,133.8788,130.46,131.26,2308213
AA,83.62,84.2,80.83,82.53,4671668
AAL,16.5,17.23,16.41,16.97,24886185
AAP,225.74,228.34,220.48,220.97,633633
AAPL,168.71,169.03,165.5,165.75,72246706
ABBV,174.9,175.04,169.32,169.83,8163215
ABC,165.7,166.42,161.98,162.65,1420809
ABMD,313.14,313.14,298.47,299.76,263318
ABT,123.48,123.5,119.775,120.04,4071229
ACN,336.1,337.42,324.86,327.27,2445443
ADBE,438.81,440.0,429.74,434.44,2932055
ADI,157.67,158.09,154.69,154.89,3693723
ADM,96.91,96.99,94.51,94.57,3784557
ADP,237.73,238.72,230.575,230.96,2087420
ADSK,198.41,202.085,197.65,199.03,1455325
ADT,7.06,7.235,7.04,7.12,910564
AEE,97.2,97.61,96.23,96.48,1097100
AEP,103.25,103.73,101.14,101.4,3621276
AES,24.84,24.96,24.305,24.69,9024547
AFL,65.75,66.29,65.0873,65.19,1929567
AIG,63.14,64.29,62.465,62.58,3398250
AIV,6.94,6.98,6.71,6.76,771529
AIZ,187.17,189.22,186.26,186.85,285516
AJG,183.0,183.88,181.06,183.22,1183798
AKAM,117.67,119.335,117.33,118.01,1175152
ALB,207.34,209.15,201.46,206.0,1054048
ALGN,414.0,425.4326,408.85,409.69,689688
ALK,52.25,54.0389,51.91,52.82,1474909
ALL,142.66,144.4125,142.66,142.9,1896857
ALLE,106.31,107.79,106.21,106.52,570278
ALTR,59.62,59.62,58.12,59.1,218933
AMAT,118.2,119.05,116.14,116.24,7785053
AMCR,11.76,11.87,11.71,11.73,4770093
AMD,98.6,98.67,95.94,97.37,95527655
AME,131.35,132.4,129.83,129.88,963142
AMG,132.73,135.91,132.73,134.16,261856
AMGN,253.6,258.45,250.15,250.87,2975429
AMP,293.76,297.9,290.51,290.76,417658
AMT,266.59,267.74,262.59,263.31,2158648
AMZN,152.713,154.136495,150.5345,151.122,52112340
AN,102.22,108.315,102.18,104.45,1128479
ANET,129.0,130.04,126.94,127.16,1387147
ANF,32.14,33.68,32.09,32.24,2078030
ANSS,299.66,301.25,294.2,294.7,329868
AON,333.0,335.35,330.87,333.61,804162
AOS,62.58,63.995,62.58,63.36,1177403
APA,42.36,42.44,40.73,41.07,9983146
APD,251.2,252.24,249.57,249.83,1000608
APH,72.84,73.05,71.61,71.74,2210326
APTV,107.28,112.45,106.67,108.21,2282258
ARE,202.89,202.89,197.21,198.55,1034404
ATI,27.55,28.14,27.11,27.21,1159266
ATO,122.15,122.5,120.0995,120.51,902203
ATVI,80.0,80.25,79.42,79.48,4399437
AVB,250.0,250.606,244.76,246.25,1204067
AVGO,582.58,589.28,579.43,580.61,2351240
AVY,176.0,178.36,175.03,175.58,520905
AWK,170.0,170.81,168.0,169.22,873554
AXP,181.06,182.44,177.25,177.57,4816967
AYI,167.7,172.36,166.44,168.42,616499
AZO,2199.64,2204.22,2151.62,2158.48,194110
BA,173.84,179.67,173.4,175.03,6001124
BAC,39.48,40.4,39.39,39.59,34198718
BALL,87.67,88.59,87.2708,88.05,1739492
BAX,80.0,80.58,78.6,78.77,3590804
BBBY,19.08,19.78,18.5808,19.27,3026763
BBWI,46.09,47.92,46.0,47.69,4404682
BBY,92.72,95.928,92.64,94.16,1988140
BDX,275.61,275.99,268.56,270.01,1073377
BEAM,50.75,51.16,47.18,49.01,1204629
BEN,26.14,26.69,26.11,26.18,2648508
BF.B,67.75,68.69,67.705,68.44,1225100
BHF,51.17,52.75,51.17,51.57,569447
BIG,35.31,36.28,35.1,35.46,1085804
BIIB,213.12,216.0,210.55,210.62,868994
BIO,584.78,594.07,578.97,589.71,413930
BK,48.0,48.92,47.79,48.07,3728535
BKNG,2150.0,2209.56,2144.95,2169.21,252605
BKR,36.72,37.18,36.395,36.47,7655541
