Ticker,open,high,low,close,volume
A,135.55,135.6,132.11,135.15,3187467
AA,75.0,77.95,74.72,77.84,7355774
AAL,18.565,19.11,18.5,18.82,30557521
AAP,221.27,225.78,218.875,222.39,1182695
AAPL,171.85,173.34,170.05,172.55,61177398
ABBV,144.74,147.22,144.16,145.87,8028898
ABC,140.99,143.03,140.77,142.73,1433005
ABMD,301.96,328.55,293.38,325.42,1016464
ABT,123.45,124.11,121.56,123.68,5078173
ACN,325.87,335.44,325.11,333.72,2867517
ADBE,476.485,480.21,467.27,477.7,3750472
ADI,161.89,168.89,161.57,168.34,5825415
ADM,76.73,77.71,76.45,76.9,2292423
ADP,203.41,205.225,201.335,204.24,1833943
ADS,71.99,73.27,71.69,72.82,427433
ADSK,232.73,234.82,227.27,233.74,1358047
ADT,7.82,7.92,7.755,7.91,1798611
AEE,84.41,84.88,83.54,84.47,803283
AEP,85.63,85.93,84.37,85.41,2622860
AES,21.55,22.075,21.53,21.89,5071061
AFL,64.23,64.86,63.96,64.52,3022293
AIG,59.79,60.88,59.79,60.34,3416822
AIV,6.93,7.075,6.89,7.07,1252519
AIZ,164.57,167.82,164.08,167.2,462856
AJG,154.87,156.72,154.01,156.21,548404
AKAM,105.35,108.1,102.8,104.86,5524299
ALB,241.01,247.98,236.2017,246.0,1394810
ALGN,526.17,529.49,514.23,526.38,534933
ALK,59.37,61.065,59.15,60.31,1915900
ALL,123.7,124.9,123.32,123.48,1796801
ALLE,116.03,117.36,113.22,115.24,1991358
ALTR,61.49,62.59,60.68,62.29,145788
AMAT,138.48,141.71,136.9,140.96,7990701
AMCR,11.8,11.915,11.7,11.77,6734235
AMD,119.05,119.54,114.22,117.69,119109631
AME,130.48,132.21,129.945,131.8,712035
AMG,145.23,148.84,145.21,147.65,183292
AMGN,223.47,225.1,221.04,222.66,2369048
AMP,305.87,313.749,305.87,312.11,584746
AMT,233.4,233.75,229.75,232.33,1275667
AMZN,155.7905,158.834,154.7345,158.1005,52704280
AN,108.69,112.08,108.22,111.12,1316852
ANET,128.43,132.96,126.04,132.44,2849860
ANF,40.99,41.96,40.69,40.92,1325405
ANSS,323.43,325.115,315.29,323.6,497820
AON,284.0,285.91,280.62,285.05,829268
AOS,72.18,72.855,71.89,72.32,651847
APA,32.425,33.23,31.975,32.4,7334699
APD,246.97,248.3117,243.52,245.34,1470590
APH,76.3,77.27,75.68,76.95,3174015
APTV,140.42,147.05,140.42,146.26,1861566
ARE,185.5,187.63,183.74,187.09,600610
ATI,24.11,24.62,24.045,24.2,2476790
ATO,105.74,106.545,104.78,106.09,706391
ATVI,81.45,81.78,81.095,81.46,6487527
AVB,240.5,240.63,236.77,239.87,518969
AVGO,594.06,600.81,587.22,597.21,2293143
AVY,183.87,185.42,182.37,184.67,499409
AWK,147.06,147.1,144.34,146.29,1870173
AXP,197.5,199.55,197.24,198.38,4122642
AYI,184.31,187.39,183.34,186.35,245260
AZO,1929.99,1947.67,1901.54,1927.47,137443
BA,216.1,219.68,215.28,218.93,5698917
BAC,47.44,48.24,47.31,47.68,36664598
BALL,91.84,92.42,90.72,92.04,1153288
BAX,85.27,85.39,83.8,85.13,2879709
BBBY,16.55,16.9,15.8525,16.11,2714545
BBWI,54.94,55.87,54.64,55.45,3162768
BBY,101.51,101.51,98.1,99.63,2288952
BDX,270.07,271.95,267.15,271.13,1075556
BEAM,72.48,74.68,71.0,73.58,562352
BEN,30.8,31.53,30.8,31.38,1744051
BF.B,66.5,66.83,65.74,66.6,850827
BHF,56.98,58.37,56.75,57.45,654165
BIG,38.15,38.76,36.63,36.96,1175303
BIIB,216.73,216.73,213.39,214.55,763773
BIO,612.91,617.375,603.245,612.69,343147
BK,61.81,62.89,61.59,62.5,3657784
BKNG,2633.8,2715.66,2632.22,2703.26,507597
