Ticker,open,high,low,close,volume
A,131.69,132.19,125.03,125.39,2657493
AA,83.7,86.38,82.9542,83.26,4274335
AAL,17.13,17.16,16.69,17.13,31461618
AAP,222.16,224.86,220.19,221.88,769799
AAPL,168.02,169.87,166.64,167.66,79265181
ABBV,169.31,170.5599,166.21,167.31,8279674
ABC,161.19,163.145,159.51,162.62,1100835
ABMD,303.03,308.11,296.84,299.64,161780
ABT,119.79,120.61,117.72,118.39,4432429
ACN,329.73,333.95,326.25,326.73,1834979
ADBE,442.685,444.44,425.16,426.77,2199003
ADI,157.33,159.56,154.99,155.5,2580012
ADM,95.02,96.3,94.27,95.07,4400560
ADP,234.26,234.9299,230.6,231.06,1703597
ADSK,203.4,206.23,195.24,196.14,1335963
ADT,7.14,7.25,7.06,7.1,1245999
AEE,96.25,97.22,95.8,96.75,847709
AEP,101.47,103.03,101.02,102.31,2493924
AES,24.9,24.94,24.36,24.45,5878780
AFL,65.29,65.95,64.53,64.89,1880246
AIG,62.83,63.62,62.16,62.45,3518366
AIV,6.75,6.895,6.69,6.72,885059
AIZ,186.62,188.58,185.47,185.98,299314
AJG,183.55,184.92,179.87,180.25,1080641
AKAM,118.84,119.5,117.44,117.93,995537
ALB,208.7,212.99,202.48,205.02,710203
ALGN,414.06,430.44,401.08,406.23,570028
ALK,53.0,53.96,52.53,53.45,1344816
ALL,142.86,143.9007,141.47,142.12,1872585
ALLE,107.13,108.47,105.06,105.8,643598
ALTR,60.28,62.13,59.23,59.63,219117
AMAT,118.1,119.26,114.17,114.56,9883791
AMCR,11.75,11.83,11.59,11.66,3042464
AMD,98.78,99.59,94.6,95.1,89246449
AME,130.35,132.19,128.195,128.69,909764
AMG,134.41,136.005,131.44,131.57,389192
AMGN,250.97,252.55,246.77,250.04,2261166
AMP,290.26,295.18,286.9,287.94,595025
AMT,258.88,260.15,255.63,257.18,1518083
AMZN,153.6925,155.099,150.38299999999998,150.7875,55177440
AN,104.25,107.68,101.22,101.61,939408
ANET,128.63,132.24,126.96,127.42,1601366
ANF,32.89,33.64,32.41,32.71,1727535
ANSS,301.15,303.89,289.3,291.16,462648
AON,334.51,335.11,328.23,329.29,715259
AOS,63.83,65.81,63.83,64.49,1522636
APA,41.98,43.255,41.95,42.18,5817489
APD,250.64,253.14,247.36,247.78,1417681
APH,72.32,73.0,71.46,71.8,2860117
APTV,110.54,113.2,109.86,110.86,2105064
ARE,198.59,199.35,195.33,197.44,857790
ATI,27.4,28.07,26.8,26.98,1196840
ATO,120.08,121.29,119.15,120.2,762250
ATVI,79.59,79.815,79.41,79.54,4738913
AVB,246.06,248.2254,244.51,246.48,649681
AVGO,589.11,598.585,582.17,585.07,1734993
AVY,176.18,177.465,172.18,173.49,404249
AWK,169.0,171.12,168.26,168.55,776985
AXP,176.57,179.25,174.7101,175.54,4348860
AYI,169.46,172.74,168.19,168.7,300359
AZO,2163.48,2186.39,2152.96,2168.44,143517
BA,175.5,178.5,174.53,176.28,6125106
BAC,39.57,40.08,38.8546,39.17,42855311
BALL,87.85,88.45,86.05,86.31,1379534
BAX,78.2,79.565,77.95,78.07,3045059
BBBY,19.17,19.66,17.8,17.97,4802051
BBWI,48.44,49.63,48.29,48.89,3809812
BBY,95.77,97.62,92.95,93.23,3146778
BDX,269.32,271.44,267.02,269.18,788092
BEAM,50.1,52.01,48.93,50.07,870115
BEN,26.02,26.45,25.6,25.77,4854096
BF.B,68.27,68.97,67.88,68.24,1196247
BHF,52.69,53.125,50.85,51.46,599204
BIG,36.0,36.91,35.01,35.11,934592
BIIB,211.01,212.91,206.62,208.06,976141
