Ticker,open,high,low,close,volume
A,124.62,125.21,120.8,122.15,2123645
AA,67.77,68.17,61.94,63.46,6049343
AAL,19.25,19.515,18.38,18.54,32054522
AAP,206.84,207.49,198.62,201.33,754947
AAPL,163.85,164.08,154.95,156.77,130525275
ABBV,152.77,153.32,150.04,152.18,6869281
ABC,154.87,156.56,153.42,155.19,1543231
ABMD,291.48,298.5,269.06,272.25,321418
ABT,114.86,115.0,111.68,113.01,5703274
ACN,310.71,312.195,294.61,298.7,2231930
ADBE,415.55,417.99,395.71,400.51,3507716
ADI,162.02,163.37,156.51,158.24,3961527
ADM,91.15,91.71,88.31,89.41,2934751
ADP,228.29,228.29,216.145,218.56,2103481
ADSK,203.78,204.79,195.61,198.39,3483851
ADT,7.1,7.36,6.96,7.04,1729159
AEE,93.44,93.97,92.55,93.25,1272300
AEP,100.15,101.06,98.72,99.66,2680389
AES,21.64,22.12,21.05,21.33,7265822
AFL,58.95,59.31399999999999,57.52,58.03,2423333
AIG,62.93,63.72,61.44,62.12,6021077
AIV,6.24,6.28,5.965,6.05,1115075
AIZ,185.9,190.59,185.9,189.43,498462
AJG,168.72,169.53,163.28,164.99,819832
AKAM,101.39,101.965,97.16,98.67,4114757
ALB,238.0,243.18,221.34,236.5,3740505
ALGN,305.79,309.0,280.05,283.72,1584467
ALK,52.51,53.08,50.74,51.14,1878126
ALL,131.31,133.09,129.61,131.58,2465113
ALLE,117.27,117.84,112.87,113.76,630849
ALTR,54.96,55.44,52.62,53.74,378679
AMAT,116.07,116.9,111.85,113.47,8172534
AMCR,12.88,12.88,12.5,12.64,22552471
AMD,97.65,97.84,92.17,93.87,153129770
AME,125.92,126.48,121.335,122.17,1278219
AMG,133.38,133.38,129.23,131.17,486179
AMGN,235.5,238.84,232.24,234.35,3357092
AMP,279.23,280.865,267.825,270.7,602156
AMT,244.98,246.47,239.7,241.48,1375959
AMZN,123.0,123.499,115.0725,116.40700000000001,144391220
AN,125.88,125.88,121.23,122.86,826588
ANET,116.54,116.9,109.5,110.98,2989943
ANF,36.04,36.06,34.57,35.19,1000422
ANSS,290.0,292.99,268.58099999999996,272.67,910074
AON,288.95,291.01,281.0,286.55,1055826
AOS,60.96,61.275,58.41,58.93,847057
APA,44.83,45.25,40.68,41.3,15617237
APD,247.56,253.99900000000002,233.77,235.98,1446911
APH,73.08,73.23,70.37,71.16,1678810
APTV,106.08,110.94,103.4,104.63,2492014
ARE,183.61,184.6768,177.37,179.18,928287
ATI,28.74,29.03,26.055,26.62,2458877
ATO,115.29,117.5,113.93,115.04,1006623
ATVI,79.11,79.11,78.53,78.76,7754900
AVB,222.63,223.09,214.33,216.72,1107940
AVGO,594.23,597.865,574.285,579.99,3280649
AVY,182.18,183.935,177.34,179.27,522890
AWK,151.55,152.37,147.11,148.36,693532
AXP,176.64,176.76,169.33,171.01,2987115
AYI,176.97,178.02,170.66,172.48,234007
AZO,2039.87,2043.11,1954.395,1973.09,138899
BA,155.69,157.99,149.05,150.47,7950792
BAC,38.05,38.21,36.8701,37.54,48860647
BALL,81.79,81.88,74.13,76.8,3650273
BAX,72.74,73.39,72.1,72.99,3029673
BBBY,13.86,13.945,12.525,12.76,4780471
BBWI,53.32,54.9278,52.85,54.06,4790966
BBY,96.28,96.28,91.01,92.21,2258815
BDX,251.01,260.88,248.83,259.64,2461750
BEAM,41.52,42.18,36.2,37.02,1494057
BEN,26.18,26.38,24.51,25.04,5083810
BF.B,66.84,67.06,64.8,65.19,1079024
BHF,55.21,55.21,52.14,53.49,640852
BIG,32.26,32.645,30.445,31.63,926112
BIIB,207.63,209.39,199.59,201.18,1384834
BIO,509.12,509.12,494.21,507.45,279600
BK,44.33,44.33,43.25,44.1,5736326
BKNG,2300.0,2308.0,2156.7,2171.91,1039471
BKR,32.92,33.11,31.22,32.02,9915466
BLK,651.29,656.9,626.63,633.81,889551
BMY,76.39,77.03,75.53,76.25,14788074
BR,148.11,149.22,141.67,143.07,538566
BRK.B,325.85,325.85,315.16,318.68,5265994
BRO,60.92,61.31,58.25,58.96,1538222
BSX,42.47,42.93,41.575,42.03,9579476
BTU,23.41,23.5,20.78,22.22,6960930
BWA,38.13,38.98,37.63,38.1,2878987
BXP,122.63,122.89,118.69,119.67,806483
C,51.44,52.1267,50.69,51.31,25755991
CAG,35.67,35.88,35.205,35.42,3732340
CAH,55.04,59.2,54.41,57.87,6229015
CARR,38.96,39.43,37.57,37.96,5054087
CAT,222.4,223.15,213.77,215.93,3005558
CB,212.12,213.21,206.55,208.0,1771949
CBOE,114.35,114.595,110.84,111.29,865918
CBRE,84.32,85.96,81.19,81.77,2823473
CCI,183.83,184.97,179.89,181.59,1393588
CCK,112.94,113.99,107.375,109.26,1232260
CCL,17.3,17.54,16.36,16.54,44517774
CDAY,59.85,59.85,54.76,56.47,5187073
CDNS,156.08,156.49,147.15,149.4,1590186
CDW,175.15,176.63,168.63,171.21,1190501
CE,155.1,155.72,149.18,151.55,759452
CEG,61.22,61.99,59.17,60.16,1946942
CF,102.56,106.68,97.01,100.29,3735300
CFG,40.76,41.18,39.71,40.59,6161068
CHD,96.09,96.38,93.99,94.78,1697818
CHK,92.99,95.95,89.84,95.57,3094474
CHRW,110.04,111.45,105.405,106.37,1465706
CHTR,444.79,462.93,444.79,456.2,2223313
CI,253.9,255.80700000000002,249.79,252.08,1628528
CIEN,56.51,56.535,54.2,54.74,1373073
CINF,126.0,127.01,124.06,125.85,691126
CL,76.49,76.87,75.56,76.09,5056323
CLF,26.81,27.12,24.57,25.03,17264439
CLX,148.55,150.25,146.59,148.27,1331428
CMA,84.93,85.0,80.87,82.93,1355965
CMCSA,41.13,41.6,40.04,40.38,30240525
CME,219.99,219.99,211.13,213.27,1427329
CMG,1415.57,1430.3,1344.49,1369.86,496921
CMI,205.61,207.34,202.075,204.03,808043
CMS,68.21,68.52,66.99,67.48,1370877
CNC,82.17,85.93,82.11,84.82,4679463
CNP,31.27,31.4,30.58,30.94,5211608
CNX,21.65,21.7,19.66,20.51,3323770
COF,132.0,133.41,129.02,130.33,2605030
COO,360.79,360.79,344.025,347.89,259375
COP,103.89,105.885,99.83,102.16,10592982
COST,541.57,542.34,512.17,517.32,3977041
COTY,7.73,7.79,7.39,7.42,14274987
CPB,47.8,48.875,47.8,48.62,3219363
CPRI,47.98,47.98,44.34,44.98,2351892
CPRT,117.43,117.47,112.12,113.09,1403081
CPT,152.79,153.45,149.32,150.55,978081
CPWR,0.00935,0.0102,0.00935,0.0102,11000
CRL,257.47,257.5,245.35,248.19,754959
CRM,180.49,182.235,169.82,172.3,8379395
CSCO,51.15,51.21,49.155,49.61,24846479
CSX,35.09,35.31,34.32,34.65,14006874
CTAS,396.49,398.68,384.12,386.74,458765
CTLT,102.28,103.08,99.19,100.65,1551121
CTRA,32.98,33.0,30.93,31.87,8602656
CTSH,78.75,80.067,72.49,73.6,5033994
CTVA,56.35,59.6,56.33,58.04,6842855
CTXS,101.52,101.68,101.03,101.4,1054553
CVS,100.61,100.61,96.5,97.73,8236317
CVX,169.26,169.5,162.65,166.26,9807618
CZR,65.78,67.16,61.955,62.95,3371633
D,82.26,83.68,81.57,83.04,4926406
DAL,43.15,43.74,41.795,42.13,11983136
DD,67.73,68.14,65.43,66.14,3273010
DE,393.89,396.16,379.11,383.04,1465798
DELL,48.65,48.86,46.91,47.26,3265295
DFS,118.77,120.3,114.43,115.44,2439449
DG,241.18,241.76,231.625,233.64,1577074
DGX,138.29,138.78,135.084,136.18,705611
DHI,72.81,74.2,69.97,71.15,4573756
DHR,256.13,257.16,248.84,251.91,2297103
DIS,114.74,115.27,111.48,112.61,12720190
DISH,28.99,29.3,27.1,27.48,4414915
DLR,144.35,144.89,140.11,141.36,1323185
DLTR,165.67,165.67,159.84,161.44,1705317
DNB,15.86,15.95,15.18,15.36,994249
DO,8.11,8.16,7.65,7.89,1179712
DOV,136.81,137.84,134.025,135.23,1051245
