Ticker,open,high,low,close,volume
A,136.25,137.25,134.46,135.42,1568085
AA,90.64,92.87,88.11,92.46,5111285
AAL,17.27,17.38,16.82,17.3,29985345
AAP,215.92,215.92,210.07,210.49,706110
AAPL,172.17,175.73,172.0,175.6,90371916
ABBV,160.61,162.03,159.53,161.97,4516453
ABC,154.05,154.8,152.51,154.73,676494
ABMD,320.77,322.92,314.5899,321.81,170928
ABT,119.38,120.0,118.71,119.99,5350889
ACN,326.58,330.89,325.335,330.74,1984417
ADBE,433.415,450.32,433.15,450.01,4472560
ADI,164.18,167.45,163.35,167.26,2745255
ADM,92.98,93.1,91.57,92.35,3924037
ADP,219.09,220.67,218.12,220.65,1202835
ADS,58.24,58.49,55.7,56.27,972386
ADSK,212.87,216.09,211.45,215.41,1698238
ADT,7.4,7.485,7.34,7.45,1778912
AEE,90.79,92.0,89.98,91.8,1838003
AEP,96.78,97.62,95.97,97.61,2465550
AES,24.28,24.67,24.25,24.65,3714261
AFL,65.31,65.32,64.55,65.28,1851812
AIG,63.95,64.16,63.33,63.73,3486497
AIV,7.41,7.43,7.32,7.41,1123268
AIZ,184.23,184.23,181.98,183.67,268970
AJG,168.29,170.38,167.37,170.33,614439
AKAM,117.57,119.49,117.36,119.44,1357164
ALB,217.41,218.965,210.33,214.34,832779
ALGN,435.08,438.31,426.59,434.0,546704
ALK,57.75,58.11,56.6,57.19,1931821
ALL,141.32,141.5,139.84,140.6,2543125
ALLE,112.0,113.76,111.51,113.48,432860
ALTR,62.36,64.05,62.36,64.0,109581
AMAT,135.09,137.75,133.7,137.66,5209555
AMCR,11.34,11.37,11.175,11.35,8092881
AMD,117.7,120.41,116.71,120.24,92966149
AME,133.45,134.05,132.4,133.67,576801
AMG,143.64,143.64,139.8,142.82,111896
AMGN,238.82,240.57,237.98,240.47,2045354
AMP,314.78,314.97,307.95,311.1,671977
AMT,241.75,245.19,241.0,245.03,1382794
AMZN,164.975,169.0375,164.9,168.9905,59853820
AN,111.69,111.69,108.09,109.69,633140
ANET,138.01,140.22,136.1117,139.39,1019218
ANF,31.82,33.32,31.73,33.26,2173298
ANSS,310.25,318.4,310.25,318.4,374636
AON,322.94,327.08,321.66,326.22,1254992
AOS,66.8,67.0,66.11,66.66,610534
APA,40.5,40.5,38.93,39.85,7191117
APD,246.6,249.97,245.64,248.31,1565154
APH,75.69,75.97,75.03,75.81,2306218
APTV,118.24,119.25,117.44,118.85,1530931
ARE,195.66,197.0,194.66,196.7,768120
ATI,27.55,27.6523,26.77,27.09,1152462
ATO,118.47,118.47,117.13,117.79,1134803
ATVI,79.31,80.07,79.18,80.01,4970327
AVB,247.91,250.26,246.21,249.99,457412
AVGO,625.88,633.3,615.78,632.88,1442861
