open,high,low,close,volume,Date,Time
140.09,140.115,140.01,140.025,55756,20220705,18:15:00
140.025,140.065,139.89,139.95,94078,20220705,18:16:00
139.97,140.115,139.97,140.085,98671,20220705,18:17:00
140.08,140.15,140.03,140.145,42076,20220705,18:18:00
140.14,140.28,140.12,140.25,90289,20220705,18:19:00
140.26,140.28,140.15,140.23,73011,20220705,18:20:00
140.22,140.2299,140.1501,140.195,35527,20220705,18:21:00
140.2,140.3,140.2,140.25,65235,20220705,18:22:00
140.25,140.39,140.2,140.3622,129097,20220705,18:23:00
140.37,140.39,140.31,140.38,78223,20220705,18:24:00
140.38,140.49,140.32,140.46,122710,20220705,18:25:00
140.465,140.57,140.43,140.55,135943,20220705,18:26:00
140.555,140.62,140.5399,140.595,154452,20220705,18:27:00
140.6,140.63,140.56,140.61,72538,20220705,18:28:00
140.615,140.685,140.58,140.6,143500,20220705,18:29:00
140.605,140.765,140.6,140.765,121786,20220705,18:30:00
140.76,140.87,140.71,140.7415,210117,20220705,18:31:00
140.74,140.79,140.665,140.785,104284,20220705,18:32:00
140.79,140.91,140.74,140.79,161084,20220705,18:33:00
140.79,141.0,140.73,140.98,196851,20220705,18:34:00
140.98,141.07,140.89,141.07,319909,20220705,18:35:00
141.07,141.17,140.93,141.16,221706,20220705,18:36:00
141.17,141.2,141.1,141.125,122111,20220705,18:37:00
141.1229,141.23,141.08,141.2,110897,20220705,18:38:00
141.185,141.395,141.185,141.385,175226,20220705,18:39:00
141.39,141.44,141.35,141.375,137643,20220705,18:40:00
141.385,141.3999,141.31,141.365,134923,20220705,18:41:00
141.3619,141.3659,141.18,141.2509,175011,20220705,18:42:00
141.26,141.2899,141.175,141.23,91861,20220705,18:43:00
141.23,141.24,141.16,141.19,117497,20220705,18:44:00
141.205,141.218,141.11,141.1912,99571,20220705,18:45:00
141.1941,141.3099,141.13,141.17,129354,20220705,18:46:00
141.19,141.2,141.06,141.08,110878,20220705,18:47:00
141.09,141.0978,140.92,140.98,153793,20220705,18:48:00
140.985,141.055,140.9339,141.025,98061,20220705,18:49:00
141.03,141.07,140.99,141.0,91893,20220705,18:50:00
141.0,141.0325,140.94,141.02,106878,20220705,18:51:00
141.0101,141.04,140.83,140.8699,101811,20220705,18:52:00
140.87,140.8799,140.805,140.8499,117506,20220705,18:53:00
140.85,140.94,140.85,140.909,83330,20220705,18:54:00
140.9,140.94,140.85,140.91,74270,20220705,18:55:00
140.91,141.06,140.89,141.015,106953,20220705,18:56:00
141.03,141.04,140.93,141.0,81945,20220705,18:57:00
141.0,141.03,140.95,141.0,61541,20220705,18:58:00
141.0,141.0199,140.905,140.92,67165,20220705,18:59:00
140.92,140.937,140.812,140.84,91108,20220705,19:00:00
140.83,140.84,140.59,140.655,167344,20220705,19:01:00
140.65,140.785,140.61,140.765,96732,20220705,19:02:00
140.765,140.8131,140.7,140.8101,81147,20220705,19:03:00
140.82,140.865,140.79,140.848,84961,20220705,19:04:00
140.865,141.09,140.78,140.97,250851,20220705,19:05:00
140.98,141.09,140.905,141.09,100547,20220705,19:06:00
141.09,141.1885,141.06,141.155,167872,20220705,19:07:00
141.155,141.27,141.0903,141.15,157347,20220705,19:08:00
141.15,141.227,141.08,141.2259,127749,20220705,19:09:00
141.22,141.2399,141.14,141.2,100279,20220705,19:10:00
141.205,141.2168,140.995,141.02,139752,20220705,19:11:00
141.025,141.06,140.87,140.95,130156,20220705,19:12:00
140.94,140.96,140.8132,140.9192,107815,20220705,19:13:00
140.92,140.99,140.87,140.9505,100604,20220705,19:14:00
140.95,140.98,140.85,140.9,100241,20220705,19:15:00
140.9,140.92,140.8,140.8,105246,20220705,19:16:00
140.81,140.85,140.75,140.8199,108597,20220705,19:17:00
140.84,140.85,140.615,140.615,121955,20220705,19:18:00
140.62,140.74,140.55,140.66,148403,20220705,19:19:00
140.67,140.895,140.6662,140.87,134110,20220705,19:20:00
140.88,140.99,140.8799,140.95,126316,20220705,19:21:00
140.9501,140.955,140.8601,140.93,86774,20220705,19:22:00
140.93,141.13,140.93,140.96,213351,20220705,19:23:00
140.97,141.09,140.95,141.08,126037,20220705,19:24:00
141.0893,141.145,141.01,141.08,183358,20220705,19:25:00
141.1,141.15,141.03,141.14,119734,20220705,19:26:00
141.1466,141.1658,141.02,141.1201,97172,20220705,19:27:00
141.1277,141.42,141.11,141.34,263054,20220705,19:28:00
141.3499,141.3499,141.19,141.23,173398,20220705,19:29:00
141.23,141.32,141.105,141.1651,199019,20220705,19:30:00
141.17,141.195,141.05,141.1129,89878,20220705,19:31:00
141.12,141.24,141.1111,141.24,85934,20220705,19:32:00
141.2409,141.265,141.2,141.24,101287,20220705,19:33:00
141.2447,141.37,141.23,141.37,92989,20220705,19:34:00
141.38,141.405,141.31,141.3892,142672,20220705,19:35:00
141.39,141.39,141.125,141.255,228390,20220705,19:36:00
141.25,141.28,141.09,141.1999,135642,20220705,19:37:00
141.19,141.3999,141.15,141.3999,160535,20220705,19:38:00
141.4,141.4299,141.315,141.3741,138271,20220705,19:39:00
141.375,141.41,141.3358,141.3803,107085,20220705,19:40:00
141.3804,141.4299,141.33,141.3991,106163,20220705,19:41:00
141.395,141.49,141.35,141.4401,183272,20220705,19:42:00
141.4401,141.4782,141.38,141.46,116875,20220705,19:43:00
141.465,141.47,141.27,141.335,162439,20220705,19:44:00
141.33,141.39,141.24,141.28,171604,20220705,19:45:00
141.2899,141.38,141.24,141.26,140223,20220705,19:46:00
141.26,141.34,141.1802,141.31,169828,20220705,19:47:00
141.305,141.425,141.25,141.3,207203,20220705,19:48:00
141.305,141.45,141.28,141.4411,158412,20220705,19:49:00
141.44,141.45,141.21,141.41,438484,20220705,19:50:00
141.4,141.42,141.3,141.39,177886,20220705,19:51:00
141.38,141.41,141.21,141.2299,187454,20220705,19:52:00
141.225,141.31,141.15,141.275,263624,20220705,19:53:00
141.27,141.5,141.215,141.31,437812,20220705,19:54:00
141.31,141.41,141.18,141.275,351571,20220705,19:55:00
141.275,141.42,141.2,141.42,327389,20220705,19:56:00
141.43,141.47,141.38,141.4475,304855,20220705,19:57:00
141.45,141.46,141.37,141.43,354054,20220705,19:58:00
141.43,141.61,141.3818,141.59,791658,20220705,19:59:00
141.36,141.98,141.29,141.7599,1137678,20220706,13:30:00
141.75,141.96,141.43,141.5,301942,20220706,13:31:00
141.4969,142.18,141.4969,142.18,452008,20220706,13:32:00
142.19,142.4,142.06,142.19,313454,20220706,13:33:00
142.17,142.3953,142.04,142.1198,325606,20220706,13:34:00
142.12,142.34,141.64,141.7988,343317,20220706,13:35:00
141.77,141.89,141.5106,141.64,309473,20220706,13:36:00
141.68,141.72,141.41,141.44,215139,20220706,13:37:00
141.46,141.66,141.4,141.41,286331,20220706,13:38:00
141.42,141.71,141.325,141.45,228375,20220706,13:39:00
141.47,141.7754,141.44,141.7754,178972,20220706,13:40:00
141.78,141.99,141.59,141.8,304707,20220706,13:41:00
141.79,142.29,141.73,142.27,290082,20220706,13:42:00
142.26,142.34,142.155,142.295,232221,20220706,13:43:00
142.3,142.3,141.99,142.185,220531,20220706,13:44:00
142.2,142.2799,141.73,141.76,231139,20220706,13:45:00
141.735,141.76,141.4703,141.57,292196,20220706,13:46:00
141.57,141.89,141.5,141.73,256956,20220706,13:47:00
141.72,142.06,141.64,142.05,196908,20220706,13:48:00
142.0562,142.12,141.8,141.83,209475,20220706,13:49:00
141.85,142.1164,141.705,141.9,175645,20220706,13:50:00
141.9,141.97,141.64,141.7,184022,20220706,13:51:00
141.69,141.9,141.58,141.78,176324,20220706,13:52:00
141.77,142.17,141.74,142.1369,236107,20220706,13:53:00
142.13,142.13,141.85,142.035,161589,20220706,13:54:00
142.07,142.29,141.92,142.2401,252269,20220706,13:55:00
142.26,142.45,142.2,142.3908,278827,20220706,13:56:00
142.39,142.59,142.3708,142.4599,317790,20220706,13:57:00
142.47,142.78,142.47,142.77,255133,20220706,13:58:00
142.77,142.87,142.68,142.82,243904,20220706,13:59:00
142.82,142.82,142.145,142.1699,438686,20220706,14:00:00
142.18,142.53,142.015,142.28,272877,20220706,14:01:00
142.28,142.47,142.1301,142.31,159048,20220706,14:02:00
142.3011,142.72,142.29,142.52,297801,20220706,14:03:00
142.53,142.74,142.4401,142.5252,260378,20220706,14:04:00
142.53,142.8006,142.48,142.8001,264614,20220706,14:05:00
142.81,143.07,142.77,142.8789,515555,20220706,14:06:00
142.872,143.5885,142.81,143.5,633226,20220706,14:07:00
143.4996,143.67,143.42,143.66,350957,20220706,14:08:00
143.6601,143.7,143.45,143.69,286014,20220706,14:09:00
143.69,143.7501,143.5173,143.5173,303622,20220706,14:10:00
143.515,143.5799,143.33,143.42,455878,20220706,14:11:00
143.4073,143.57,143.28,143.325,222192,20220706,14:12:00
143.3218,143.3218,142.85,142.92,280027,20220706,14:13:00
142.91,142.93,142.6584,142.8845,228216,20220706,14:14:00
142.88,143.0,142.83,142.85,221250,20220706,14:15:00
142.845,143.11,142.765,143.0,209872,20220706,14:16:00
142.99,143.0,142.56,142.82,211522,20220706,14:17:00
142.82,142.955,142.6901,142.87,203492,20220706,14:18:00
142.9,142.97,142.7,142.8,138315,20220706,14:19:00
142.79,142.96,142.63,142.8199,176815,20220706,14:20:00
142.84,142.875,142.54,142.55,201200,20220706,14:21:00
142.5401,142.62,142.46,142.58,171017,20220706,14:22:00
142.5972,142.93,142.57,142.9291,330442,20220706,14:23:00
142.93,143.07,142.805,142.89,260098,20220706,14:24:00
142.87,142.87,142.63,142.655,131552,20220706,14:25:00
142.67,142.83,142.61,142.83,242894,20220706,14:26:00
142.83,142.86,142.59,142.615,140118,20220706,14:27:00
142.61,142.83,142.5638,142.68,115106,20220706,14:28:00
142.685,142.8999,142.67,142.76,137598,20220706,14:29:00
142.75,142.83,142.64,142.6696,134720,20220706,14:30:00
142.68,142.94,142.57,142.92,189214,20220706,14:31:00
142.92,142.99,142.7777,142.84,198710,20220706,14:32:00
142.835,142.84,142.63,142.7183,129109,20220706,14:33:00
142.71,142.7484,142.54,142.55,124953,20220706,14:34:00
142.56,142.68,142.41,142.63,262413,20220706,14:35:00
142.62,142.65,142.48,142.59,148787,20220706,14:36:00
142.59,142.67,142.3601,142.48,170901,20220706,14:37:00
142.48,142.64,142.455,142.625,158076,20220706,14:38:00
142.625,142.695,142.575,142.69,173047,20220706,14:39:00
142.7,142.71,142.42,142.54,125042,20220706,14:40:00
142.51,142.56,142.38,142.42,98684,20220706,14:41:00
142.41,142.7,142.39,142.65,106464,20220706,14:42:00
142.65,142.91,142.64,142.88,229041,20220706,14:43:00
142.88,142.96,142.82,142.88,212589,20220706,14:44:00
142.885,142.9924,142.82,142.9799,161102,20220706,14:45:00
142.97,143.04,142.7801,142.7882,173091,20220706,14:46:00
142.81,142.9399,142.75,142.7511,134895,20220706,14:47:00
142.76,142.8317,142.619,142.67,123761,20220706,14:48:00
142.655,142.67,142.35,142.36,155622,20220706,14:49:00
142.352,142.52,142.3216,142.485,151888,20220706,14:50:00
