open,high,low,close,volume,Date,Time
2274.995,2278.08,2274.995,2277.59,760,20220706,16:06:00
2278.14,2278.2,2278.14,2278.2,595,20220706,16:07:00
2278.2179,2278.2179,2276.505,2277.82,754,20220706,16:08:00
2275.39,2277.37,2274.79,2276.68,530,20220706,16:09:00
2277.2951,2277.2951,2277.2951,2277.2951,180,20220706,16:10:00
2277.2901,2277.7648,2277.29,2277.7648,560,20220706,16:11:00
2277.76,2279.5,2277.76,2279.5,300,20220706,16:12:00
2280.05,2281.55,2280.05,2281.3,878,20220706,16:13:00
2280.97,2282.89,2280.9,2282.89,580,20220706,16:14:00
2283.205,2283.205,2283.205,2283.205,100,20220706,16:15:00
2281.24,2282.305,2281.24,2282.305,380,20220706,16:16:00
2282.72,2283.0,2281.62,2281.62,900,20220706,16:17:00
2280.91,2281.12,2280.91,2281.12,280,20220706,16:18:00
2281.905,2282.915,2281.16,2282.91,500,20220706,16:19:00
2284.69,2284.69,2283.54,2283.875,608,20220706,16:20:00
2284.09,2284.09,2282.81,2283.01,1150,20220706,16:21:00
2284.73,2284.73,2284.73,2284.73,400,20220706,16:22:00
2282.71,2282.95,2281.67,2281.67,557,20220706,16:23:00
2282.665,2282.665,2281.28,2281.3071,680,20220706,16:24:00
2280.15,2281.795,2280.15,2281.79,460,20220706,16:25:00
2282.66,2282.66,2282.66,2282.66,100,20220706,16:26:00
2282.3,2283.41,2282.3,2283.41,760,20220706,16:27:00
