open,high,low,close,volume,datetime
400.27,402.69,400.27,401.3,5194,20220518
401.47,403.255,401.47,403.255,600,20220518
403.355,403.355,403.355,403.355,100,20220518
403.04,405.05,402.58,405.05,919,20220518
404.29,404.6,403.7334,404.6,1920,20220518
405.72,405.85,404.48,404.48,500,20220518
405.685,405.685,405.05,405.05,800,20220518
403.97,404.52,403.94,404.52,896,20220518
403.795,403.795,403.69,403.69,1000,20220518
403.33,403.33,402.485,402.495,1211,20220518
402.45,403.6,402.115,403.09,5468,20220518
403.63,403.7525,402.205,402.205,5045,20220518
403.14,403.88,403.14,403.88,1345,20220518
403.5,403.5,403.055,403.06,300,20220518
402.67,403.34,402.5,403.34,2256,20220518
402.56,402.86,402.5,402.5,864,20220518
402.64,403.005,402.64,403.005,500,20220518
403.43,403.43,403.43,403.43,100,20220518
403.61,403.61,403.595,403.595,300,20220518
404.07,404.09,404.07,404.09,1100,20220518
403.845,403.845,403.22,403.22,200,20220518
403.435,403.435,402.625,402.625,300,20220518
403.465,403.465,403.465,403.465,100,20220518
403.27,404.55,403.26,404.55,1375,20220518
404.9519,404.9519,404.9519,404.9519,101,20220518
404.2,404.2,404.2,404.2,100,20220518
404.59,404.735,404.58,404.735,300,20220518
404.75,404.75,404.75,404.75,200,20220518
404.05,404.05,403.835,403.835,200,20220518
403.0,403.0,403.0,403.0,100,20220518
402.83,402.83,402.195,402.5525,1200,20220518
402.97,403.22,402.75,403.22,3392,20220518
403.335,403.35,403.335,403.35,200,20220518
403.9,404.44,403.9,404.435,701,20220518
404.41,404.41,404.35,404.35,200,20220518
405.44,405.44,405.3,405.3,300,20220518
404.92,404.92,404.9,404.9,245,20220518
404.11,404.11,404.11,404.11,158,20220518
403.585,403.585,403.585,403.585,100,20220518
403.0,403.0,403.0,403.0,200,20220518
403.1,403.1,402.64,402.95,1295,20220518
404.22,404.41,403.59,403.59,353,20220518
403.71,403.85,403.57,403.57,300,20220518
403.02,403.02,402.51,402.775,1330,20220518
402.44,402.45,401.94,402.45,514,20220518
402.465,402.465,402.11,402.11,500,20220518
402.155,402.2194,401.89,401.89,1100,20220518
402.01,403.56,401.96,403.56,4770,20220518
402.94,403.31,402.32,402.98,5937,20220518
402.56,402.56,402.35,402.35,304,20220518
402.7,402.71,402.7,402.71,248,20220518
403.41,403.415,403.41,403.415,200,20220518
403.5,403.55,403.24,403.4125,600,20220518
402.83,403.055,402.71,402.71,400,20220518
403.02,403.63,402.95,403.4675,1101,20220518
403.86,404.12,403.18,403.18,1186,20220518
403.45,403.45,403.27,403.27,201,20220518
403.46,403.47,403.46,403.47,259,20220518
404.1,404.1,404.1,404.1,100,20220518
404.415,404.415,404.415,404.415,100,20220518
403.91,403.91,403.86,403.86,200,20220518
404.36,404.36,404.14,404.14,200,20220518
403.76,403.76,403.3401,403.3401,899,20220518
403.95,403.98,403.63,403.96,642,20220518
404.105,404.105,404.105,404.105,100,20220518
403.0,403.0,402.83,402.83,473,20220518
403.09,403.09,403.09,403.09,100,20220518
403.29,403.29,403.2,403.2,252,20220518
403.0,403.0,403.0,403.0,200,20220518
402.52,402.52,402.52,402.52,100,20220518
402.42,403.0,402.42,403.0,1338,20220518
402.97,403.21,402.97,403.21,216,20220518
403.435,403.5,403.435,403.5,200,20220518
403.11,403.34,403.11,403.34,450,20220518
403.2315,403.2315,403.2315,403.2315,140,20220518
403.11,403.385,403.11,403.37,502,20220518
403.29,403.29,403.29,403.29,100,20220518
403.2,403.2,403.2,403.2,195,20220518
403.075,403.075,403.075,403.075,100,20220518
403.06,403.06,402.73,402.86,1125,20220518
403.145,403.145,402.825,402.825,400,20220518
402.745,402.855,402.12,402.51,3975,20220518
402.22,403.48,402.22,403.32,4034,20220518
403.31,403.61,403.275,403.61,1020,20220518
403.69,403.69,403.69,403.69,100,20220518
403.935,403.9575,403.935,403.9575,300,20220518
403.63,403.63,403.63,403.63,100,20220518
403.92,403.92,403.65,403.65,259,20220518
403.42,403.42,403.42,403.42,165,20220518
403.42,403.98,403.42,403.98,300,20220518
404.29,404.29,404.29,404.29,100,20220518
404.14,404.14,404.14,404.14,100,20220518
403.895,403.895,403.895,403.895,2050,20220518
404.42,404.71,404.14,404.14,300,20220518
404.13,404.13,404.13,404.13,100,20220518
404.05,404.05,404.05,404.05,100,20220518
403.01,403.01,402.81,402.985,1218,20220518
403.01,403.05,402.84,402.84,1290,20220518
402.95,403.3,402.95,403.3,500,20220518
402.965,403.13,402.9,402.935,1930,20220518
402.94,402.94,402.94,402.94,126,20220518
403.18,403.33,403.18,403.325,1019,20220518
403.205,403.55,403.205,403.445,300,20220518
403.47,403.47,403.315,403.315,200,20220518
403.115,403.12,402.78,403.03,700,20220518
403.0,403.0,402.76,402.76,1178,20220518
402.485,402.53,402.485,402.53,200,20220518
402.4,402.4,402.4,402.4,100,20220518
402.4,402.775,402.4,402.73,2804,20220518
402.73,403.15,402.64,402.91,4442,20220518
403.0,403.24,403.0,403.24,2575,20220518
402.9,402.92,402.64,402.92,1540,20220518
402.97,403.3,402.97,403.3,1586,20220518
403.37,403.45,403.37,403.45,416,20220518
403.22,403.22,403.22,403.22,200,20220518
403.0,403.4561,402.93,403.4561,505,20220518
402.93,403.21,402.93,403.21,300,20220518
403.04,403.04,403.01,403.01,200,20220518
402.8,403.0,402.8,403.0,638,20220518
403.26,403.26,403.05,403.14,504,20220518
402.8,403.04,402.7,403.04,406,20220518
