Ticker,date,root,expiration,strike,option_type,OpenPrice,HighPrice,LowPrice,ClosePrice,TotalVolume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
.SPX20220520C2050,20220418,SPX,20220520,2050.0,C,0.0,0.0,0.0,0.0,0,15,2317.8,15,2327.0,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9993,0.0,-0.0387,0.0295,178.0046,30,2342.1,30,2359.1,4367.5898,4439.1099,0.0,0,
.SPX20220520P2050,20220418,SPX,20220520,2050.0,P,0.2,0.2,0.15,0.15,49,611,0.15,2517,0.25,4376.2002,4377.4399,4373.65,4376.9199,0.8305,-0.0006,0.0,-0.0382,0.0292,-0.2641,1321,0.1,2222,0.25,4367.5898,4439.1099,0.1857,1878,
.SPX20220520C2100,20220418,SPX,20220520,2100.0,C,0.0,0.0,0.0,0.0,0,15,2267.8,15,2277.0,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9992,0.0,-0.0461,0.0357,182.2916,30,2292.1,16,2308.1,4367.5898,4439.1099,0.0,0,
.SPX20220520P2100,20220418,SPX,20220520,2100.0,P,0.3,0.3,0.2,0.2,49,3466,0.15,643,0.25,4376.2002,4377.4399,4373.65,4376.9199,0.8058,-0.0007,0.0,-0.0383,0.0301,-0.2731,1908,0.1,1241,0.25,4367.5898,4439.1099,0.2204,11807,
.SPX20220520C2150,20220418,SPX,20220520,2150.0,C,0.0,0.0,0.0,0.0,0,15,2217.9,15,2227.1,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9998,0.0,-0.0112,0.0101,186.9037,30,2242.2,30,2259.2,4367.5898,4439.1099,0.0,0,
.SPX20220520P2150,20220418,SPX,20220520,2150.0,P,0.25,0.25,0.2,0.25,45,479,0.2,2593,0.3,4376.2002,4377.4399,4373.65,4376.9199,0.7961,-0.0008,0.0,-0.0463,0.0369,-0.3406,358,0.15,2163,0.3,4367.5898,4439.1099,0.24,3005,
.SPX20220520C2200,20220418,SPX,20220520,2200.0,C,0.0,0.0,0.0,0.0,0,15,2168.0,15,2177.1,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9994,0.0,-0.0296,0.0255,191.1008,30,2192.2,30,2209.3,4367.5898,4439.1099,0.0,0,
.SPX20220520P2200,20220418,SPX,20220520,2200.0,P,0.35,0.35,0.25,0.25,238,3474,0.2,1443,0.3,4376.2002,4377.4399,4373.65,4376.9199,0.7719,-0.0009,0.0,-0.0463,0.0381,-0.3514,1702,0.15,1746,0.3,4367.5898,4439.1099,0.2607,15071,
.SPX20220520C2250,20220418,SPX,20220520,2250.0,C,0.0,0.0,0.0,0.0,0,15,2118.2,15,2126.9,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9983,0.0,-0.0906,0.0717,194.9689,30,2142.3,16,2158.3,4367.5898,4439.1099,0.0,1,
.SPX20220520P2250,20220418,SPX,20220520,2250.0,P,0.35,0.35,0.25,0.25,83,1403,0.25,2704,0.35,4376.2002,4377.4399,4373.65,4376.9199,0.7599,-0.001,0.0,-0.054,0.0451,-0.4223,318,0.2,1026,0.3,4367.5898,4439.1099,0.3048,1651,
.SPX20220520C2300,20220418,SPX,20220520,2300.0,C,0.0,0.0,0.0,0.0,0,15,2068.1,15,2077.3,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9996,0.0,-0.0207,0.0195,199.8548,30,2092.4,30,2109.6,4367.5898,4439.1099,0.0,0,
.SPX20220520P2300,20220418,SPX,20220520,2300.0,P,0.4,0.4,0.3,0.3,76,3705,0.25,2913,0.4,4376.2002,4377.4399,4373.65,4376.9199,0.7417,-0.0012,0.0,-0.0578,0.0495,-0.4668,1801,0.2,1732,0.35,4367.5898,4439.1099,0.3388,15523,
.SPX20220520C2350,20220418,SPX,20220520,2350.0,C,0.0,0.0,0.0,0.0,0,15,2018.2,15,2027.3,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9998,0.0,-0.0113,0.0116,204.2765,30,2042.4,30,2059.4,4367.5898,4439.1099,0.0,0,
.SPX20220520P2350,20220418,SPX,20220520,2350.0,P,0.4,0.4,0.35,0.35,72,3711,0.3,563,0.4,4376.2002,4377.4399,4373.65,4376.9199,0.7225,-0.0013,0.0,-0.0608,0.0535,-0.5074,714,0.25,2082,0.4,4367.5898,4439.1099,0.3889,1499,
.SPX20220520C2400,20220418,SPX,20220520,2400.0,C,0.0,0.0,0.0,0.0,0,15,1968.3,15,1977.4,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9994,0.0,-0.0291,0.0284,208.454,30,1992.5,30,2009.5,4367.5898,4439.1099,0.0,0,
.SPX20220520P2400,20220418,SPX,20220520,2400.0,P,0.45,0.49,0.35,0.35,78,4628,0.35,1732,0.45,4376.2002,4377.4399,4373.65,4376.9199,0.7086,-0.0015,0.0,-0.0685,0.0613,-0.5894,2246,0.25,1053,0.4,4367.5898,4439.1099,0.4269,6497,
.SPX20220520C2450,20220418,SPX,20220520,2450.0,C,0.0,0.0,0.0,0.0,0,15,1918.4,15,1927.5,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9987,0.0,-0.0605,0.0568,212.528,30,1942.6,30,1959.6,4367.5898,4439.1099,0.0,0,
.SPX20220520P2450,20220418,SPX,20220520,2450.0,P,0.5,0.55,0.4,0.4,112,4385,0.4,1648,0.5,4376.2002,4377.4399,4373.65,4376.9199,0.6929,-0.0017,0.0,-0.0749,0.0686,-0.6666,2029,0.3,1129,0.45,4367.5898,4439.1099,0.5022,1765,
.SPX20220520C2500,20220418,SPX,20220520,2500.0,C,0.0,0.0,0.0,0.0,0,15,1868.5,15,1877.6,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9991,0.0,-0.0373,0.038,217.0555,30,1892.7,16,1908.7,4367.5898,4439.1099,0.0,3,
.SPX20220520P2500,20220418,SPX,20220520,2500.0,P,0.62,0.62,0.45,0.45,370,4782,0.45,905,0.55,4376.2002,4377.4399,4373.65,4376.9199,0.6773,-0.0019,0.0,-0.0819,0.0767,-0.7526,1933,0.35,1414,0.5,4367.5898,4439.1099,0.5252,5671,
.SPX20220520C2550,20220418,SPX,20220520,2550.0,C,0.0,0.0,0.0,0.0,0,15,1818.6,15,1827.7,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9993,0.0,-0.0291,0.0313,221.4661,30,1842.7,30,1859.7,4367.5898,4439.1099,0.0,0,
.SPX20220520P2550,20220418,SPX,20220520,2550.0,P,0.65,0.65,0.5,0.5,228,4616,0.5,2913,0.65,4376.2002,4377.4399,4373.65,4376.9199,0.664,-0.0022,0.0,-0.0919,0.0879,-0.8733,1787,0.4,1297,0.55,4367.5898,4439.1099,0.5895,5775,
.SPX20220520C2600,20220418,SPX,20220520,2600.0,C,0.0,0.0,0.0,0.0,0,15,1768.7,15,1777.8,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9989,0.0,-0.0449,0.048,225.6477,30,1792.9,16,1808.9,4367.5898,4439.1099,0.0,0,
.SPX20220520P2600,20220418,SPX,20220520,2600.0,P,0.7,0.7,0.6,0.6,253,1300,0.6,2107,0.7,4376.2002,4377.4399,4373.65,4376.9199,0.6498,-0.0025,0.0,-0.1016,0.0992,-0.9982,2129,0.45,737,0.6,4367.5898,4439.1099,0.6512,13403,
.SPX20220520C2650,20220418,SPX,20220520,2650.0,C,0.0,0.0,0.0,0.0,0,15,1718.8,15,1727.9,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9997,0.0,-0.0114,0.0143,230.322,30,1742.9,30,1759.9,4367.5898,4439.1099,0.0,0,
.SPX20220520P2650,20220418,SPX,20220520,2650.0,P,0.8,0.85,0.65,0.65,313,4596,0.65,497,0.75,4376.2002,4377.4399,4373.65,4376.9199,0.6323,-0.0027,0.0,-0.1074,0.1078,-1.0934,1951,0.5,1928,0.7,4367.5898,4439.1099,0.7359,7437,
.SPX20220520C2700,20220418,SPX,20220520,2700.0,C,0.0,0.0,0.0,0.0,0,15,1668.9,15,1678.0,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.9995,0.0,-0.0199,0.0246,234.5724,30,1693.0,30,1710.0,4367.5898,4439.1099,0.0,1,
.SPX20220520P2700,20220418,SPX,20220520,2700.0,P,0.95,0.95,0.7,0.7,256,3226,0.75,1318,0.85,4376.2002,4377.4399,4373.65,4376.9199,0.6193,-0.0031,0.0,-0.12,0.123,-1.2644,1010,0.6,1405,0.75,4367.5898,4439.1099,0.8215,14805,
.SPX20220520C2750,20220418,SPX,20220520,2750.0,C,0.0,0.0,0.0,0.0,0,15,1619.1,15,1628.1,4376.2002,4377.4399,4373.65,4376.9199,0.0,0.999,0.0,-0.0368,0.0446,238.7306,30,1641.9,30,1659.1,4367.5898,4439.1099,0.0,0,
.SPX20220520P2750,20220418,SPX,20220520,2750.0,P,1.0,1.0,0.77,0.77,229,2058,0.85,1816,0.95,4376.2002,4377.4399,4373.65,4376.9199,0.605,-0.0036,0.0,-0.1315,0.138,-1.4364,2187,0.65,1959,0.85,4367.5898,4439.1099,0.9155,5174,
.SPX20220520C2800,20220418,SPX,20220520,2800.0,C,0.0,0.0,0.0,0.0,0,15,1569.2,15,1578.2,4376.2002,4377.4399,4373.65,4376.9199,0.4522,0.9997,0.0,-0.0109,0.0153,243.3531,30,1593.3,16,1609.3,4367.5898,4439.1099,0.0,3,
.SPX20220520P2800,20220418,SPX,20220520,2800.0,P,1.2,1.25,0.9,0.9,2308,2062,0.95,1635,1.05,4376.2002,4377.4399,4373.65,4376.9199,0.5903,-0.004,0.0,-0.1432,0.154,-1.6215,1930,0.75,1001,0.9,4367.5898,4439.1099,1.1822,8196,
.SPX20220520C2850,20220418,SPX,20220520,2850.0,C,0.0,0.0,0.0,0.0,0,15,1519.4,15,1528.4,4376.2002,4377.4399,4373.65,4376.9199,0.4952,0.9987,0.0,-0.0438,0.0562,247.3032,30,1542.1,30,1559.3,4367.5898,4439.1099,0.0,1,
.SPX20220520P2850,20220418,SPX,20220520,2850.0,P,1.3,1.35,0.97,0.97,628,4517,1.05,490,1.15,4376.2002,4377.4399,4373.65,4376.9199,0.5748,-0.0045,0.0,-0.154,0.1701,-1.8106,1644,0.85,1005,1.0,4367.5898,4439.1099,1.2109,2863,
.SPX20220520C2900,20220418,SPX,20220520,2900.0,C,1487.25,1487.25,1487.25,1487.25,1,15,1469.5,15,1478.5,4376.2002,4377.4399,4373.65,4376.9199,0.4917,0.9982,0.0,-0.0584,0.0754,251.4501,30,1492.3,30,1509.5,4367.5898,4439.1099,1487.25,14,
.SPX20220520P2900,20220418,SPX,20220520,2900.0,P,1.4,1.4,1.15,1.2,283,1008,1.2,1979,1.3,4376.2002,4377.4399,4373.65,4376.9199,0.5616,-0.0052,0.0,-0.1701,0.1923,-2.0767,1828,0.95,372,1.1,4367.5898,4439.1099,1.2853,3803,
.SPX20220520C2925,20220418,SPX,20220520,2925.0,C,0.0,0.0,0.0,0.0,0,15,1444.6,15,1453.4,4376.2002,4377.4399,4373.65,4376.9199,0.4822,0.9981,0.0,-0.0583,0.0767,253.6109,30,1467.3,30,1484.6,4367.5898,4439.1099,0.0,22,
.SPX20220520P2925,20220418,SPX,20220520,2925.0,P,1.45,1.45,1.2,1.2,100,3053,1.25,866,1.35,4376.2002,4377.4399,4373.65,4376.9199,0.5536,-0.0054,0.0,-0.1755,0.2012,-2.1844,622,1.05,167,1.15,4367.5898,4439.1099,1.34,1203,
.SPX20220520C2950,20220418,SPX,20220520,2950.0,C,1451.64,1451.64,1451.64,1451.64,1,15,1419.7,15,1428.7,4376.2002,4377.4399,4373.65,4376.9199,0.4944,0.9972,0.0,-0.0855,0.1097,255.4235,30,1442.4,30,1459.6,4367.5898,4439.1099,1451.64,39,
.SPX20220520P2950,20220418,SPX,20220520,2950.0,P,1.65,1.65,1.25,1.25,138,4695,1.3,1828,1.45,4376.2002,4377.4399,4373.65,4376.9199,0.5465,-0.0058,0.0,-0.1831,0.2127,-2.3238,1000,1.1,1274,1.25,4367.5898,4439.1099,1.454,1979,
.SPX20220520C2975,20220418,SPX,20220520,2975.0,C,0.0,0.0,0.0,0.0,0,15,1394.8,15,1403.8,4376.2002,4377.4399,4373.65,4376.9199,0.4929,0.9968,0.0,-0.0978,0.126,257.4146,30,1418.8,30,1435.9,4367.5898,4439.1099,0.0,0,
.SPX20220520P2975,20220418,SPX,20220520,2975.0,P,1.65,1.65,1.3,1.3,97,1925,1.4,1126,1.5,4376.2002,4377.4399,4373.65,4376.9199,0.5392,-0.0062,0.0,-0.1906,0.2244,-2.4679,926,1.15,753,1.3,4367.5898,4439.1099,1.4675,897,
.SPX20220520C3000,20220418,SPX,20220520,3000.0,C,1399.62,1399.62,1399.62,1399.62,1,15,1369.9,15,1378.9,4376.2002,4377.4399,4373.65,4376.9199,0.4905,0.9963,0.0,-0.11,0.1423,259.4011,30,1393.8,30,1410.8,4367.5898,4439.1099,1399.62,6804,
.SPX20220520P3000,20220418,SPX,20220520,3000.0,P,1.75,1.75,1.4,1.45,539,4648,1.45,2618,1.6,4376.2002,4377.4399,4373.65,4376.9199,0.5319,-0.0065,0.0,-0.1981,0.2364,-2.6164,1033,1.2,659,1.35,4367.5898,4439.1099,1.6505,19802,
.SPX20220520C3025,20220418,SPX,20220520,3025.0,C,0.0,0.0,0.0,0.0,0,15,1345.0,15,1353.7,4376.2002,4377.4399,4373.65,4376.9199,0.4771,0.9964,0.0,-0.1035,0.1377,261.6301,30,1367.7,30,1384.9,4367.5898,4439.1099,0.0,7,
.SPX20220520P3025,20220418,SPX,20220520,3025.0,P,1.8,1.8,1.45,1.45,127,1535,1.55,812,1.65,4376.2002,4377.4399,4373.65,4376.9199,0.5244,-0.0069,0.0,-0.2054,0.2487,-2.7698,953,1.3,808,1.45,4367.5898,4439.1099,1.6693,946,
.SPX20220520C3050,20220418,SPX,20220520,3050.0,C,0.0,0.0,0.0,0.0,0,15,1320.1,15,1328.8,4376.2002,4377.4399,4373.65,4376.9199,0.474,0.996,0.0,-0.1151,0.1542,263.6135,30,1342.8,30,1360.0,4367.5898,4439.1099,0.0,9,
.SPX20220520P3050,20220418,SPX,20220520,3050.0,P,1.86,1.9,1.55,1.55,596,1015,1.65,1224,1.75,4376.2002,4377.4399,4373.65,4376.9199,0.5177,-0.0074,0.0,-0.2152,0.2638,-2.9609,1510,1.35,327,1.5,4367.5898,4439.1099,1.7882,2239,
.SPX20220520C3075,20220418,SPX,20220520,3075.0,C,0.0,0.0,0.0,0.0,0,115,1295.2,115,1304.2,4376.2002,4377.4399,4373.65,4376.9199,0.4787,0.9949,0.0,-0.1442,0.1912,265.3466,30,1317.9,30,1335.1,4367.5898,4439.1099,0.0,8,
.SPX20220520P3075,20220418,SPX,20220520,3075.0,P,2.0,2.0,1.65,1.7,91,114,1.75,1469,1.85,4376.2002,4377.4399,4373.65,4376.9199,0.5108,-0.0079,0.0,-0.2246,0.2791,-3.1547,695,1.45,744,1.6,4367.5898,4439.1099,1.8126,883,
.SPX20220520C3100,20220418,SPX,20220520,3100.0,C,1302.27,1302.27,1302.27,1302.27,1,115,1270.3,115,1279.3,4376.2002,4377.4399,4373.65,4376.9199,0.4738,0.9944,0.0,-0.155,0.2077,267.3208,130,1293.0,130,1310.2,4367.5898,4439.1099,1302.27,5,
.SPX20220520P3100,20220418,SPX,20220520,3100.0,P,2.12,2.12,1.7,1.7,341,2043,1.8,1519,1.95,4376.2002,4377.4399,4373.65,4376.9199,0.5029,-0.0083,0.0,-0.2314,0.2921,-3.3205,476,1.55,1057,1.7,4367.5898,4439.1099,1.9676,7887,
.SPX20220520C3125,20220418,SPX,20220520,3125.0,C,1275.14,1275.14,1275.14,1275.14,1,115,1245.4,115,1253.9,4376.2002,4377.4399,4373.65,4376.9199,0.4563,0.9949,0.0,-0.1376,0.1914,269.697,130,1268.1,130,1285.3,4367.5898,4439.1099,1275.14,1,
.SPX20220520P3125,20220418,SPX,20220520,3125.0,P,2.2,2.2,1.8,1.8,91,1707,1.9,1580,2.05,4376.2002,4377.4399,4373.65,4376.9199,0.4956,-0.0088,0.0,-0.2405,0.308,-3.5263,1421,1.6,1454,1.8,4367.5898,4439.1099,1.9923,1255,
.SPX20220520C3150,20220418,SPX,20220520,3150.0,C,0.0,0.0,0.0,0.0,0,115,1220.6,115,1229.1,4376.2002,4377.4399,4373.65,4376.9199,0.4561,0.9939,0.0,-0.1595,0.222,271.4976,130,1243.2,130,1260.4,4367.5898,4439.1099,0.0,0,
.SPX20220520P3150,20220418,SPX,20220520,3150.0,P,2.3,2.3,1.9,1.9,90,1707,2.0,1812,2.15,4376.2002,4377.4399,4373.65,4376.9199,0.4883,-0.0094,0.0,-0.2494,0.3242,-3.7378,1150,1.7,311,1.85,4367.5898,4439.1099,2.1233,2779,
.SPX20220520C3175,20220418,SPX,20220520,3175.0,C,0.0,0.0,0.0,0.0,0,115,1195.7,115,1204.6,4376.2002,4377.4399,4373.65,4376.9199,0.4585,0.9926,0.0,-0.191,0.2644,273.1391,130,1219.5,130,1236.5,4367.5898,4439.1099,0.0,14,
.SPX20220520P3175,20220418,SPX,20220520,3175.0,P,2.4,2.4,2.0,2.0,101,1657,2.1,1405,2.25,4376.2002,4377.4399,4373.65,4376.9199,0.4808,-0.0099,0.0,-0.2582,0.3409,-3.956,696,1.8,303,1.95,4367.5898,4439.1099,2.2188,2165,
.SPX20220520C3200,20220418,SPX,20220520,3200.0,C,0.0,0.0,0.0,0.0,0,115,1170.9,115,1179.4,4376.2002,4377.4399,4373.65,4376.9199,0.4484,0.9924,0.0,-0.1903,0.2693,275.2534,130,1194.6,130,1211.6,4367.5898,4439.1099,0.0,6,
