Ticker,date,root,expiration,strike,option_type,OpenPrice,HighPrice,LowPrice,ClosePrice,TotalVolume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
.SPX20220414C200,20220404,SPX,20220414,200.0,C,0.0,0.0,0.0,0.0,0,15,4366.7,30,4382.0,4574.6299,4575.71,4573.35,4575.21,6.9782,0.9995,0.0,-0.4792,0.0138,5.4046,45,4370.2,15,4388.3,4513.1499,4663.79,0.0,50,
.SPX20220414P200,20220404,SPX,20220414,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,1833,0.05,4574.6299,4575.71,4573.35,4575.21,5.1866,-0.0,0.0,-0.0198,0.0008,-0.0036,0,0.0,916,0.05,4513.1499,4663.79,0.0,269,
.SPX20220414C400,20220404,SPX,20220414,400.0,C,0.0,0.0,0.0,0.0,0,15,4166.7,15,4182.7,4574.6299,4575.71,4573.35,4575.21,5.5171,0.9991,0.0,-0.6374,0.0232,10.8427,45,4170.3,15,4188.4,4513.1499,4663.79,0.0,0,
.SPX20220414P400,20220404,SPX,20220414,400.0,P,0.0,0.0,0.0,0.0,0,0,0.0,1564,0.05,4574.6299,4575.71,4573.35,4575.21,4.001,-0.0,0.0,-0.0198,0.001,-0.0046,0,0.0,679,0.05,4513.1499,4663.79,0.0,680,
.SPX20220414C600,20220404,SPX,20220414,600.0,C,0.0,0.0,0.0,0.0,0,15,3966.7,30,3982.0,4574.6299,4575.71,4573.35,4575.21,4.4387,0.9991,0.0,-0.502,0.0227,16.3514,45,3970.3,15,3988.4,4513.1499,4663.79,0.0,12,
.SPX20220414P600,20220404,SPX,20220414,600.0,P,0.0,0.0,0.0,0.0,0,0,0.0,1564,0.05,4574.6299,4575.71,4573.35,4575.21,3.3242,-0.0,0.0,-0.0196,0.0012,-0.0054,0,0.0,677,0.05,4513.1499,4663.79,0.0,191,
.SPX20220414C800,20220404,SPX,20220414,800.0,C,0.0,0.0,0.0,0.0,0,15,3766.8,15,3782.7,4574.6299,4575.71,4573.35,4575.21,3.94,0.9986,0.0,-0.6684,0.034,21.7754,15,3770.4,15,3788.5,4513.1499,4663.79,0.0,20,
.SPX20220414P800,20220404,SPX,20220414,800.0,P,0.0,0.0,0.0,0.0,0,0,0.0,1564,0.05,4574.6299,4575.71,4573.35,4575.21,2.8551,-0.0,0.0,-0.0198,0.0014,-0.0062,0,0.0,675,0.05,4513.1499,4663.79,0.0,2785,
.SPX20220414C1000,20220404,SPX,20220414,1000.0,C,0.0,0.0,0.0,0.0,0,15,3566.8,30,3582.1,4574.6299,4575.71,4573.35,4575.21,3.3564,0.9987,0.0,-0.5448,0.0326,27.2883,45,3570.4,15,3588.5,4513.1499,4663.79,0.0,6,
.SPX20220414P1000,20220404,SPX,20220414,1000.0,P,0.0,0.0,0.0,0.0,0,0,0.0,1565,0.05,4574.6299,4575.71,4573.35,4575.21,2.4874,-0.0,0.0,-0.0192,0.0015,-0.0069,0,0.0,671,0.05,4513.1499,4663.79,0.0,1031,
